.VERSION 1.0
.INCLUDE ibm/ibm0.doc
.INCLUDE ibm/data/ibm0/r0112.dat
.SEGMENT CHARACTER 386 ? "7"
.SEGMENT CHARACTER 389-390 ? "0"
.SEGMENT CHARACTER 393 ? "1"
.SEGMENT CHARACTER 394-395 ? "0"
.SEGMENT CHARACTER 412 ? "8"
.SEGMENT CHARACTER 414 ? "6"
.SEGMENT CHARACTER 416 ? "6"
.SEGMENT CHARACTER 419 ? "2"
.SEGMENT CHARACTER 426 ? "3"
.SEGMENT CHARACTER 427 ? "1"
.SEGMENT CHARACTER 435 ? "9"
.SEGMENT CHARACTER 436-437 ? "0"
.SEGMENT CHARACTER 440-441 ? "5"
.SEGMENT CHARACTER 454-455 ? "0"
.SEGMENT CHARACTER 459 ? "3"
.SEGMENT CHARACTER 462 ? "6"
.SEGMENT CHARACTER 470-471 ? "4"
.SEGMENT CHARACTER 472-473 ? "4"
.SEGMENT CHARACTER 476 ? "7"
.SEGMENT CHARACTER 478 ? "7"
.SEGMENT CHARACTER 716 ? "8"
.SEGMENT CHARACTER 718 ? "8"
.SEGMENT CHARACTER 719 ? "0"
.SEGMENT CHARACTER 723 ? "2"
.SEGMENT CHARACTER 731 ? "6"
.SEGMENT CHARACTER 736 ? "9"
.SEGMENT CHARACTER 738 ? "1"
.SEGMENT CHARACTER 745 ? "2"
.SEGMENT CHARACTER 746 ? "7"
.SEGMENT CHARACTER 747-748 ? "0"
.SEGMENT CHARACTER 753 ? "7"
.SEGMENT CHARACTER 754 ? "9"
.SEGMENT CHARACTER 759 ? "3"
.SEGMENT CHARACTER 762-763 ? "5"
.SEGMENT CHARACTER 771 ? "3"
.SEGMENT CHARACTER 772-773 ? "0"
.SEGMENT CHARACTER 932-933 ? "0"
.SEGMENT CHARACTER 934 ? "1"
.SEGMENT CHARACTER 947 ? "8"
.SEGMENT CHARACTER 949 ? "6"
.SEGMENT CHARACTER 959 ? "3"
.SEGMENT CHARACTER 960 ? "9"
.SEGMENT CHARACTER 1000 ? "0"
.SEGMENT CHARACTER 1046 ? "3"
.SEGMENT CHARACTER 1049 ? "6"
.SEGMENT CHARACTER 1144 ? "9"
.SEGMENT CHARACTER 1154 ? "9"
.SEGMENT CHARACTER 1157 ? "5"
.SEGMENT CHARACTER 1161 ? "8"
.SEGMENT CHARACTER 1168 ? "4"
