.VERSION 1.0
.INCLUDE ibm/ibm0.doc
.INCLUDE ibm/data/ibm0/r0107.dat
.SEGMENT CHARACTER 363 ? "7"
.SEGMENT CHARACTER 368-369 ? "0"
.SEGMENT CHARACTER 370-371 ? "1"
.SEGMENT CHARACTER 374 ? "7"
.SEGMENT CHARACTER 376-377 ? "4"
.SEGMENT CHARACTER 385-386 ? "4"
.SEGMENT CHARACTER 388 ? "8"
.SEGMENT CHARACTER 393 ? "6"
.SEGMENT CHARACTER 394 ? "5"
.SEGMENT CHARACTER 396-397 ? "0"
.SEGMENT CHARACTER 402-403 ? "1"
.SEGMENT CHARACTER 411 ? "9"
.SEGMENT CHARACTER 415 ? "2"
.SEGMENT CHARACTER 416 ? "5"
.SEGMENT CHARACTER 420 ? "3"
.SEGMENT CHARACTER 422 ? "2"
.SEGMENT CHARACTER 430 ? "9"
.SEGMENT CHARACTER 436 ? "6"
.SEGMENT CHARACTER 450 ? "7"
.SEGMENT CHARACTER 451 ? "6"
.SEGMENT CHARACTER 673 ? "8"
.SEGMENT CHARACTER 676-677 ? "0"
.SEGMENT CHARACTER 678 ? "9"
.SEGMENT CHARACTER 680 ? "7"
.SEGMENT CHARACTER 686-687 ? "4"
.SEGMENT CHARACTER 689 ? "6"
.SEGMENT CHARACTER 692-693 ? "4"
.SEGMENT CHARACTER 697-698 ? "1"
.SEGMENT CHARACTER 705 ? "7"
.SEGMENT CHARACTER 706-707 ? "0"
.SEGMENT CHARACTER 727 ? "3"
.SEGMENT CHARACTER 728-729 ? "0"
.SEGMENT CHARACTER 731-732 ? "4"
.SEGMENT CHARACTER 735 ? "3"
.SEGMENT CHARACTER 881-882 ? "1"
.SEGMENT CHARACTER 889 ? "3"
.SEGMENT CHARACTER 894 ? "8"
.SEGMENT CHARACTER 896 ? "6"
.SEGMENT CHARACTER 905 ? "9"
.SEGMENT CHARACTER 906 ? "2"
.SEGMENT CHARACTER 914 ? "9"
.SEGMENT CHARACTER 943 ? "9"
.SEGMENT CHARACTER 1055 ? "9"
.SEGMENT CHARACTER 1057 ? "1"
.SEGMENT CHARACTER 1060 ? "2"
.SEGMENT CHARACTER 1068 ? "5"
.SEGMENT CHARACTER 1071 ? "8"
.SEGMENT CHARACTER 1075 ? "0"
.SEGMENT CHARACTER 1078 ? "4"
.SEGMENT CHARACTER 1081 ? "3"
