.VERSION 1.0
.INCLUDE mot/mot1.doc
.INCLUDE mot/data/mot1/bg2.dat
.SEGMENT CHARACTER 0 ? "e"
.SEGMENT CHARACTER 1 ? "e"
.SEGMENT CHARACTER 2 ? "e"
.SEGMENT CHARACTER 3 ? "e"
.SEGMENT CHARACTER 4 ? "e"
.SEGMENT CHARACTER 5 ? "e"
.SEGMENT CHARACTER 7 ? "e"
.SEGMENT CHARACTER 8 ? "e"
.SEGMENT CHARACTER 9 ? "e"
.SEGMENT CHARACTER 11 ? "e"
.SEGMENT CHARACTER 12 ? "e"
.SEGMENT CHARACTER 13 ? "e"
.SEGMENT CHARACTER 15 ? "e"
.SEGMENT CHARACTER 16 ? "e"
.SEGMENT CHARACTER 17 ? "e"
.SEGMENT CHARACTER 19 ? "e"
.SEGMENT CHARACTER 21 ? "e"
.SEGMENT CHARACTER 23 ? "e"
.SEGMENT CHARACTER 24 ? "e"
.SEGMENT CHARACTER 27 ? "e"
.SEGMENT CHARACTER 30 ? "e"
.SEGMENT CHARACTER 31 ? "e"
.SEGMENT CHARACTER 35 ? "e"
.SEGMENT CHARACTER 36 ? "e"
.SEGMENT CHARACTER 37 ? "e"
.SEGMENT CHARACTER 39 ? "e"
.SEGMENT CHARACTER 40 ? "e"
.SEGMENT CHARACTER 41 ? "e"
.SEGMENT CHARACTER 47 ? "e"
.SEGMENT CHARACTER 49 ? "e"
.SEGMENT CHARACTER 50 ? "e"
.SEGMENT CHARACTER 53 ? "e"
.SEGMENT CHARACTER 54 ? "e"
.SEGMENT CHARACTER 55 ? "e"
.SEGMENT CHARACTER 58 ? "f"
.SEGMENT CHARACTER 59 ? "f"
.SEGMENT CHARACTER 60 ? "f"
.SEGMENT CHARACTER 62 ? "f"
.SEGMENT CHARACTER 63 ? "f"
.SEGMENT CHARACTER 64 ? "f"
.SEGMENT CHARACTER 65 ? "f"
.SEGMENT CHARACTER 66 ? "f"
.SEGMENT CHARACTER 67 ? "f"
.SEGMENT CHARACTER 68 ? "f"
.SEGMENT CHARACTER 72 ? "f"
.SEGMENT CHARACTER 74 ? "f"
.SEGMENT CHARACTER 76 ? "f"
.SEGMENT CHARACTER 79 ? "f"
.SEGMENT CHARACTER 80 ? "f"
.SEGMENT CHARACTER 81 ? "f"
.SEGMENT CHARACTER 84 ? "f"
.SEGMENT CHARACTER 85 ? "f"
.SEGMENT CHARACTER 89 ? "f"
.SEGMENT CHARACTER 90 ? "f"
.SEGMENT CHARACTER 91 ? "f"
.SEGMENT CHARACTER 94 ? "f"
.SEGMENT CHARACTER 97 ? "f"
.SEGMENT CHARACTER 98 ? "f"
.SEGMENT CHARACTER 99 ? "f"
.SEGMENT CHARACTER 100 ? "f"
.SEGMENT CHARACTER 103 ? "f"
.SEGMENT CHARACTER 104 ? "f"
.SEGMENT CHARACTER 105 ? "f"
.SEGMENT CHARACTER 106 ? "f"
.SEGMENT CHARACTER 108 ? "f"
.SEGMENT CHARACTER 109 ? "f"
.SEGMENT CHARACTER 110 ? "f"
.SEGMENT CHARACTER 112 ? "g"
.SEGMENT CHARACTER 113 ? "g"
.SEGMENT CHARACTER 116 ? "g"
.SEGMENT CHARACTER 117 ? "g"
.SEGMENT CHARACTER 122 ? "g"
.SEGMENT CHARACTER 123 ? "g"
.SEGMENT CHARACTER 124 ? "g"
.SEGMENT CHARACTER 125 ? "g"
.SEGMENT CHARACTER 126 ? "g"
.SEGMENT CHARACTER 127 ? "g"
.SEGMENT CHARACTER 129 ? "g"
.SEGMENT CHARACTER 130 ? "g"
.SEGMENT CHARACTER 133 ? "g"
.SEGMENT CHARACTER 137 ? "g"
.SEGMENT CHARACTER 140 ? "g"
.SEGMENT CHARACTER 142 ? "g"
.SEGMENT CHARACTER 146 ? "g"
.SEGMENT CHARACTER 148 ? "g"
.SEGMENT CHARACTER 149 ? "g"
.SEGMENT CHARACTER 154 ? "g"
.SEGMENT CHARACTER 155 ? "g"
.SEGMENT CHARACTER 156 ? "g"
