.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.WRITER_ID mg

.PEN_DOWN
3424 3218 841780
3428 3218 841794
3432 3226 841808
3436 3234 841822
3444 3242 841836
3455 3254 841850
3467 3269 841864
3479 3285 841878
3495 3305 841892
3511 3325 841906
3527 3341 841920
3546 3361 841934
3566 3381 841948
3586 3400 841962
3602 3416 841976
3622 3428 841990
3641 3436 842004
3653 3444 842018
3669 3444 842032
3677 3448 842046
3685 3444 842060
3689 3436 842074
3693 3424 842088
3689 3408 842102
3681 3392 842116
3677 3373 842130
3669 3353 842144
3661 3329 842158
3649 3309 842172
3645 3289 842186
3637 3269 842200
3630 3254 842214
3622 3238 842228
3618 3230 842242
3614 3222 842256
3614 3218 842270
3614 3222 842284
3610 3230 842298
3610 3238 842312
3606 3250 842326
3602 3265 842340
3598 3281 842354
3594 3297 842368
3590 3309 842382
3586 3321 842396
3582 3333 842410
3578 3341 842424
3574 3349 842438
3570 3353 842452
3570 3353 842466
3578 3353 842480
3582 3353 842494
3590 3349 842508
3602 3345 842522
3614 3345 842536
3630 3345 842550
3649 3349 842564
3665 3353 842578
3685 3361 842592
3705 3369 842606
3725 3381 842620
3744 3392 842634
3760 3404 842648
3772 3412 842662
3784 3424 842676
3792 3432 842690
3796 3436 842704
3796 3436 842718
3792 3436 842732
3788 3428 842746
3780 3420 842760
3768 3404 842774
3760 3389 842788
3744 3369 842802
3733 3353 842816
3721 3333 842830
3709 3313 842844
3697 3297 842858
3689 3281 842872
3685 3269 842886
3681 3258 842900
3677 3250 842914
3677 3246 842928
3677 3250 842942
3681 3254 842956
3689 3258 842970
3701 3265 842984
3713 3277 842998
3725 3289 843012
3740 3301 843026
3752 3313 843040
3764 3325 843054
3772 3333 843068
3780 3341 843082
3788 3345 843096
3788 3345 843110
3788 3345 843124
3784 3337 843138
3780 3333 843152
3772 3321 843166
3768 3313 843180
3760 3301 843194
3756 3289 843208
3752 3277 843222
3756 3269 843236
3760 3261 843250
3768 3258 843264
3780 3261 843278
3796 3265 843292
3812 3273 843306
3831 3285 843320
3851 3301 843334
3871 3313 843348
3895 3333 843362
3915 3349 843376
3930 3369 843390
3946 3385 843404
3958 3396 843418
3966 3408 843432
3974 3416 843446
3978 3424 843460
3982 3424 843474
3978 3424 843488
3974 3420 843502
3966 3416 843516
3958 3404 843530
3946 3392 843544
3934 3377 843558
3923 3357 843572
3911 3341 843586
3899 3321 843600
3887 3305 843614
3879 3285 843628
3871 3273 843642
3863 3261 843656
3863 3254 843670
3863 3250 843684
3867 3250 843698
3867 3254 843712
3871 3261 843726
3875 3273 843740
3875 3281 843754
3879 3293 843768
3879 3305 843782
3875 3317 843796
3871 3325 843810
3867 3333 843824
3863 3337 843838
3855 3337 843852
3851 3337 843866
3851 3337 843880
3851 3333 843894
3851 3329 843908
3855 3325 843922
3863 3317 843936
3875 3309 843950
3883 3305 843964
3899 3297 843978
3911 3293 843992
3923 3289 844006
3934 3285 844020
3946 3281 844034
.PEN_UP
