.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.WRITER_ID mg

.PEN_DOWN
1448 3091 1791763
1456 3103 1791777
1464 3119 1791791
1472 3134 1791805
1484 3154 1791819
1496 3178 1791833
1512 3202 1791847
1531 3230 1791861
1551 3254 1791875
1567 3281 1791889
1591 3305 1791903
1607 3329 1791917
1627 3353 1791931
1642 3373 1791945
1654 3385 1791959
1670 3396 1791973
1678 3400 1791987
1686 3400 1792001
1690 3392 1792015
1690 3377 1792029
1690 3357 1792043
1690 3333 1792057
1686 3301 1792071
1682 3269 1792085
1678 3242 1792099
1674 3210 1792113
1670 3178 1792127
1666 3150 1792141
1662 3123 1792155
1662 3103 1792169
1658 3091 1792183
1658 3087 1792197
1654 3087 1792211
1654 3091 1792225
1650 3103 1792239
1646 3119 1792253
1646 3134 1792267
1638 3150 1792281
1634 3166 1792295
1627 3186 1792309
1619 3202 1792323
1611 3214 1792337
1603 3226 1792351
1595 3234 1792365
1587 3238 1792379
1583 3238 1792393
1579 3238 1792407
1579 3234 1792421
1579 3230 1792435
1583 3226 1792449
1591 3222 1792463
1603 3218 1792477
1619 3218 1792491
1634 3218 1792505
1654 3222 1792519
1678 3230 1792533
1702 3242 1792547
1729 3258 1792561
1753 3273 1792575
1773 3293 1792589
1793 3309 1792603
1813 3329 1792617
1824 3345 1792631
1836 3361 1792645
1844 3373 1792659
1848 3381 1792673
1848 3389 1792687
1844 3385 1792701
1836 3381 1792715
1832 3369 1792729
1820 3353 1792743
1813 3337 1792757
1805 3313 1792771
1801 3293 1792785
1793 3273 1792799
1789 3250 1792813
1785 3230 1792827
1785 3206 1792841
1785 3190 1792855
1785 3178 1792869
1789 3166 1792883
1793 3162 1792897
1801 3162 1792911
1805 3166 1792925
1809 3174 1792939
1813 3182 1792953
1817 3190 1792967
1820 3202 1792981
1820 3210 1792995
1820 3222 1793009
1820 3234 1793023
1817 3242 1793037
1817 3246 1793051
1813 3250 1793065
1809 3250 1793079
1813 3250 1793093
1813 3246 1793107
1817 3242 1793121
1824 3238 1793135
1832 3234 1793149
1844 3230 1793163
1856 3226 1793177
1872 3226 1793191
1888 3226 1793205
1904 3226 1793219
1919 3230 1793233
1935 3234 1793247
1947 3238 1793261
1959 3246 1793275
1967 3250 1793289
1971 3254 1793303
1975 3258 1793317
1975 3258 1793331
1971 3254 1793345
1967 3254 1793359
1963 3246 1793373
1955 3230 1793387
1947 3218 1793401
1939 3194 1793415
1931 3174 1793429
1923 3150 1793443
1915 3127 1793457
1908 3099 1793471
1900 3075 1793485
1892 3051 1793499
1884 3031 1793513
1880 3015 1793527
1872 2999 1793541
1868 2988 1793555
1864 2984 1793569
1860 2980 1793583
1856 2980 1793597
1852 2988 1793611
1848 2996 1793625
1848 3007 1793639
1848 3019 1793653
1852 3031 1793667
1860 3043 1793681
1868 3059 1793695
1880 3075 1793709
1892 3087 1793723
1908 3099 1793737
1923 3111 1793751
1943 3127 1793765
1959 3138 1793779
1979 3150 1793793
1995 3162 1793807
2010 3174 1793821
2022 3182 1793835
2034 3198 1793849
2046 3206 1793863
2054 3218 1793877
2058 3226 1793891
2062 3230 1793905
2066 3234 1793919
2062 3238 1793933
2062 3238 1793947
2058 3234 1793961
2054 3226 1793975
2050 3222 1793989
2050 3210 1794003
2046 3202 1794017
2046 3194 1794031
2050 3186 1794045
2050 3178 1794059
2058 3170 1794073
2066 3166 1794087
2074 3166 1794101
2086 3162 1794115
2094 3162 1794129
2106 3162 1794143
2117 3162 1794157
2125 3166 1794171
2133 3170 1794185
2141 3170 1794199
2145 3170 1794213
2149 3166 1794227
2153 3166 1794241
2157 3162 1794255
2157 3158 1794269
2161 3154 1794283
2165 3154 1794297
2173 3150 1794311
2181 3150 1794325
2185 3150 1794339
2193 3154 1794353
2201 3162 1794367
2208 3166 1794381
2216 3178 1794395
2220 3186 1794409
2224 3198 1794423
2224 3206 1794437
2224 3218 1794451
2220 3222 1794465
2216 3230 1794479
2212 3234 1794493
2208 3238 1794507
2204 3238 1794521
2204 3234 1794535
2208 3234 1794549
2208 3234 1794563
2212 3230 1794577
2220 3222 1794591
2228 3218 1794605
2236 3210 1794619
2248 3206 1794633
2260 3198 1794647
2268 3194 1794661
2280 3190 1794675
2284 3186 1794689
2288 3182 1794703
2292 3182 1794717
2296 3178 1794731
2299 3182 1794745
2299 3182 1794759
2303 3190 1794773
2307 3194 1794787
2315 3198 1794801
2327 3206 1794815
2335 3210 1794829
2343 3218 1794843
2359 3222 1794857
2375 3222 1794871
2391 3226 1794885
.PEN_UP
.PEN_DOWN
2450 3222 1794941
2462 3218 1794955
2466 3218 1794969
2470 3214 1794983
2466 3210 1794997
2466 3206 1795011
2462 3206 1795025
2454 3202 1795039
2446 3198 1795053
2434 3190 1795067
2426 3186 1795081
2422 3186 1795095
2414 3182 1795109
2414 3178 1795123
2414 3178 1795137
2422 3182 1795151
2430 3182 1795165
2438 3190 1795179
2454 3198 1795193
2466 3214 1795207
2482 3230 1795221
2497 3246 1795235
2509 3265 1795249
2521 3277 1795263
2533 3297 1795277
2541 3313 1795291
2549 3329 1795305
2549 3337 1795319
2553 3345 1795333
2553 3349 1795347
2553 3345 1795361
2549 3337 1795375
