.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.WRITER_ID mg

.PEN_DOWN
2474 3210 1088998
2474 3202 1089012
2470 3190 1089026
2466 3170 1089040
2458 3150 1089054
2450 3127 1089068
2442 3099 1089082
2430 3071 1089096
2422 3043 1089110
2410 3019 1089124
2402 2996 1089138
2394 2976 1089152
2387 2960 1089166
2379 2952 1089180
2375 2948 1089194
2371 2952 1089208
.PEN_UP
.PEN_DOWN
2280 3127 1089390
2272 3142 1089404
2264 3154 1089418
2260 3162 1089432
2260 3174 1089446
2264 3186 1089460
2276 3198 1089474
2288 3206 1089488
2311 3218 1089502
2335 3226 1089516
2363 3238 1089530
2391 3246 1089544
2426 3254 1089558
2462 3261 1089572
2497 3269 1089586
2529 3277 1089600
2565 3281 1089614
2592 3285 1089628
2616 3285 1089642
.PEN_UP
.PEN_DOWN
2584 3099 1089866
2581 3079 1089880
2573 3059 1089894
2569 3043 1089908
2565 3023 1089922
2565 3007 1089936
2565 2992 1089950
2565 2980 1089964
2569 2972 1089978
2573 2968 1089992
2577 2968 1090006
2581 2968 1090020
2588 2976 1090034
2592 2984 1090048
2596 2996 1090062
2596 3003 1090076
2596 3015 1090090
2596 3031 1090104
2592 3043 1090118
2588 3055 1090132
2584 3063 1090146
2581 3071 1090160
2581 3075 1090174
2581 3083 1090188
2588 3087 1090202
2596 3091 1090216
2608 3091 1090230
2620 3095 1090244
2636 3099 1090258
2652 3103 1090272
2668 3103 1090286
2683 3103 1090300
2695 3103 1090314
2707 3099 1090328
2715 3099 1090342
2719 3091 1090356
2719 3087 1090370
2719 3075 1090384
2715 3067 1090398
2707 3055 1090412
2703 3043 1090426
2695 3031 1090440
2691 3019 1090454
2687 3007 1090468
2683 2996 1090482
2680 2988 1090496
2683 2980 1090510
2683 2972 1090524
2687 2960 1090538
2691 2956 1090552
2699 2952 1090566
2707 2952 1090580
2715 2956 1090594
2727 2964 1090608
2743 2972 1090622
2755 2988 1090636
2771 3003 1090650
2790 3023 1090664
2806 3047 1090678
2822 3071 1090692
2838 3095 1090706
2854 3119 1090720
2866 3138 1090734
2877 3158 1090748
2885 3178 1090762
2889 3190 1090776
2893 3198 1090790
2893 3202 1090804
2885 3202 1090818
2881 3198 1090832
2870 3190 1090846
2862 3182 1090860
2850 3166 1090874
2838 3150 1090888
2830 3134 1090902
2822 3115 1090916
2818 3095 1090930
2814 3075 1090944
2814 3059 1090958
2818 3043 1090972
2826 3031 1090986
2834 3019 1091000
2846 3011 1091014
2862 3007 1091028
2873 3007 1091042
2889 3011 1091056
2905 3015 1091070
2921 3023 1091084
2933 3035 1091098
2945 3047 1091112
2957 3059 1091126
2961 3067 1091140
2957 3079 1091154
2957 3087 1091168
2953 3091 1091182
2945 3091 1091196
2937 3087 1091210
2929 3087 1091224
2917 3075 1091238
2909 3067 1091252
2901 3055 1091266
2897 3039 1091280
2893 3027 1091294
2893 3015 1091308
2901 3007 1091322
2909 2999 1091336
2925 2996 1091350
2941 2999 1091364
2961 3007 1091378
2980 3015 1091392
3004 3035 1091406
3028 3055 1091420
3048 3075 1091434
3067 3099 1091448
3087 3119 1091462
3099 3138 1091476
3111 3158 1091490
3119 3170 1091504
3123 3182 1091518
3123 3186 1091532
3123 3186 1091546
3119 3178 1091560
3111 3166 1091574
3099 3150 1091588
3091 3130 1091602
3079 3111 1091616
3067 3087 1091630
3060 3067 1091644
3056 3047 1091658
3048 3027 1091672
3044 3011 1091686
3048 2996 1091700
3048 2988 1091714
3052 2984 1091728
3060 2984 1091742
3071 2992 1091756
3087 3003 1091770
3103 3019 1091784
3119 3039 1091798
3135 3059 1091812
3155 3079 1091826
3166 3099 1091840
3174 3115 1091854
3182 3130 1091868
3190 3138 1091882
3190 3142 1091896
3190 3142 1091910
3186 3134 1091924
3178 3123 1091938
3166 3107 1091952
3155 3091 1091966
3147 3071 1091980
3135 3051 1091994
3127 3031 1092008
3115 3015 1092022
3111 3003 1092036
3103 2999 1092050
3095 2992 1092064
3091 2992 1092078
3087 2996 1092092
3083 3003 1092106
3079 3011 1092120
3071 3023 1092134
3067 3035 1092148
3063 3043 1092162
3060 3051 1092176
3060 3055 1092190
3060 3059 1092204
3063 3059 1092218
3067 3059 1092232
3079 3059 1092246
3091 3055 1092260
3107 3051 1092274
3127 3047 1092288
3151 3043 1092302
3174 3039 1092316
3194 3043 1092330
3218 3047 1092344
3238 3055 1092358
3257 3059 1092372
3273 3067 1092386
3285 3071 1092400
3289 3075 1092414
3289 3083 1092428
3285 3087 1092442
3277 3083 1092456
3269 3083 1092470
3257 3079 1092484
3246 3067 1092498
3238 3055 1092512
3230 3043 1092526
3230 3031 1092540
3230 3015 1092554
3238 3007 1092568
3257 2999 1092582
3277 2996 1092596
3297 2992 1092610
3321 2996 1092624
3341 2999 1092638
3364 3007 1092652
.PEN_UP
.PEN_DOWN
2695 3186 1093254
2699 3186 1093268
2707 3186 1093282
2719 3190 1093296
2727 3190 1093310
2735 3194 1093324
2739 3194 1093338
.PEN_UP
