.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.WRITER_ID mg

.PEN_DOWN
3321 3508 914721
3317 3500 914735
3313 3488 914749
3305 3476 914763
3297 3456 914777
3289 3432 914791
3277 3408 914805
3265 3385 914819
3254 3365 914833
3242 3345 914847
3234 3325 914861
3226 3309 914875
3218 3293 914889
3218 3285 914903
3218 3277 914917
3218 3269 914931
3226 3269 914945
3234 3269 914959
3246 3277 914973
3261 3281 914987
3277 3289 915001
3293 3293 915015
3309 3297 915029
3329 3301 915043
3345 3305 915057
3360 3305 915071
3372 3305 915085
3384 3309 915099
3392 3305 915113
3400 3297 915127
3404 3293 915141
3408 3285 915155
3412 3281 915169
3416 3277 915183
3416 3269 915197
3420 3265 915211
3424 3265 915225
3432 3265 915239
3436 3269 915253
3444 3273 915267
3451 3277 915281
3459 3285 915295
3467 3293 915309
3471 3301 915323
3479 3313 915337
3479 3321 915351
3483 3329 915365
3475 3333 915379
3475 3341 915393
3471 3345 915407
3463 3349 915421
3459 3353 915435
3451 3357 915449
3444 3357 915463
3436 3361 915477
3432 3361 915491
3424 3365 915505
3420 3365 915519
3416 3365 915533
3412 3369 915547
3404 3369 915561
3400 3369 915575
3396 3365 915589
3396 3365 915603
3396 3361 915617
3400 3361 915631
3404 3361 915645
3412 3361 915659
3424 3361 915673
3436 3365 915687
3451 3365 915701
3471 3369 915715
3495 3377 915729
3515 3385 915743
3539 3396 915757
3562 3404 915771
3582 3416 915785
3602 3424 915799
3614 3436 915813
3622 3440 915827
3630 3448 915841
3634 3452 915855
3634 3452 915869
3630 3444 915883
3622 3436 915897
3614 3428 915911
3602 3412 915925
3590 3396 915939
3578 3381 915953
3570 3365 915967
3562 3349 915981
3558 3333 915995
3554 3321 916009
3550 3309 916023
3550 3301 916037
3554 3297 916051
3558 3293 916065
3562 3297 916079
3566 3301 916093
3574 3309 916107
3582 3317 916121
3586 3325 916135
3590 3333 916149
3594 3341 916163
3594 3349 916177
3594 3357 916191
3594 3365 916205
3594 3369 916219
3594 3373 916233
3594 3373 916247
3598 3373 916261
3598 3373 916275
3602 3373 916289
3610 3369 916303
3614 3369 916317
3626 3365 916331
3637 3365 916345
3649 3365 916359
3661 3361 916373
3673 3361 916387
3685 3361 916401
.PEN_UP
