.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.WRITER_ID mg

.PEN_DOWN
3038 3385 45423
3038 3377 45437
3034 3365 45451
3030 3353 45465
3026 3334 45479
3022 3318 45493
3014 3302 45507
3010 3282 45521
3006 3263 45535
2998 3247 45549
2994 3231 45563
2990 3219 45577
2986 3211 45591
2986 3207 45605
2986 3211 45619
2986 3215 45633
.PEN_UP
.PEN_DOWN
2923 3405 45843
2923 3409 45857
2919 3413 45871
2915 3413 45885
2919 3413 45899
2923 3413 45913
2931 3413 45927
2947 3413 45941
2959 3409 45955
2978 3409 45969
2998 3409 45983
3014 3413 45997
3034 3413 46011
3053 3409 46025
3073 3413 46039
3093 3413 46053
3113 3413 46067
3132 3413 46081
3144 3417 46095
3152 3417 46109
3160 3417 46123
3160 3417 46137
.PEN_UP
.PEN_DOWN
3117 3306 46333
3113 3298 46347
3113 3286 46361
3109 3274 46375
3105 3266 46389
3105 3255 46403
3105 3247 46417
3105 3239 46431
3101 3235 46445
3097 3235 46459
3097 3235 46473
3097 3239 46487
3101 3243 46501
3101 3251 46515
3105 3259 46529
3109 3270 46543
3117 3282 46557
3121 3294 46571
3128 3302 46585
3140 3310 46599
3152 3318 46613
3164 3322 46627
3176 3322 46641
3192 3326 46655
3207 3326 46669
3219 3326 46683
3231 3322 46697
3243 3322 46711
3251 3318 46725
3259 3318 46739
3263 3318 46753
3263 3318 46767
3259 3314 46781
3255 3310 46795
3247 3310 46809
3235 3306 46823
3227 3298 46837
3215 3294 46851
3207 3286 46865
3200 3278 46879
3200 3270 46893
3196 3266 46907
3200 3266 46921
3207 3263 46935
3215 3266 46949
3223 3270 46963
3231 3274 46977
3243 3278 46991
3251 3282 47005
3259 3286 47019
3263 3290 47033
3263 3290 47047
3263 3290 47061
3263 3290 47075
3259 3282 47089
3255 3278 47103
3255 3270 47117
3255 3266 47131
3259 3259 47145
3267 3255 47159
3275 3255 47173
3286 3255 47187
3298 3255 47201
3310 3263 47215
3326 3266 47229
3338 3270 47243
3350 3278 47257
3362 3282 47271
3365 3290 47285
3369 3294 47299
3369 3294 47313
3369 3294 47327
3365 3294 47341
3362 3290 47355
3362 3282 47369
3358 3278 47383
3354 3274 47397
3358 3270 47411
3358 3266 47425
3362 3263 47439
3369 3259 47453
3381 3259 47467
3393 3263 47481
3401 3266 47495
3413 3270 47509
3421 3274 47523
3433 3278 47537
3437 3282 47551
3444 3286 47565
3448 3286 47579
3448 3286 47593
3448 3282 47607
3444 3274 47621
3441 3270 47635
3437 3263 47649
3433 3255 47663
3433 3247 47677
3433 3235 47691
3437 3231 47705
3441 3227 47719
3448 3227 47733
3456 3227 47747
3464 3231 47761
.PEN_UP
.PEN_DOWN
3512 3247 47817
3524 3255 47831
3531 3263 47845
3535 3266 47859
3539 3270 47873
3543 3270 47887
3543 3270 47901
3543 3266 47915
3543 3263 47929
3539 3259 47943
3535 3255 47957
3531 3247 47971
3531 3243 47985
3527 3239 47999
3531 3231 48013
3535 3227 48027
3539 3231 48041
3547 3231 48055
3559 3235 48069
3567 3239 48083
3575 3247 48097
3583 3251 48111
3595 3255 48125
3603 3259 48139
3606 3263 48153
3610 3266 48167
3610 3263 48181
3606 3263 48195
3606 3259 48209
3603 3251 48223
3599 3247 48237
3595 3239 48251
3595 3235 48265
3595 3231 48279
3599 3227 48293
3599 3227 48307
3606 3227 48321
3614 3231 48335
3622 3231 48349
3630 3235 48363
3638 3239 48377
3642 3243 48391
3650 3247 48405
3654 3247 48419
3658 3247 48433
3658 3247 48447
3658 3247 48461
3658 3243 48475
3654 3239 48489
3654 3235 48503
3654 3235 48517
3658 3235 48531
3662 3231 48545
3674 3235 48559
3678 3239 48573
3689 3239 48587
3701 3247 48601
3709 3247 48615
3721 3255 48629
3729 3259 48643
3741 3259 48657
3745 3263 48671
3749 3259 48685
3753 3259 48699
3753 3255 48713
3757 3255 48727
3757 3251 48741
3761 3247 48755
3764 3247 48769
3768 3243 48783
3772 3239 48797
3780 3235 48811
3788 3235 48825
3828 3227 48839
3840 3223 48853
3851 3223 48867
3859 3219 48881
3871 3219 48895
3883 3219 48909
3891 3219 48923
3899 3223 48937
3911 3231 48951
3915 3239 48965
3923 3243 48979
3923 3247 48993
3926 3247 49007
3923 3251 49021
3919 3251 49035
3915 3247 49049
3907 3239 49063
3899 3227 49077
3891 3211 49091
3879 3199 49105
3867 3184 49119
3859 3164 49133
3847 3144 49147
3840 3128 49161
3828 3112 49175
3820 3104 49189
3812 3093 49203
3804 3089 49217
3800 3089 49231
3796 3093 49245
3792 3097 49259
3792 3101 49273
3800 3108 49287
3808 3120 49301
3820 3128 49315
3836 3136 49329
3855 3148 49343
3879 3156 49357
3903 3168 49371
3930 3180 49385
.PEN_UP
