.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.WRITER_ID mg

.PEN_DOWN
3205 3351 112487
3212 3355 112501
3220 3359 112515
3224 3359 112529
3228 3355 112543
3224 3347 112557
3216 3335 112571
3209 3319 112585
3197 3300 112599
3185 3280 112613
3169 3256 112627
3153 3229 112641
3137 3201 112655
3121 3173 112669
3105 3146 112683
3090 3122 112697
3074 3098 112711
3062 3079 112725
3054 3063 112739
3046 3047 112753
3042 3035 112767
3038 3028 112781
3038 3024 112795
3042 3020 112809
3046 3016 112823
3054 3016 112837
3066 3020 112851
3078 3020 112865
3093 3024 112879
3109 3028 112893
3129 3031 112907
3153 3035 112921
3177 3043 112935
3201 3051 112949
3220 3059 112963
3244 3071 112977
3264 3083 112991
3284 3095 113005
3296 3102 113019
3308 3114 113033
3316 3122 113047
3316 3126 113061
3312 3130 113075
3304 3134 113089
3292 3130 113103
3280 3126 113117
3268 3118 113131
3256 3110 113145
3248 3098 113159
3240 3087 113173
3236 3079 113187
3236 3067 113201
3244 3059 113215
3252 3059 113229
3268 3055 113243
3288 3059 113257
3308 3063 113271
3335 3075 113285
3363 3091 113299
3387 3110 113313
3415 3130 113327
3443 3154 113341
3466 3181 113355
3490 3201 113369
3506 3225 113383
3526 3244 113397
3538 3264 113411
3546 3276 113425
3554 3284 113439
3550 3284 113453
3546 3280 113467
3538 3272 113481
3530 3260 113495
3514 3240 113509
3498 3221 113523
3486 3197 113537
3466 3173 113551
3454 3150 113565
3439 3126 113579
3431 3102 113593
3419 3083 113607
3415 3071 113621
3415 3059 113635
3415 3051 113649
3419 3047 113663
3423 3051 113677
3431 3055 113691
3435 3059 113705
3443 3067 113719
3447 3075 113733
3450 3083 113747
3454 3091 113761
3454 3098 113775
3458 3102 113789
3458 3102 113803
3458 3102 113817
3462 3102 113831
3466 3098 113845
3474 3098 113859
3486 3095 113873
3494 3091 113887
3510 3091 113901
3526 3087 113915
3538 3087 113929
3558 3091 113943
3569 3095 113957
3581 3098 113971
3589 3102 113985
3597 3110 113999
3597 3114 114013
3597 3114 114027
3593 3114 114041
3589 3114 114055
3581 3110 114069
3569 3102 114083
3562 3098 114097
3558 3087 114111
3550 3079 114125
3542 3067 114139
3542 3059 114153
3546 3051 114167
3550 3043 114181
3558 3039 114195
3566 3035 114209
3577 3031 114223
3589 3035 114237
3605 3039 114251
3621 3043 114265
3633 3047 114279
3645 3055 114293
3653 3059 114307
3661 3063 114321
3665 3067 114335
3665 3067 114349
3665 3067 114363
3661 3063 114377
3661 3059 114391
3661 3051 114405
3657 3051 114419
3653 3047 114433
3653 3039 114447
3657 3039 114461
3665 3039 114475
3673 3035 114489
3681 3035 114503
3688 3035 114517
3700 3031 114531
3712 3031 114545
3716 3028 114559
3728 3028 114573
3736 3024 114587
3744 3016 114601
3748 3008 114615
3756 3004 114629
3760 3000 114643
3768 2996 114657
.PEN_UP
