.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.WRITER_ID mg

.PEN_DOWN
3078 3169 561224
3078 3173 561238
3074 3177 561252
3074 3177 561266
3074 3181 561280
3078 3181 561294
3078 3181 561308
3082 3185 561322
3086 3185 561336
3093 3185 561350
3105 3189 561364
3117 3193 561378
3129 3193 561392
3145 3193 561406
3157 3193 561420
3177 3193 561434
3193 3193 561448
3212 3193 561462
3232 3193 561476
3252 3193 561490
3272 3193 561504
3288 3193 561518
3304 3193 561532
3316 3193 561546
3328 3193 561560
3335 3193 561574
3343 3193 561588
3347 3189 561602
3347 3189 561616
3343 3185 561630
3339 3177 561644
3331 3169 561658
3316 3154 561672
3304 3138 561686
3288 3122 561700
3272 3102 561714
3252 3083 561728
3232 3059 561742
3212 3039 561756
3193 3016 561770
3169 2996 561784
3149 2976 561798
3125 2957 561812
3105 2945 561826
3090 2933 561840
3074 2929 561854
3058 2921 561868
3046 2921 561882
3034 2921 561896
3026 2925 561910
3022 2929 561924
3018 2937 561938
3018 2945 561952
3022 2953 561966
3026 2964 561980
3038 2972 561994
3046 2980 562008
3058 2988 562022
3074 2992 562036
3090 2996 562050
3101 2996 562064
3113 2996 562078
3125 2992 562092
3141 2988 562106
3153 2980 562120
3165 2972 562134
3173 2960 562148
3185 2953 562162
3197 2945 562176
3209 2933 562190
3220 2929 562204
3232 2925 562218
3244 2921 562232
3264 2925 562246
3276 2925 562260
3288 2929 562274
3308 2937 562288
3320 2949 562302
3335 2957 562316
3347 2968 562330
3355 2980 562344
3363 2992 562358
3363 3000 562372
3367 3008 562386
3363 3012 562400
3355 3016 562414
3351 3012 562428
3343 3008 562442
3335 3004 562456
3328 2996 562470
3320 2988 562484
3316 2976 562498
3312 2968 562512
3308 2957 562526
3308 2949 562540
3316 2945 562554
3328 2941 562568
3339 2937 562582
3351 2941 562596
3367 2945 562610
3383 2949 562624
3399 2960 562638
3419 2968 562652
3439 2984 562666
3454 3000 562680
3474 3016 562694
3490 3028 562708
3502 3043 562722
3518 3059 562736
3526 3075 562750
3538 3091 562764
3546 3102 562778
3554 3110 562792
3554 3118 562806
3554 3122 562820
3550 3122 562834
3546 3118 562848
3534 3114 562862
3526 3106 562876
3510 3091 562890
3498 3079 562904
3486 3059 562918
3470 3043 562932
3458 3028 562946
3447 3012 562960
3435 2996 562974
3427 2980 562988
3423 2964 563002
3423 2957 563016
3427 2953 563030
3435 2949 563044
3443 2949 563058
3458 2953 563072
3470 2953 563086
3478 2957 563100
3490 2960 563114
3498 2960 563128
3506 2960 563142
3514 2960 563156
3522 2957 563170
3526 2953 563184
3526 2949 563198
3530 2945 563212
3530 2937 563226
3534 2929 563240
3538 2925 563254
3546 2921 563268
3558 2917 563282
3566 2921 563296
3577 2925 563310
3589 2933 563324
3601 2945 563338
.PEN_UP
.PEN_DOWN
6624 3923 563520
6624 3923 563534
6620 3923 563548
6616 3927 563562
6612 3927 563576
6612 3927 563590
6612 3927 563604
6616 3930 563618
6612 3930 563632
6608 3930 563646
6608 3934 563660
6604 3934 563674
6600 3938 563688
6596 3938 563702
.PEN_UP
