.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.WRITER_ID mg

.PEN_DOWN
1108 3111 1292824
1112 3107 1292838
1112 3099 1292852
1112 3083 1292866
1108 3063 1292880
1104 3043 1292894
1100 3015 1292908
1092 2988 1292922
1084 2964 1292936
1076 2936 1292950
1068 2908 1292964
1060 2880 1292978
1053 2861 1292992
1049 2841 1293006
1045 2821 1293020
1041 2809 1293034
1037 2801 1293048
1037 2797 1293062
1037 2797 1293076
1037 2801 1293090
1037 2805 1293104
1037 2817 1293118
1041 2829 1293132
1041 2849 1293146
1049 2868 1293160
1053 2892 1293174
1064 2916 1293188
1072 2944 1293202
1088 2972 1293216
1100 2999 1293230
1112 3023 1293244
1128 3047 1293258
1140 3067 1293272
1155 3087 1293286
1167 3099 1293300
1179 3107 1293314
1187 3111 1293328
1195 3107 1293342
1199 3099 1293356
1199 3091 1293370
1195 3079 1293384
1187 3063 1293398
1179 3051 1293412
1167 3035 1293426
1155 3019 1293440
1144 3003 1293454
1132 2996 1293468
1120 2984 1293482
1112 2980 1293496
1100 2976 1293510
1096 2976 1293524
1096 2980 1293538
1096 2984 1293552
1104 2992 1293566
1112 2999 1293580
.PEN_UP
.PEN_DOWN
1239 3019 1293734
1243 3011 1293748
1243 3003 1293762
1243 2992 1293776
1243 2984 1293790
1239 2980 1293804
1239 2972 1293818
1235 2968 1293832
1235 2968 1293846
1235 2972 1293860
1235 2972 1293874
1235 2980 1293888
1239 2992 1293902
1246 3003 1293916
1254 3011 1293930
1262 3023 1293944
1274 3031 1293958
1286 3039 1293972
1298 3051 1293986
1310 3055 1294000
1322 3055 1294014
1330 3055 1294028
1338 3055 1294042
1345 3051 1294056
1349 3043 1294070
1353 3039 1294084
1357 3031 1294098
1357 3027 1294112
1361 3027 1294126
1365 3023 1294140
1369 3019 1294154
1369 3023 1294168
1377 3027 1294182
1377 3031 1294196
1385 3039 1294210
1389 3043 1294224
1389 3047 1294238
1397 3055 1294252
1393 3059 1294266
1397 3059 1294280
1397 3063 1294294
1393 3063 1294308
1389 3059 1294322
1385 3051 1294336
1381 3043 1294350
1377 3035 1294364
1373 3023 1294378
1369 3015 1294392
1369 3007 1294406
1369 2996 1294420
1373 2988 1294434
1377 2984 1294448
1381 2980 1294462
1389 2976 1294476
1393 2980 1294490
1397 2988 1294504
1401 2996 1294518
1405 3003 1294532
1405 3011 1294546
1405 3019 1294560
1405 3027 1294574
1401 3035 1294588
1397 3043 1294602
1393 3047 1294616
1389 3047 1294630
1385 3051 1294644
1381 3047 1294658
1385 3047 1294672
1389 3043 1294686
1397 3039 1294700
1409 3039 1294714
1421 3039 1294728
1436 3039 1294742
1452 3039 1294756
1468 3043 1294770
1484 3043 1294784
1500 3047 1294798
1512 3051 1294812
1524 3051 1294826
1531 3051 1294840
1531 3051 1294854
1531 3047 1294868
1531 3043 1294882
1528 3035 1294896
1524 3031 1294910
1516 3023 1294924
1512 3015 1294938
1508 3007 1294952
1504 2999 1294966
1504 2992 1294980
1504 2988 1294994
1512 2988 1295008
1520 2992 1295022
1528 2999 1295036
1535 3011 1295050
1543 3023 1295064
1555 3035 1295078
1567 3051 1295092
1575 3063 1295106
1587 3083 1295120
1595 3095 1295134
1603 3111 1295148
1607 3119 1295162
1607 3130 1295176
1603 3134 1295190
1603 3138 1295204
1603 3130 1295218
1599 3127 1295232
1591 3119 1295246
1583 3107 1295260
1579 3095 1295274
1575 3083 1295288
1571 3067 1295302
1567 3051 1295316
1567 3039 1295330
1563 3027 1295344
1567 3015 1295358
1571 3007 1295372
1579 3003 1295386
1587 2999 1295400
1595 2999 1295414
1607 2999 1295428
1615 3003 1295442
1627 3007 1295456
1634 3015 1295470
1642 3019 1295484
1650 3027 1295498
1654 3031 1295512
1658 3035 1295526
1658 3035 1295540
1654 3031 1295554
1654 3031 1295568
1654 3027 1295582
1650 3023 1295596
1650 3019 1295610
1646 3015 1295624
1650 3011 1295638
1650 3007 1295652
1654 3003 1295666
1662 3003 1295680
1674 3003 1295694
1682 3007 1295708
1694 3011 1295722
1702 3015 1295736
1710 3019 1295750
1718 3023 1295764
1725 3027 1295778
1729 3031 1295792
1733 3031 1295806
1733 3031 1295820
1733 3027 1295834
1733 3023 1295848
1725 3015 1295862
1725 3007 1295876
1722 2999 1295890
1722 2992 1295904
1718 2984 1295918
1718 2976 1295932
1718 2972 1295946
1722 2968 1295960
1722 2968 1295974
1725 2968 1295988
1733 2972 1296002
1741 2976 1296016
1749 2984 1296030
1757 2992 1296044
1769 3003 1296058
1777 3011 1296072
1789 3019 1296086
1797 3027 1296100
1805 3035 1296114
1813 3043 1296128
1820 3047 1296142
1828 3051 1296156
1832 3051 1296170
1836 3051 1296184
1840 3051 1296198
1840 3047 1296212
1840 3043 1296226
1840 3039 1296240
1832 3031 1296254
1832 3027 1296268
1824 3023 1296282
1820 3015 1296296
1817 3007 1296310
1809 3003 1296324
1809 2996 1296338
1805 2992 1296352
1801 2984 1296366
1801 2980 1296380
1805 2976 1296394
1809 2976 1296408
1817 2972 1296422
1824 2972 1296436
1836 2972 1296450
1852 2976 1296464
1864 2980 1296478
1876 2984 1296492
1888 2984 1296506
1904 2992 1296520
1915 2992 1296534
