.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.WRITER_ID mg

.PEN_DOWN
3020 3392 156426
3008 3369 156440
2996 3345 156454
2984 3317 156468
2972 3293 156482
2961 3265 156496
2945 3238 156510
2933 3214 156524
2925 3194 156538
2917 3174 156552
2909 3158 156566
2905 3150 156580
2901 3146 156594
2901 3146 156608
2901 3154 156622
2901 3162 156636
2905 3174 156650
2909 3190 156664
2917 3210 156678
2925 3230 156692
2933 3250 156706
2945 3273 156720
2957 3297 156734
2968 3325 156748
2984 3349 156762
3004 3377 156776
3024 3396 156790
3040 3416 156804
3056 3432 156818
3071 3444 156832
3087 3456 156846
3099 3464 156860
3111 3464 156874
3115 3464 156888
3119 3464 156902
3123 3456 156916
3119 3448 156930
3111 3436 156944
3103 3424 156958
3091 3408 156972
3079 3392 156986
3067 3377 157000
3056 3361 157014
3048 3349 157028
3040 3333 157042
3036 3317 157056
3032 3305 157070
3032 3289 157084
3032 3273 157098
3032 3261 157112
3036 3246 157126
3032 3230 157140
3032 3218 157154
3032 3206 157168
3024 3194 157182
3012 3182 157196
3000 3174 157210
2988 3166 157224
2972 3162 157238
2957 3158 157252
2945 3158 157266
2933 3158 157280
2925 3162 157294
2925 3170 157308
2925 3174 157322
2929 3182 157336
2937 3194 157350
2949 3202 157364
.PEN_UP
.PEN_DOWN
3178 3250 157616
3182 3250 157630
3186 3254 157644
3186 3254 157658
3186 3258 157672
3186 3258 157686
3186 3258 157700
3182 3258 157714
3178 3261 157728
3170 3261 157742
3162 3258 157756
3155 3261 157770
3143 3258 157784
3131 3258 157798
3119 3250 157812
3111 3246 157826
3099 3234 157840
3091 3226 157854
3083 3218 157868
3075 3206 157882
3071 3198 157896
3071 3186 157910
3067 3178 157924
3071 3174 157938
3079 3170 157952
3087 3170 157966
3099 3170 157980
3111 3174 157994
3119 3178 158008
3127 3182 158022
3135 3186 158036
3139 3190 158050
3143 3194 158064
3147 3194 158078
3151 3194 158092
3151 3194 158106
3147 3190 158120
3147 3182 158134
3143 3174 158148
3143 3170 158162
3143 3162 158176
3151 3158 158190
3159 3158 158204
3170 3158 158218
3182 3162 158232
3198 3174 158246
3214 3186 158260
3234 3206 158274
3254 3226 158288
3273 3246 158302
3293 3269 158316
3313 3293 158330
3333 3317 158344
3349 3337 158358
3360 3357 158372
3368 3373 158386
3376 3385 158400
3380 3392 158414
3380 3396 158428
3376 3392 158442
3372 3385 158456
3364 3373 158470
3352 3357 158484
3341 3341 158498
3325 3317 158512
3309 3297 158526
3297 3273 158540
3285 3254 158554
3277 3230 158568
3269 3210 158582
3261 3194 158596
3261 3178 158610
3261 3166 158624
3261 3158 158638
3265 3158 158652
3269 3158 158666
3281 3162 158680
3289 3170 158694
3297 3182 158708
3305 3190 158722
3313 3202 158736
3313 3210 158750
3317 3222 158764
3317 3230 158778
3317 3234 158792
3317 3238 158806
3317 3238 158820
3313 3238 158834
3313 3234 158848
3313 3234 158862
3313 3230 158876
3317 3226 158890
3321 3226 158904
3333 3222 158918
3341 3222 158932
3352 3226 158946
3364 3230 158960
3376 3234 158974
3384 3234 158988
3392 3238 159002
3396 3238 159016
3396 3238 159030
3400 3234 159044
3396 3230 159058
3392 3222 159072
3388 3214 159086
3380 3206 159100
3372 3194 159114
3364 3182 159128
3360 3174 159142
3356 3170 159156
3360 3162 159170
3364 3162 159184
3368 3162 159198
3380 3166 159212
3392 3170 159226
3404 3174 159240
3420 3178 159254
3432 3186 159268
3444 3190 159282
3451 3190 159296
3455 3186 159310
3455 3182 159324
3451 3174 159338
3447 3166 159352
3436 3150 159366
3424 3134 159380
3408 3115 159394
3384 3095 159408
3364 3071 159422
3345 3047 159436
3321 3027 159450
3301 3007 159464
3285 2996 159478
3269 2984 159492
3261 2976 159506
3250 2972 159520
3246 2972 159534
3246 2980 159548
3250 2992 159562
3257 2999 159576
3273 3015 159590
3297 3031 159604
3329 3047 159618
3360 3059 159632
3392 3075 159646
3428 3091 159660
3463 3111 159674
3495 3127 159688
.PEN_UP
