.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.WRITER_ID mg

.PEN_DOWN
3123 3440 651795
3127 3436 651809
3131 3424 651823
3135 3408 651837
3135 3392 651851
3135 3373 651865
3139 3353 651879
3139 3329 651893
3139 3305 651907
3135 3285 651921
3127 3265 651935
3123 3254 651949
3119 3242 651963
.PEN_UP
.PEN_DOWN
3083 3392 652145
3083 3408 652159
3087 3420 652173
3087 3432 652187
3095 3440 652201
3103 3444 652215
3115 3448 652229
3131 3448 652243
3147 3444 652257
3162 3440 652271
3178 3428 652285
3190 3416 652299
3202 3400 652313
3214 3385 652327
3218 3361 652341
3218 3341 652355
3210 3317 652369
3198 3297 652383
3178 3277 652397
3159 3258 652411
3135 3246 652425
3111 3234 652439
3087 3226 652453
3067 3218 652467
3052 3214 652481
3040 3214 652495
3036 3214 652509
3040 3214 652523
3044 3218 652537
3056 3222 652551
3071 3226 652565
3091 3230 652579
.PEN_UP
.PEN_DOWN
3293 3250 652691
3309 3258 652705
3321 3265 652719
3333 3273 652733
3337 3281 652747
3337 3285 652761
3333 3293 652775
3325 3293 652789
3317 3297 652803
3305 3297 652817
3289 3289 652831
3277 3285 652845
3265 3281 652859
3257 3273 652873
3254 3261 652887
3254 3254 652901
3254 3246 652915
3257 3242 652929
3265 3234 652943
3273 3230 652957
3281 3226 652971
3289 3222 652985
3293 3218 652999
3301 3214 653013
3301 3210 653027
3309 3206 653041
3313 3206 653055
3317 3202 653069
3325 3198 653083
3337 3198 653097
3345 3194 653111
3360 3198 653125
3376 3198 653139
3396 3206 653153
3416 3210 653167
3436 3222 653181
3455 3230 653195
3467 3238 653209
3479 3250 653223
3487 3254 653237
3483 3261 653251
3479 3261 653265
3475 3261 653279
3463 3258 653293
3451 3254 653307
3440 3246 653321
3428 3242 653335
3420 3230 653349
3416 3222 653363
3416 3214 653377
3416 3206 653391
3424 3202 653405
3436 3202 653419
3451 3206 653433
3471 3214 653447
3491 3230 653461
3515 3246 653475
3539 3265 653489
3562 3285 653503
3586 3309 653517
3602 3329 653531
3618 3353 653545
3630 3373 653559
3637 3389 653573
3641 3400 653587
3641 3408 653601
3637 3412 653615
3630 3412 653629
3622 3404 653643
3610 3392 653657
3598 3377 653671
3586 3361 653685
3578 3341 653699
3566 3325 653713
3566 3305 653727
3562 3293 653741
3562 3277 653755
3570 3265 653769
3574 3254 653783
3582 3246 653797
3590 3238 653811
3598 3230 653825
3602 3226 653839
3610 3218 653853
3618 3210 653867
3630 3206 653881
3641 3198 653895
3653 3194 653909
3669 3190 653923
3681 3186 653937
.PEN_UP
