.VERSION 1.0
.INCLUDE kai/word.lex
.INCLUDE kai/kai1.doc
.INCLUDE kai/data/kai1/hykim4.dat
.SEGMENT CHARACTER 3:0-3:20 OK  "i"
.SEGMENT CHARACTER 4:0-5:21 OK  "s"
.SEGMENT CHARACTER 12:0-12:25 OK  "r"
.SEGMENT CHARACTER 12:28-12:48 OK  "e"
.SEGMENT CHARACTER 12:51-12:72 OK  "e"
.SEGMENT CHARACTER 12:83-12:126 OK  "d"
.SEGMENT CHARACTER 27:0-28:7 OK  "t"
.SEGMENT CHARACTER 29:0-29:38 OK  "h"
.SEGMENT CHARACTER 29:43-30:1 OK  "i"
.SEGMENT CHARACTER 31:0-31:18 OK  "n"
.SEGMENT CHARACTER 32:0-32:52 OK  "g"
.SEGMENT CHARACTER 33:0-34:1 OK  "i"
.SEGMENT CHARACTER 35:0-35:27 OK  "n"
.SEGMENT CHARACTER 42:0-42:55 OK  "b"
.SEGMENT CHARACTER 42:61-42:84 OK  "u"
.SEGMENT CHARACTER 42:86-43:10 OK  "t"
.SEGMENT CHARACTER 59:0-59:37 OK  "t"
.SEGMENT CHARACTER 59:45-59:102 OK  "h"
.SEGMENT CHARACTER 59:106-59:126 OK  "e"
.SEGMENT CHARACTER 61:0-61:29 OK  "e"
.SEGMENT CHARACTER 62:0-62:20 OK  "n"
.SEGMENT CHARACTER 63:0-64:7 OK  "t"
.SEGMENT CHARACTER 65:0-65:20 OK  "i"
.SEGMENT CHARACTER 65:23-65:46 OK  "r"
.SEGMENT CHARACTER 65:50-66:1 OK  "e"
.SEGMENT CHARACTER 67:0-67:27 OK  "u"
.SEGMENT CHARACTER 68:0-68:21 OK  "n"
.SEGMENT CHARACTER 69:0-70:1 OK  "i"
.SEGMENT CHARACTER 71:0-71:21 OK  "v"
.SEGMENT CHARACTER 72:0-72:19 OK  "e"
.SEGMENT CHARACTER 73:0-73:10 OK  "r"
.SEGMENT CHARACTER 74:0-74:11 OK  "s"
.SEGMENT CHARACTER 74:16-74:38 OK  "e"
.SEGMENT CHARACTER 79:0-79:17 OK  "i"
.SEGMENT CHARACTER 80:0-82:5 OK  "t"
.SEGMENT CHARACTER 83:0-83:22 OK  "s"
.SEGMENT CHARACTER 84:0-84:23 OK  "e"
.SEGMENT CHARACTER 85:0-85:10 OK  "l"
.SEGMENT CHARACTER 86:0-87:12 OK  "f"
.SEGMENT CHARACTER 95:0-95:35 OK  "h"
.SEGMENT CHARACTER 95:38-95:52 OK  "i"
.SEGMENT CHARACTER 95:58-96:1 OK  "m"
.SEGMENT CHARACTER 144:0-144:47 OK  "m"
.SEGMENT CHARACTER 144:62-144:88 OK  "a"
.SEGMENT CHARACTER 144:97-144:126 OK  "n"
.SEGMENT CHARACTER 146:0-146:33 OK  "s"
.SEGMENT CHARACTER 146:40-146:65 OK  "t"
.SEGMENT CHARACTER 146:69-146:78 OK  "i"
.SEGMENT CHARACTER 146:84-146:114 OK  "l"
.SEGMENT CHARACTER 146:120-146:147 OK  "l"
.SEGMENT CHARACTER 150:0-150:47 OK  "m"
.SEGMENT CHARACTER 150:60-150:91 OK  "o"
.SEGMENT CHARACTER 150:93-150:108 OK  "r"
.SEGMENT CHARACTER 150:112-150:136 OK  "e"
.SEGMENT CHARACTER 151:0-151:27 OK  "n"
