.VERSION 1.0
.INCLUDE kai/word.lex
.INCLUDE kai/kai1.doc
.INCLUDE kai/data/kai1/hykim5.dat
.SEGMENT CHARACTER 0:0-0:45 OK  "m"
.SEGMENT CHARACTER 0:46-0:47 OK  "\@"
.SEGMENT CHARACTER 1:0-1:21 OK  "a"
.SEGMENT CHARACTER 2:0-2:1 OK  "\@"
.SEGMENT CHARACTER 2:2-2:18 OK  "n"
.SEGMENT CHARACTER 5:0-5:46 OK  "b"
.SEGMENT CHARACTER 5:47-5:51 OK  "\@"
.SEGMENT CHARACTER 5:52-5:69 OK  "u"
.SEGMENT CHARACTER 5:70-5:72 OK  "\@"
.SEGMENT CHARACTER 5:73-6:7 OK  "t"
.SEGMENT CHARACTER 8:0-8:22 OK  "r"
.SEGMENT CHARACTER 8:23-8:25 OK  "\@"
.SEGMENT CHARACTER 8:26-8:41 OK  "e"
.SEGMENT CHARACTER 8:42-8:43 OK  "\@"
.SEGMENT CHARACTER 8:44-8:62 OK  "e"
.SEGMENT CHARACTER 8:63-8:72 OK  "\@"
.SEGMENT CHARACTER 8:73-8:107 OK  "d"
.SEGMENT CHARACTER 30:0-30:51 OK  "b"
.SEGMENT CHARACTER 30:52-30:56 OK  "\@"
.SEGMENT CHARACTER 30:57-30:75 OK  "u"
.SEGMENT CHARACTER 30:76-30:78 OK  "\@"
.SEGMENT CHARACTER 30:79-31:10 OK  "t"
.SEGMENT CHARACTER 32:0-32:66 OK  "h"
.SEGMENT CHARACTER 32:67-32:70 OK  "\@"
.SEGMENT CHARACTER 32:71-32:91 OK  "e"
.SEGMENT CHARACTER 33:0-33:17 OK  "i"
.SEGMENT CHARACTER 33:18-33:19 OK  "\@"
.SEGMENT CHARACTER 33:20-33:55 OK  "s"
.SEGMENT CHARACTER 33:56-34:2 OK  "\@"
.SEGMENT CHARACTER 37:0-37:29 OK  "t"
.SEGMENT CHARACTER 37:30-37:32 OK  "\@"
.SEGMENT CHARACTER 37:33-37:89 OK  "h"
.SEGMENT CHARACTER 37:90-37:94 OK  "\@"
.SEGMENT CHARACTER 37:95-37:118 OK  "e"
.SEGMENT CHARACTER 38:0-38:8 OK  "\@"
.SEGMENT CHARACTER 47:0-47:38 OK  "a"
.SEGMENT CHARACTER 48:0-48:23 OK  "r"
.SEGMENT CHARACTER 49:0-49:30 OK  "m"
.SEGMENT CHARACTER 50:0-50:15 OK  "c"
.SEGMENT CHARACTER 51:0-51:15 OK  "r"
.SEGMENT CHARACTER 52:0-52:24 OK  "u"
.SEGMENT CHARACTER 53:0-53:18 OK  "s"
.SEGMENT CHARACTER 54:0-54:27 OK  "h"
.SEGMENT CHARACTER 59:0-60:16 OK  "d"
.SEGMENT CHARACTER 61:0-61:21 OK  "r"
.SEGMENT CHARACTER 61:22-61:24 OK  "\@"
.SEGMENT CHARACTER 61:25-61:46 OK  "o"
.SEGMENT CHARACTER 62:0-63:18 OK  "p"
.SEGMENT CHARACTER 64:0-64:19 OK  "o"
.SEGMENT CHARACTER 65:0-66:9 OK  "f"
.SEGMENT CHARACTER 67:0-67:27 OK  "w"
.SEGMENT CHARACTER 68:0-68:19 OK  "a"
.SEGMENT CHARACTER 69:0-70:7 OK  "t"
.SEGMENT CHARACTER 70:8-70:29 OK  "e"
.SEGMENT CHARACTER 71:0-71:18 OK  "r"
.SEGMENT CHARACTER 89:0-89:38 OK  "b"
.SEGMENT CHARACTER 90:0-90:18 OK  "u"
.SEGMENT CHARACTER 91:0-92:7 OK  "t"
.SEGMENT CHARACTER 93:0-94:1 OK  "i"
.SEGMENT CHARACTER 95:0-96:11 OK  "f"
.SEGMENT CHARACTER 97:0-98:11 OK  "t"
.SEGMENT CHARACTER 99:0-99:33 OK  "h"
.SEGMENT CHARACTER 99:34-99:62 OK  "e"
.SEGMENT CHARACTER 100:0-100:26 OK  "u"
.SEGMENT CHARACTER 101:0-101:18 OK  "n"
.SEGMENT CHARACTER 102:0-102:13 OK  "i"
.SEGMENT CHARACTER 103:0-104:16 OK  "v"
.SEGMENT CHARACTER 104:17-104:40 OK  "e"
.SEGMENT CHARACTER 105:0-105:15 OK  "r"
.SEGMENT CHARACTER 106:0-106:15 OK  "s"
.SEGMENT CHARACTER 106:16-106:19 OK  "\@"
.SEGMENT CHARACTER 106:20-106:44 OK  "e"
.SEGMENT CHARACTER 110:0-111:6 OK  "t"
.SEGMENT CHARACTER 112:0-112:19 OK  "o"
.SEGMENT CHARACTER 113:0-113:16 OK  "c"
.SEGMENT CHARACTER 114:0-114:15 OK  "r"
.SEGMENT CHARACTER 115:0-115:20 OK  "u"
.SEGMENT CHARACTER 116:0-116:14 OK  "s"
.SEGMENT CHARACTER 117:0-117:30 OK  "h"
.SEGMENT CHARACTER 118:0-118:27 OK  "h"
.SEGMENT CHARACTER 119:0-120:3 OK  "i"
.SEGMENT CHARACTER 121:0-121:36 OK  "m"
.SEGMENT CHARACTER 122:0-122:32 OK  "m"
.SEGMENT CHARACTER 123:0-123:27 OK  "a"
.SEGMENT CHARACTER 124:0-124:26 OK  "n"
.SEGMENT CHARACTER 137:0-137:50 OK  "b"
.SEGMENT CHARACTER 137:51-137:74 OK  "e"
.SEGMENT CHARACTER 138:0-138:35 OK  "m"
.SEGMENT CHARACTER 139:0-139:17 OK  "o"
.SEGMENT CHARACTER 140:0-140:16 OK  "r"
.SEGMENT CHARACTER 140:17-140:44 OK  "e"
.SEGMENT CHARACTER 146:0-147:7 OK  "t"
.SEGMENT CHARACTER 148:0-148:24 OK  "h"
.SEGMENT CHARACTER 149:0-149:22 OK  "a"
.SEGMENT CHARACTER 150:0-150:22 OK  "n"
.SEGMENT CHARACTER 151:0-152:7 OK  "t"
.SEGMENT CHARACTER 153:0-153:25 OK  "h"
.SEGMENT CHARACTER 154:0-154:18 OK  "a"
.SEGMENT CHARACTER 155:0-156:8 OK  "t"
.SEGMENT CHARACTER 170:0-170:42 OK  "h"
.SEGMENT CHARACTER 171:0-172:3 OK  "i"
.SEGMENT CHARACTER 173:0-173:38 OK  "m"
.SEGMENT CHARACTER 181:0-181:35 OK  "h"
.SEGMENT CHARACTER 182:0-182:24 OK  "e"
.SEGMENT CHARACTER 189:0-190:6 OK  "t"
.SEGMENT CHARACTER 191:0-191:28 OK  "h"
.SEGMENT CHARACTER 192:0-192:20 OK  "a"
.SEGMENT CHARACTER 193:0-194:9 OK  "t"
