.VERSION 1.0
.INCLUDE kai/word.lex
.INCLUDE kai/kai1.doc
.INCLUDE kai/data/kai1/jwkim5.dat
.SEGMENT CHARACTER 0:0-0:67 OK  "m"
.SEGMENT CHARACTER 1:0-1:37 OK  "a"
.SEGMENT CHARACTER 1:38-1:48 OK  "\@"
.SEGMENT CHARACTER 1:49-1:74 OK  "n"
.SEGMENT CHARACTER 2:0-3:10 OK  "i"
.SEGMENT CHARACTER 4:0-4:19 OK  "s"
.SEGMENT CHARACTER 16:0-16:64 OK  "m"
.SEGMENT CHARACTER 17:0-17:19 OK  "o"
.SEGMENT CHARACTER 18:0-18:19 OK  "s"
.SEGMENT CHARACTER 19:0-20:12 OK  "t"
.SEGMENT CHARACTER 21:0-22:9 OK  "f"
.SEGMENT CHARACTER 23:0-23:25 OK  "e"
.SEGMENT CHARACTER 23:26-23:26 OK  "\@"
.SEGMENT CHARACTER 23:27-23:52 OK  "e"
.SEGMENT CHARACTER 24:0-24:34 OK  "b"
.SEGMENT CHARACTER 25:0-25:33 OK  "l"
.SEGMENT CHARACTER 25:34-25:36 OK  "\@"
.SEGMENT CHARACTER 25:37-25:49 OK  "e"
.SEGMENT CHARACTER 34:0-34:43 OK  "n"
.SEGMENT CHARACTER 35:0-35:29 OK  "a"
.SEGMENT CHARACTER 36:0-37:13 OK  "t"
.SEGMENT CHARACTER 38:0-38:27 OK  "u"
.SEGMENT CHARACTER 39:0-39:19 OK  "r"
.SEGMENT CHARACTER 40:0-40:25 OK  "e"
.SEGMENT CHARACTER 50:0-51:18 OK  "t"
.SEGMENT CHARACTER 52:0-52:35 OK  "h"
.SEGMENT CHARACTER 53:0-54:8 OK  "i"
.SEGMENT CHARACTER 54:9-54:17 OK  "\@"
.SEGMENT CHARACTER 54:18-54:44 OK  "n"
.SEGMENT CHARACTER 55:0-56:15 OK  "k"
.SEGMENT CHARACTER 57:0-58:8 OK  "i"
.SEGMENT CHARACTER 58:9-58:14 OK  "\@"
.SEGMENT CHARACTER 58:15-58:37 OK  "n"
.SEGMENT CHARACTER 59:0-59:44 OK  "g"
.SEGMENT CHARACTER 83:0-83:38 OK  "n"
.SEGMENT CHARACTER 84:0-84:20 OK  "o"
.SEGMENT CHARACTER 85:0-86:9 OK  "t"
.SEGMENT CHARACTER 87:0-87:33 OK  "a"
.SEGMENT CHARACTER 88:0-88:17 OK  "r"
.SEGMENT CHARACTER 89:0-89:5 OK  "\@"
.SEGMENT CHARACTER 89:6-89:47 OK  "m"
.SEGMENT CHARACTER 90:0-91:7 OK  "i"
.SEGMENT CHARACTER 92:0-93:9 OK  "t"
.SEGMENT CHARACTER 94:0-94:16 OK  "s"
.SEGMENT CHARACTER 95:0-95:20 OK  "e"
.SEGMENT CHARACTER 96:0-96:15 OK  "l"
.SEGMENT CHARACTER 97:0-98:7 OK  "f"
.SEGMENT CHARACTER 99:0-100:9 OK  "t"
.SEGMENT CHARACTER 101:0-101:21 OK  "o"
.SEGMENT CHARACTER 102:0-102:19 OK  "c"
.SEGMENT CHARACTER 103:0-103:20 OK  "r"
.SEGMENT CHARACTER 104:0-104:25 OK  "u"
.SEGMENT CHARACTER 105:0-105:18 OK  "s"
.SEGMENT CHARACTER 106:0-106:31 OK  "h"
.SEGMENT CHARACTER 107:0-107:32 OK  "h"
.SEGMENT CHARACTER 108:0-109:6 OK  "i"
.SEGMENT CHARACTER 109:7-109:12 OK  "\@"
.SEGMENT CHARACTER 109:13-109:45 OK  "m"
.SEGMENT CHARACTER 111:0-111:19 OK  "v"
.SEGMENT CHARACTER 112:0-112:27 OK  "a"
.SEGMENT CHARACTER 113:0-114:14 OK  "p"
.SEGMENT CHARACTER 115:0-115:16 OK  "o"
.SEGMENT CHARACTER 116:0-116:17 OK  "u"
.SEGMENT CHARACTER 117:0-117:15 OK  "r"
.SEGMENT CHARACTER 122:0-122:19 OK  "o"
.SEGMENT CHARACTER 123:0-124:6 OK  "f"
.SEGMENT CHARACTER 130:0-130:21 OK  "s"
.SEGMENT CHARACTER 131:0-131:20 OK  "u"
.SEGMENT CHARACTER 132:0-133:7 OK  "f"
.SEGMENT CHARACTER 133:8-135:8 OK  "f"
.SEGMENT CHARACTER 136:0-137:3 OK  "i"
.SEGMENT CHARACTER 138:0-138:17 OK  "c"
.SEGMENT CHARACTER 138:18-138:18 OK  "\@"
.SEGMENT CHARACTER 138:19-138:44 OK  "e"
.SEGMENT CHARACTER 139:0-139:36 OK  "s"
.SEGMENT CHARACTER 140:0-141:11 OK  "t"
.SEGMENT CHARACTER 142:0-142:27 OK  "o"
.SEGMENT CHARACTER 143:0-144:16 OK  "k"
.SEGMENT CHARACTER 145:0-146:5 OK  "i"
.SEGMENT CHARACTER 147:0-147:11 OK  "l"
.SEGMENT CHARACTER 148:0-148:11 OK  "l"
.SEGMENT CHARACTER 149:0-149:36 OK  "h"
.SEGMENT CHARACTER 150:0-151:6 OK  "i"
.SEGMENT CHARACTER 151:7-151:13 OK  "\@"
.SEGMENT CHARACTER 151:14-151:47 OK  "m"
.SEGMENT CHARACTER 156:0-157:7 OK  "i"
.SEGMENT CHARACTER 158:0-159:8 OK  "f"
.SEGMENT CHARACTER 163:0-163:30 OK  "u"
.SEGMENT CHARACTER 163:31-163:42 OK  "\@"
.SEGMENT CHARACTER 163:43-163:74 OK  "n"
.SEGMENT CHARACTER 164:0-165:6 OK  "i"
.SEGMENT CHARACTER 166:0-166:19 OK  "v"
.SEGMENT CHARACTER 167:0-167:25 OK  "e"
.SEGMENT CHARACTER 168:0-168:25 OK  "r"
.SEGMENT CHARACTER 169:0-169:18 OK  "s"
.SEGMENT CHARACTER 170:0-170:21 OK  "e"
.SEGMENT CHARACTER 171:0-171:25 OK  "w"
.SEGMENT CHARACTER 172:0-172:23 OK  "e"
.SEGMENT CHARACTER 173:0-173:17 OK  "r"
.SEGMENT CHARACTER 174:0-174:23 OK  "e"
.SEGMENT CHARACTER 178:0-178:20 OK  "c"
.SEGMENT CHARACTER 179:0-179:20 OK  "r"
.SEGMENT CHARACTER 180:0-180:23 OK  "u"
.SEGMENT CHARACTER 181:0-181:17 OK  "s"
.SEGMENT CHARACTER 182:0-182:28 OK  "h"
.SEGMENT CHARACTER 200:0-200:32 OK  "b"
.SEGMENT CHARACTER 201:0-201:21 OK  "e"
.SEGMENT CHARACTER 202:0-202:49 OK  "m"
.SEGMENT CHARACTER 203:0-203:19 OK  "o"
.SEGMENT CHARACTER 204:0-204:18 OK  "r"
.SEGMENT CHARACTER 205:0-205:23 OK  "e"
.SEGMENT CHARACTER 206:0-206:38 OK  "n"
.SEGMENT CHARACTER 207:0-207:19 OK  "o"
.SEGMENT CHARACTER 208:0-208:30 OK  "b"
.SEGMENT CHARACTER 209:0-209:32 OK  "l"
.SEGMENT CHARACTER 209:33-209:38 OK  "\@"
.SEGMENT CHARACTER 209:39-209:50 OK  "e"
.SEGMENT CHARACTER 214:0-215:15 OK  "t"
.SEGMENT CHARACTER 216:0-216:29 OK  "h"
.SEGMENT CHARACTER 217:0-217:30 OK  "a"
.SEGMENT CHARACTER 218:0-219:8 OK  "t"
.SEGMENT CHARACTER 220:0-220:29 OK  "w"
.SEGMENT CHARACTER 221:0-221:26 OK  "h"
.SEGMENT CHARACTER 222:0-223:5 OK  "i"
.SEGMENT CHARACTER 224:0-224:15 OK  "c"
.SEGMENT CHARACTER 225:0-225:32 OK  "h"
.SEGMENT CHARACTER 226:0-227:12 OK  "k"
.SEGMENT CHARACTER 228:0-229:5 OK  "i"
.SEGMENT CHARACTER 230:0-230:15 OK  "l"
.SEGMENT CHARACTER 231:0-231:15 OK  "l"
.SEGMENT CHARACTER 232:0-232:24 OK  "e"
.SEGMENT CHARACTER 233:0-233:41 OK  "d"
.SEGMENT CHARACTER 234:0-234:37 OK  "h"
.SEGMENT CHARACTER 235:0-236:9 OK  "i"
.SEGMENT CHARACTER 236:10-236:15 OK  "\@"
.SEGMENT CHARACTER 236:16-236:59 OK  "m"
.SEGMENT CHARACTER 237:0-237:33 OK  "b"
.SEGMENT CHARACTER 238:0-238:21 OK  "e"
.SEGMENT CHARACTER 239:0-239:17 OK  "c"
.SEGMENT CHARACTER 240:0-240:28 OK  "a"
.SEGMENT CHARACTER 240:29-240:38 OK  "\@"
.SEGMENT CHARACTER 240:39-240:62 OK  "u"
.SEGMENT CHARACTER 241:0-241:17 OK  "s"
.SEGMENT CHARACTER 242:0-242:23 OK  "e"
.SEGMENT CHARACTER 243:0-243:33 OK  "h"
.SEGMENT CHARACTER 243:34-243:37 OK  "\@"
.SEGMENT CHARACTER 243:38-243:58 OK  "e"
.SEGMENT CHARACTER 250:0-251:13 OK  "t"
.SEGMENT CHARACTER 252:0-252:28 OK  "h"
.SEGMENT CHARACTER 253:0-253:30 OK  "a"
.SEGMENT CHARACTER 254:0-255:9 OK  "t"
.SEGMENT CHARACTER 258:0-258:47 OK  "d"
.SEGMENT CHARACTER 259:0-260:7 OK  "i"
.SEGMENT CHARACTER 261:0-261:23 OK  "e"
.SEGMENT CHARACTER 262:0-262:20 OK  "s"
.SEGMENT CHARACTER 263:0-263:27 OK  "a"
.SEGMENT CHARACTER 263:28-263:35 OK  "\@"
.SEGMENT CHARACTER 263:36-263:58 OK  "n"
.SEGMENT CHARACTER 264:0-264:39 OK  "d"
.SEGMENT CHARACTER 282:0-283:12 OK  "t"
.SEGMENT CHARACTER 284:0-284:29 OK  "h"
.SEGMENT CHARACTER 284:30-284:30 OK  "\@"
.SEGMENT CHARACTER 284:31-284:47 OK  "e"
.SEGMENT CHARACTER 285:0-285:24 OK  "u"
.SEGMENT CHARACTER 285:25-285:34 OK  "\@"
.SEGMENT CHARACTER 285:35-285:57 OK  "n"
.SEGMENT CHARACTER 286:0-287:4 OK  "i"
.SEGMENT CHARACTER 288:0-288:14 OK  "v"
.SEGMENT CHARACTER 289:0-289:19 OK  "e"
