.VERSION 1.0
.INCLUDE hpp/hpb3.doc
.INCLUDE hpp/hpb3lex.lex
.INCLUDE hpp/data/hpp3/hpb3-gi0.dat
.SEGMENT WORD 0-1 ? "a"
.SEGMENT WORD 2-5 ? "b"
.SEGMENT WORD 6-7 ? "c"
.SEGMENT WORD 8-11 ? "d"
.SEGMENT WORD 14-17 ? "f"
.SEGMENT WORD 18-19 ? "g"
.SEGMENT WORD 20-21 ? "h"
.SEGMENT WORD 22-25 ? "i"
.SEGMENT WORD 26-29 ? "j"
.SEGMENT WORD 30-33 ? "k"
.SEGMENT WORD 36-37 ? "m"
.SEGMENT WORD 38-39 ? "n"
.SEGMENT WORD 64-65 ? "q"
.SEGMENT WORD 74-75 ? "u"
.SEGMENT WORD 78-79 ? "w"
.SEGMENT WORD 80-83 ? "x"
.SEGMENT WORD 98-99 ? "C"
.SEGMENT WORD 100-103 ? "D"
.SEGMENT WORD 126-131 ? "I"
.SEGMENT WORD 142-143 ? "L"
.SEGMENT WORD 148-153 ? "N"
.SEGMENT WORD 156-159 ? "P"
.SEGMENT WORD 170-173 ? "T"
.SEGMENT WORD 174-175 ? "U"
.SEGMENT WORD 176-177 ? "V"
.SEGMENT WORD 190-191 ? "Z"
.SEGMENT WORD 194-195 ? "1"
.SEGMENT WORD 198-199 ? "3"
.SEGMENT WORD 204-207 ? "5"
.SEGMENT WORD 208-209 ? "6"
.SEGMENT WORD 210-211 ? "7"
.SEGMENT WORD 216-235 ? "367-4496"
.SEGMENT WORD 318-349 ? "9-408-327-9634"
.SEGMENT WORD 382-409 ? "212-753-8675"
.SEGMENT WORD 410-437 ? "510-874-3861"
.SEGMENT WORD 478-515 ? "00-886-2-732-8457"
.SEGMENT WORD 556-569 ? "15:30"
.SEGMENT WORD 570-585 ? "19:25"
.SEGMENT WORD 586-597 ? "00:20"
.SEGMENT WORD 598-605 ? "1800"
.SEGMENT WORD 606-615 ? "0640"
.SEGMENT WORD 616-627 ? "1045"
.SEGMENT WORD 628-643 ? "4/27/92"
.SEGMENT WORD 644-661 ? "12/25/96"
.SEGMENT WORD 674-691 ? "31/14/90"
.SEGMENT WORD 692-707 ? "17/7/77"
.SEGMENT WORD 708-727 ? "05/03/94"
.SEGMENT WORD 728-745 ? "11/05/87"
.SEGMENT WORD 778-793 ? "19-9-95"
.SEGMENT WORD 794-805 ? "05731"
.SEGMENT WORD 806-817 ? "86247"
.SEGMENT WORD 830-853 ? "41809-3527"
.SEGMENT WORD 854-877 ? "60481-7753"
.SEGMENT WORD 1032-1055 ? "expansion"
.SEGMENT WORD 1118-1137 ? "frequent"
.SEGMENT WORD 1138-1155 ? "friend"
.SEGMENT WORD 1166-1179 ? "front"
.SEGMENT WORD 1180-1197 ? "fruit"
.SEGMENT WORD 1198-1207 ? "full"
.SEGMENT WORD 1208-1223 ? "future"
.SEGMENT WORD 1238-1251 ? "general"
.SEGMENT WORD 1252-1259 ? "get"
.SEGMENT WORD 1280-1289 ? "glass"
.SEGMENT WORD 1290-1299 ? "glove"
.SEGMENT WORD 1300-1303 ? "go"
.SEGMENT WORD 1326-1341 ? "join"
.SEGMENT WORD 1358-1369 ? "judge"
.SEGMENT WORD 1370-1381 ? "jump"
.SEGMENT WORD 1396-1415 ? "kettle"
.SEGMENT WORD 1416-1427 ? "key"
.SEGMENT WORD 1428-1443 ? "kick"
.SEGMENT WORD 1444-1461 ? "liquid"
.SEGMENT WORD 1510-1527 ? "quality"
.SEGMENT WORD 1550-1563 ? "quick"
.SEGMENT WORD 1564-1577 ? "quiet"
.SEGMENT WORD 1674-1685 ? "sneeze"
.SEGMENT WORD 1686-1697 ? "square"
.SEGMENT WORD 1698-1709 ? "tax"
.SEGMENT WORD 1720-1729 ? "verse"
.SEGMENT WORD 1740-1751 ? "vessel"
.SEGMENT WORD 1800-1807 ? "zero"
.SEGMENT WORD 1840-1851 ? "enjoy"
.SEGMENT WORD 1878-1897 ? "equinox"
.SEGMENT WORD 1948-1959 ? "jury"
.SEGMENT WORD 1960-1973 ? "opaque"
.SEGMENT WORD 1984-1995 ? "quill"
.SEGMENT WORD 2088-2103 ? "zipper"
.SEGMENT WORD 2168-2185 ? "December"
.SEGMENT WORD 2186-2207 ? "February"
.SEGMENT WORD 2208-2223 ? "January"
.SEGMENT WORD 2224-2235 ? "July"
.SEGMENT WORD 2268-2287 ? "November"
.SEGMENT WORD 2426-2445 ? "Tuesday"
.SEGMENT WORD 2484-2503 ? "Ankara"
.SEGMENT WORD 2586-2609 ? "Davenport"
.SEGMENT WORD 2644-2663 ? "Exeter"
.SEGMENT WORD 2710-2735 ? "Gatwick"
.SEGMENT WORD 2776-2803 ? "Hyderabad"
.SEGMENT WORD 2864-2895 ? "Jacksonville"
.SEGMENT WORD 2924-2945 ? "Kalamazoo"
.SEGMENT WORD 2986-2995 ? "Linz"
.SEGMENT WORD 2996-3019 ? "Mexicali"
.SEGMENT WORD 3020-3045 ? "Miyazaki"
.SEGMENT WORD 3046-3067 ? "Newcastle"
.SEGMENT WORD 3104-3111 ? "Oulu"
.SEGMENT WORD 3112-3127 ? "Padova"
.SEGMENT WORD 3162-3183 ? "Queretaro"
.SEGMENT WORD 3184-3199 ? "Recife"
.SEGMENT WORD 3214-3229 ? "Shenzhen"
.SEGMENT WORD 3238-3257 ? "Tijuana"
.SEGMENT WORD 3274-3281 ? "Uozu"
.SEGMENT WORD 3282-3311 ? "Utsunomiya"
.SEGMENT WORD 3312-3329 ? "Vancouver"
.SEGMENT WORD 3330-3351 ? "Victoria"
.SEGMENT WORD 3364-3387 ? "Washington"
