.VERSION 1.0
.INCLUDE art/data/art08tst.dat
.SEGMENT CHARACTER 693 OK "1"
.SEGMENT CHARACTER 694 OK "2"
.SEGMENT CHARACTER 695 OK "3"
.SEGMENT CHARACTER 696 OK "4"
.SEGMENT CHARACTER 697-698 OK "5"
.SEGMENT CHARACTER 699 OK "6"
.SEGMENT CHARACTER 700-701 OK "7"
.SEGMENT CHARACTER 702 OK "8"
.SEGMENT CHARACTER 703 OK "9"
.SEGMENT CHARACTER 704 OK "0"
.SEGMENT CHARACTER 1019 OK "1"
.SEGMENT CHARACTER 1020 OK "2"
.SEGMENT CHARACTER 1021 OK "3"
.SEGMENT CHARACTER 1022 OK "4"
.SEGMENT CHARACTER 1115 OK "1"
.SEGMENT CHARACTER 1116 OK "2"
.SEGMENT CHARACTER 1117 OK "3"
.SEGMENT CHARACTER 1118 OK "4"
.SEGMENT CHARACTER 1119-1120 OK "5"
.SEGMENT CHARACTER 1121 OK "6"
.SEGMENT CHARACTER 1122-1123 OK "7"
.SEGMENT CHARACTER 1124 OK "8"
.SEGMENT CHARACTER 1125 OK "9"
.SEGMENT CHARACTER 1126 OK "0"
.SEGMENT CHARACTER 1195 OK "2"
.SEGMENT CHARACTER 1196 OK "0"
.SEGMENT CHARACTER 1197 OK "0"
.SEGMENT CHARACTER 1266 OK "4"
.SEGMENT CHARACTER 1346 OK "3"
.SEGMENT CHARACTER 1933 OK "2"
.SEGMENT CHARACTER 1934 OK "0"
.SEGMENT CHARACTER 1935 OK "0"
.SEGMENT CHARACTER 2062 OK "1"
.SEGMENT CHARACTER 2063 OK "2"
.SEGMENT CHARACTER 2064 OK "0"
.SEGMENT CHARACTER 2067 OK "3"
.SEGMENT CHARACTER 2068 OK "4"
.SEGMENT CHARACTER 2069-2070 OK "5"
.SEGMENT CHARACTER 2073 OK "6"
.SEGMENT CHARACTER 2074-2075 OK "7"
.SEGMENT CHARACTER 2076 OK "8"
.SEGMENT CHARACTER 2079 OK "9"
.SEGMENT CHARACTER 2080 OK "0"
.SEGMENT CHARACTER 2081 OK "8"
