.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4686
.WRITER_ID kw

.PEN_DOWN
1729 2603 1632975
1733 2599 1632989
1733 2599 1633003
1733 2599 1633017
1737 2607 1633031
1741 2619 1633045
1749 2630 1633059
1753 2650 1633073
1765 2674 1633087
1773 2705 1633101
1789 2741 1633115
1805 2777 1633129
1824 2816 1633143
1848 2856 1633157
1872 2899 1633171
1975 3033 1633185
2003 3057 1633199
2026 3073 1633213
2054 3085 1633227
2078 3093 1633241
2102 3093 1633255
2121 3089 1633269
2141 3081 1633283
2157 3073 1633297
2173 3061 1633311
2189 3053 1633325
2201 3041 1633339
2212 3033 1633353
2220 3029 1633367
2224 3022 1633381
2228 3022 1633395
2228 3018 1633409
2224 3018 1633423
2220 3022 1633437
2212 3025 1633451
2204 3029 1633465
2193 3033 1633479
2181 3041 1633493
2165 3049 1633507
2145 3053 1633521
2129 3061 1633535
2109 3061 1633549
2086 3065 1633563
2066 3069 1633577
2046 3065 1633591
2022 3065 1633605
2003 3061 1633619
1983 3057 1633633
1967 3049 1633647
1947 3037 1633661
1931 3022 1633675
1915 3006 1633689
1904 2982 1633703
1896 2962 1633717
1888 2939 1633731
1884 2911 1633745
1888 2883 1633759
1888 2856 1633773
1892 2824 1633787
1900 2796 1633801
1912 2769 1633815
1923 2745 1633829
1939 2721 1633843
1959 2701 1633857
1979 2686 1633871
2003 2670 1633885
2030 2658 1633899
2058 2658 1633913
2086 2658 1633927
2117 2666 1633941
2149 2682 1633955
2181 2705 1633969
.PEN_UP
