.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4601
.WRITER_ID kw

.PEN_DOWN
1809 2512 1125303
1809 2512 1125317
1809 2516 1125331
1805 2516 1125345
1805 2524 1125359
1805 2532 1125373
1801 2543 1125387
1801 2555 1125401
1805 2575 1125415
1805 2595 1125429
1805 2622 1125443
1809 2654 1125457
1817 2686 1125471
1824 2717 1125485
1836 2753 1125499
1848 2788 1125513
1860 2824 1125527
1876 2860 1125541
1896 2891 1125555
1915 2923 1125569
1935 2950 1125583
1955 2978 1125597
1975 2994 1125611
1995 3010 1125625
2014 3022 1125639
2034 3029 1125653
2058 3033 1125667
2078 3029 1125681
2094 3025 1125695
2113 3018 1125709
2129 3006 1125723
2145 2990 1125737
2161 2974 1125751
2177 2962 1125765
2193 2946 1125779
2204 2931 1125793
2216 2919 1125807
2224 2907 1125821
2228 2899 1125835
2232 2891 1125849
2236 2887 1125863
2236 2887 1125877
2232 2887 1125891
2224 2891 1125905
2216 2899 1125919
2204 2903 1125933
2193 2915 1125947
2181 2927 1125961
2169 2935 1125975
2153 2946 1125989
2137 2958 1126003
2117 2970 1126017
2102 2978 1126031
2038 3006 1126045
2018 3010 1126059
2003 3006 1126073
1983 3006 1126087
1967 3002 1126101
1951 2994 1126115
1935 2982 1126129
1919 2966 1126143
1904 2954 1126157
1888 2939 1126171
1876 2919 1126185
1868 2891 1126199
1856 2867 1126213
1852 2844 1126227
1848 2816 1126241
1848 2788 1126255
1848 2765 1126269
1852 2737 1126283
1856 2713 1126297
1868 2690 1126311
1876 2662 1126325
1892 2642 1126339
1904 2622 1126353
1919 2607 1126367
1939 2595 1126381
1959 2579 1126395
1979 2571 1126409
1999 2567 1126423
2018 2563 1126437
2038 2563 1126451
2058 2567 1126465
2074 2575 1126479
2090 2583 1126493
2106 2595 1126507
2121 2615 1126521
2137 2638 1126535
2145 2666 1126549
2157 2694 1126563
2165 2725 1126577
2173 2761 1126591
2181 2796 1126605
2185 2840 1126619
2189 2883 1126633
2193 2931 1126647
2193 2978 1126661
2197 3025 1126675
2197 3073 1126689
2201 3116 1126703
2201 3168 1126717
2204 3215 1126731
2204 3259 1126745
2208 3298 1126759
2208 3338 1126773
2208 3369 1126787
2208 3401 1126801
2208 3425 1126815
2212 3444 1126829
2208 3460 1126843
2208 3464 1126857
2208 3468 1126871
2204 3464 1126885
2204 3452 1126899
2201 3432 1126913
2197 3409 1126927
2193 3377 1126941
2193 3345 1126955
2189 3310 1126969
2185 3270 1126983
2185 3223 1126997
2185 3176 1127011
2185 3124 1127025
2185 3073 1127039
2185 3022 1127053
2189 2970 1127067
2197 2923 1127081
2201 2875 1127095
2208 2828 1127109
2220 2784 1127123
2232 2749 1127137
2244 2713 1127151
2260 2682 1127165
2280 2658 1127179
2299 2638 1127193
2319 2626 1127207
2343 2622 1127221
2363 2626 1127235
2387 2642 1127249
.PEN_UP
