.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4723
.WRITER_ID kw

.PEN_DOWN
1876 2717 1802968
1876 2721 1802982
1880 2729 1802996
1880 2741 1803010
1884 2761 1803024
1884 2781 1803038
1888 2804 1803052
1896 2832 1803066
1904 2867 1803080
1915 2903 1803094
1927 2939 1803108
1943 2974 1803122
1959 3014 1803136
1979 3049 1803150
1999 3081 1803164
2022 3112 1803178
2046 3136 1803192
2070 3160 1803206
2102 3176 1803220
2125 3184 1803234
2153 3187 1803248
2177 3191 1803262
2201 3187 1803276
2224 3184 1803290
2244 3176 1803304
2260 3168 1803318
2276 3160 1803332
2292 3152 1803346
2303 3144 1803360
2311 3140 1803374
2311 3136 1803388
2315 3136 1803402
2311 3140 1803416
2307 3140 1803430
2296 3144 1803444
2284 3152 1803458
2268 3160 1803472
2248 3168 1803486
2232 3176 1803500
2208 3180 1803514
2185 3187 1803528
2157 3191 1803542
2133 3195 1803556
2109 3191 1803570
2082 3187 1803584
2058 3180 1803598
2034 3168 1803612
2014 3152 1803626
1995 3132 1803640
1975 3112 1803654
1963 3085 1803668
1951 3057 1803682
1943 3025 1803696
1939 2994 1803710
1935 2962 1803724
1939 2931 1803738
1947 2899 1803752
1955 2867 1803766
1967 2844 1803780
1983 2824 1803794
2007 2804 1803808
2030 2792 1803822
2050 2788 1803836
2074 2788 1803850
2098 2792 1803864
2121 2800 1803878
2145 2820 1803892
2165 2840 1803906
2181 2860 1803920
2201 2887 1803934
2212 2915 1803948
2224 2939 1803962
2228 2966 1803976
2232 2994 1803990
2236 3018 1804004
2240 3033 1804018
2240 3053 1804032
2240 3065 1804046
2240 3073 1804060
2236 3081 1804074
2236 3077 1804088
2236 3069 1804102
2236 3053 1804116
2236 3033 1804130
2236 3010 1804144
2236 2978 1804158
2240 2939 1804172
2236 2899 1804186
2236 2856 1804200
2236 2800 1804214
2236 2741 1804228
2236 2682 1804242
2232 2622 1804256
2228 2563 1804270
2220 2508 1804284
2212 2457 1804298
2204 2409 1804312
2193 2366 1804326
2177 2330 1804340
2161 2298 1804354
2141 2275 1804368
2125 2259 1804382
2106 2255 1804396
2082 2255 1804410
2058 2259 1804424
2038 2271 1804438
2018 2287 1804452
1999 2306 1804466
1983 2330 1804480
1971 2354 1804494
1963 2381 1804508
1959 2413 1804522
1955 2441 1804536
1959 2472 1804550
1967 2500 1804564
1979 2528 1804578
1999 2555 1804592
2022 2579 1804606
2050 2603 1804620
2082 2622 1804634
2113 2642 1804648
2149 2662 1804662
2189 2682 1804676
2224 2709 1804690
2264 2737 1804704
2299 2769 1804718
.PEN_UP
