.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4501
.WRITER_ID kw

.PEN_DOWN
2818 2093 321915
2818 2089 321929
2822 2085 321943
2826 2081 321957
2834 2081 321971
2846 2085 321985
2862 2097 321999
2877 2117 322013
2897 2140 322027
2925 2172 322041
2953 2212 322055
2984 2255 322069
3020 2306 322083
3060 2366 322097
3095 2429 322111
3135 2500 322125
3178 2571 322139
3218 2646 322153
3254 2721 322167
3289 2792 322181
3325 2863 322195
3352 2931 322209
3376 2990 322223
3400 3045 322237
3412 3097 322251
3424 3136 322265
3428 3172 322279
3432 3199 322293
3428 3219 322307
3420 3227 322321
3408 3231 322335
3392 3223 322349
3372 3207 322363
3352 3187 322377
3329 3156 322391
3305 3124 322405
3281 3081 322419
3261 3033 322433
3238 2982 322447
3218 2923 322461
3202 2863 322475
3186 2796 322489
3174 2733 322503
3166 2662 322517
3162 2599 322531
3159 2536 322545
3162 2472 322559
3166 2409 322573
3182 2354 322587
3198 2306 322601
3222 2267 322615
3250 2231 322629
3281 2208 322643
3313 2196 322657
3352 2196 322671
3392 2204 322685
.PEN_UP
