.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4637
.WRITER_ID kw

.PEN_DOWN
1983 2468 1381858
1979 2468 1381872
1983 2468 1381886
1983 2472 1381900
1979 2480 1381914
1983 2484 1381928
1983 2496 1381942
1983 2508 1381956
1983 2528 1381970
1983 2547 1381984
1987 2567 1381998
1995 2591 1382012
1999 2619 1382026
2010 2646 1382040
2018 2678 1382054
2034 2709 1382068
2050 2737 1382082
2066 2765 1382096
2082 2792 1382110
2106 2816 1382124
2125 2836 1382138
2149 2856 1382152
2173 2871 1382166
2193 2883 1382180
2216 2891 1382194
2236 2895 1382208
2260 2899 1382222
2276 2895 1382236
2296 2891 1382250
2311 2891 1382264
2327 2883 1382278
2343 2875 1382292
2355 2871 1382306
2363 2863 1382320
2371 2863 1382334
2375 2856 1382348
2379 2856 1382362
2379 2852 1382376
2379 2856 1382390
2375 2860 1382404
2371 2863 1382418
2363 2871 1382432
2351 2879 1382446
2339 2887 1382460
2327 2891 1382474
2311 2895 1382488
2299 2899 1382502
2284 2907 1382516
2264 2915 1382530
2244 2915 1382544
2224 2915 1382558
2208 2911 1382572
2189 2907 1382586
2169 2899 1382600
2149 2891 1382614
2133 2883 1382628
2117 2871 1382642
2102 2856 1382656
2090 2840 1382670
2078 2820 1382684
2070 2800 1382698
2062 2781 1382712
2058 2757 1382726
2058 2733 1382740
2058 2709 1382754
2058 2686 1382768
2058 2666 1382782
2066 2642 1382796
2074 2619 1382810
2086 2599 1382824
2094 2583 1382838
2102 2567 1382852
2117 2551 1382866
2129 2543 1382880
2141 2536 1382894
2157 2532 1382908
2173 2532 1382922
2189 2536 1382936
2208 2540 1382950
2224 2555 1382964
2240 2571 1382978
2256 2591 1382992
2272 2619 1383006
2288 2646 1383020
2303 2678 1383034
2315 2713 1383048
2327 2749 1383062
2335 2788 1383076
2347 2832 1383090
2351 2875 1383104
2359 2919 1383118
2367 2962 1383132
2371 3006 1383146
2371 3045 1383160
2375 3089 1383174
2379 3124 1383188
2383 3160 1383202
2387 3187 1383216
2391 3215 1383230
2391 3239 1383244
2391 3255 1383258
2394 3270 1383272
2391 3278 1383286
2394 3282 1383300
2394 3278 1383314
2394 3270 1383328
2391 3251 1383342
2391 3231 1383356
2387 3207 1383370
2387 3180 1383384
2387 3144 1383398
2383 3104 1383412
2383 3061 1383426
2379 3018 1383440
2375 2970 1383454
2375 2919 1383468
2375 2875 1383482
2375 2828 1383496
2379 2784 1383510
2383 2741 1383524
2391 2701 1383538
2398 2666 1383552
2414 2638 1383566
2497 2587 1383580
2525 2595 1383594
2557 2615 1383608
2592 2638 1383622
2624 2674 1383636
.PEN_UP
