.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4558
.WRITER_ID kw

.PEN_DOWN
1777 2705 689034
1785 2705 689048
1793 2705 689062
1797 2709 689076
1809 2713 689090
1817 2725 689104
1828 2737 689118
1840 2749 689132
1852 2773 689146
1864 2796 689160
1876 2824 689174
1888 2856 689188
1896 2887 689202
1908 2923 689216
1919 2958 689230
1931 2994 689244
1939 3029 689258
1947 3065 689272
1955 3097 689286
1959 3124 689300
1967 3148 689314
1967 3168 689328
1971 3184 689342
1971 3195 689356
1971 3199 689370
1971 3199 689384
1967 3195 689398
1967 3187 689412
1963 3172 689426
1963 3152 689440
1959 3128 689454
1955 3104 689468
1955 3073 689482
1955 3041 689496
1951 3006 689510
1951 2970 689524
1955 2935 689538
1959 2899 689552
1963 2867 689566
1967 2836 689580
1975 2808 689594
1983 2784 689608
1991 2765 689622
2003 2749 689636
2014 2737 689650
2026 2733 689664
2042 2733 689678
2058 2737 689692
2074 2749 689706
2094 2765 689720
2109 2784 689734
2129 2808 689748
2145 2840 689762
2165 2871 689776
2181 2903 689790
2197 2935 689804
2208 2970 689818
2220 3002 689832
2232 3029 689846
2240 3061 689860
2248 3085 689874
2252 3104 689888
2256 3120 689902
2256 3136 689916
2256 3144 689930
2260 3152 689944
2260 3156 689958
2260 3156 689972
2260 3156 689986
2260 3148 690000
2260 3140 690014
2260 3124 690028
2260 3108 690042
2260 3089 690056
2260 3069 690070
2264 3045 690084
2268 3018 690098
2268 2990 690112
2272 2958 690126
2272 2927 690140
2280 2895 690154
2288 2867 690168
2296 2844 690182
2303 2820 690196
2315 2800 690210
2331 2784 690224
2347 2769 690238
2367 2761 690252
2387 2753 690266
2410 2757 690280
2434 2765 690294
2458 2781 690308
2482 2796 690322
.PEN_UP
