.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4683
.WRITER_ID kw

.PEN_DOWN
1761 2634 1619134
1765 2630 1619148
1769 2634 1619162
1777 2638 1619176
1785 2646 1619190
1793 2658 1619204
1805 2674 1619218
1817 2694 1619232
1832 2717 1619246
1848 2745 1619260
1864 2781 1619274
1884 2820 1619288
1904 2863 1619302
1923 2911 1619316
1943 2962 1619330
1963 3014 1619344
1983 3069 1619358
2003 3120 1619372
2018 3172 1619386
2030 3219 1619400
2042 3263 1619414
2050 3306 1619428
2054 3342 1619442
2058 3369 1619456
2058 3389 1619470
2054 3397 1619484
2042 3393 1619498
2034 3381 1619512
2018 3361 1619526
2007 3330 1619540
1991 3294 1619554
1975 3247 1619568
1963 3199 1619582
1947 3140 1619596
1935 3081 1619610
1923 3014 1619624
1915 2950 1619638
1912 2891 1619652
1912 2836 1619666
1915 2784 1619680
1923 2737 1619694
1935 2698 1619708
1947 2670 1619722
1963 2646 1619736
1979 2630 1619750
1999 2626 1619764
2018 2630 1619778
2034 2642 1619792
2054 2662 1619806
2074 2686 1619820
2086 2709 1619834
2098 2741 1619848
2102 2773 1619862
2109 2804 1619876
2109 2832 1619890
2113 2860 1619904
2109 2887 1619918
2102 2907 1619932
2094 2927 1619946
2090 2939 1619960
2078 2946 1619974
2070 2950 1619988
2058 2950 1620002
2054 2950 1620016
2046 2942 1620030
2046 2939 1620044
2046 2931 1620058
2046 2923 1620072
2054 2911 1620086
2062 2907 1620100
2070 2903 1620114
2082 2899 1620128
2098 2903 1620142
2117 2903 1620156
2133 2907 1620170
2153 2919 1620184
2169 2935 1620198
2185 2950 1620212
2201 2966 1620226
.PEN_UP
