.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4581
.WRITER_ID kw

.PEN_DOWN
1591 3263 910436
1591 3263 910450
1587 3263 910464
1587 3266 910478
1591 3270 910492
1591 3278 910506
1595 3286 910520
1603 3294 910534
1607 3310 910548
1615 3322 910562
1627 3338 910576
1638 3349 910590
1650 3361 910604
1666 3373 910618
1682 3385 910632
1694 3389 910646
1710 3393 910660
1725 3393 910674
1737 3389 910688
1753 3377 910702
1761 3357 910716
1769 3338 910730
1777 3314 910744
1781 3286 910758
1781 3259 910772
1785 3227 910786
1781 3195 910800
1777 3164 910814
1773 3128 910828
1769 3093 910842
1761 3061 910856
1753 3033 910870
1749 3010 910884
1741 2990 910898
1737 2970 910912
1733 2954 910926
1729 2942 910940
1725 2935 910954
1722 2927 910968
1722 2927 910982
1718 2931 910996
1722 2942 911010
1722 2954 911024
1722 2970 911038
1722 2990 911052
1725 3010 911066
1733 3033 911080
1737 3061 911094
1745 3089 911108
1753 3112 911122
1761 3140 911136
1773 3172 911150
1789 3199 911164
1805 3223 911178
1820 3251 911192
1836 3270 911206
1852 3294 911220
1868 3310 911234
1884 3330 911248
1900 3342 911262
1915 3353 911276
1931 3361 911290
1947 3365 911304
1963 3369 911318
1975 3365 911332
1987 3361 911346
1995 3353 911360
2007 3342 911374
2014 3330 911388
2022 3314 911402
2026 3294 911416
2034 3274 911430
2038 3259 911444
2038 3235 911458
2038 3211 911472
2034 3187 911486
2030 3160 911500
2030 3132 911514
2026 3108 911528
2022 3081 911542
2018 3053 911556
2018 3025 911570
2018 3002 911584
2022 2982 911598
2030 2958 911612
2042 2939 911626
2062 2927 911640
2086 2923 911654
2113 2927 911668
2141 2942 911682
2177 2962 911696
2212 2990 911710
.PEN_UP
