.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4665
.WRITER_ID kw

.PEN_DOWN
1757 3120 1521971
1757 3124 1521985
1761 3128 1521999
1757 3128 1522013
1761 3132 1522027
1765 3140 1522041
1769 3148 1522055
1777 3156 1522069
1785 3168 1522083
1797 3180 1522097
1852 3219 1522111
1872 3223 1522125
1892 3223 1522139
1912 3219 1522153
1927 3211 1522167
1943 3195 1522181
1959 3176 1522195
1967 3148 1522209
1979 3116 1522223
1987 3077 1522237
1987 3041 1522251
1991 2998 1522265
1987 2958 1522279
1987 2915 1522293
1983 2875 1522307
1975 2840 1522321
1967 2804 1522335
1963 2781 1522349
1959 2757 1522363
1951 2737 1522377
1947 2725 1522391
1943 2721 1522405
1939 2725 1522419
1935 2729 1522433
1931 2741 1522447
1931 2761 1522461
1927 2784 1522475
1931 2808 1522489
1935 2840 1522503
1943 2867 1522517
1947 2903 1522531
1955 2939 1522545
1967 2974 1522559
1979 3006 1522573
1995 3041 1522587
2010 3069 1522601
2026 3097 1522615
2046 3124 1522629
2066 3144 1522643
2082 3160 1522657
2102 3176 1522671
2117 3187 1522685
2133 3191 1522699
2145 3195 1522713
2157 3195 1522727
2169 3195 1522741
2177 3187 1522755
2185 3180 1522769
2193 3168 1522783
2193 3156 1522797
2193 3140 1522811
2201 3120 1522825
2197 3104 1522839
2197 3081 1522853
2197 3057 1522867
2197 3033 1522881
2197 3006 1522895
2193 2978 1522909
2193 2950 1522923
2193 2923 1522937
2193 2891 1522951
2197 2863 1522965
2201 2836 1522979
2204 2812 1522993
2208 2784 1523007
2220 2765 1523021
2232 2749 1523035
2248 2737 1523049
2268 2729 1523063
2296 2737 1523077
2323 2749 1523091
2355 2769 1523105
2391 2800 1523119
.PEN_UP
