.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4719
.WRITER_ID kw

.PEN_DOWN
1725 2701 1785996
1722 2698 1786010
1722 2698 1786024
1718 2694 1786038
1718 2694 1786052
1718 2690 1786066
1718 2690 1786080
1722 2690 1786094
1725 2690 1786108
1729 2698 1786122
1737 2701 1786136
1745 2713 1786150
1757 2725 1786164
1773 2741 1786178
1793 2761 1786192
1817 2784 1786206
1840 2808 1786220
1864 2836 1786234
1892 2867 1786248
1919 2899 1786262
1947 2935 1786276
1971 2970 1786290
1995 3010 1786304
2018 3049 1786318
2038 3089 1786332
2054 3124 1786346
2070 3160 1786360
2078 3191 1786374
2086 3223 1786388
2090 3251 1786402
2094 3274 1786416
2090 3294 1786430
2086 3310 1786444
2082 3322 1786458
2074 3330 1786472
2066 3326 1786486
2058 3322 1786500
2046 3310 1786514
2030 3294 1786528
2014 3274 1786542
2003 3247 1786556
1991 3219 1786570
1975 3184 1786584
1963 3144 1786598
1951 3101 1786612
1939 3053 1786626
1931 3006 1786640
1923 2954 1786654
1915 2907 1786668
1915 2863 1786682
1919 2820 1786696
1923 2781 1786710
1931 2749 1786724
1939 2721 1786738
1955 2701 1786752
1971 2690 1786766
1987 2682 1786780
2007 2686 1786794
2018 2694 1786808
2038 2709 1786822
2050 2729 1786836
2062 2749 1786850
2070 2773 1786864
2078 2796 1786878
2078 2824 1786892
2082 2848 1786906
2078 2867 1786920
2074 2887 1786934
2066 2903 1786948
2058 2911 1786962
2054 2919 1786976
2042 2919 1786990
2034 2919 1787004
2030 2915 1787018
2026 2911 1787032
2026 2903 1787046
2026 2895 1787060
2030 2887 1787074
2038 2883 1787088
2050 2883 1787102
2066 2883 1787116
2086 2891 1787130
2109 2903 1787144
2133 2923 1787158
2157 2946 1787172
2185 2974 1787186
.PEN_UP
