.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4542
.WRITER_ID kw

.PEN_DOWN
2078 2366 605548
2078 2366 605562
2078 2366 605576
2078 2370 605590
2078 2374 605604
2082 2378 605618
2086 2389 605632
2086 2405 605646
2090 2425 605660
2094 2453 605674
2106 2480 605688
2113 2512 605702
2129 2547 605716
2145 2583 605730
2161 2626 605744
2185 2666 605758
2208 2709 605772
2236 2753 605786
2268 2792 605800
2303 2828 605814
2335 2863 605828
2367 2895 605842
2402 2923 605856
2438 2942 605870
2470 2962 605884
2497 2974 605898
2529 2982 605912
2557 2986 605926
2581 2986 605940
2604 2986 605954
2624 2982 605968
2640 2978 605982
2652 2970 605996
2664 2962 606010
2672 2958 606024
2672 2954 606038
2676 2950 606052
2676 2946 606066
2672 2946 606080
2664 2946 606094
2652 2950 606108
2640 2954 606122
2624 2958 606136
2604 2962 606150
2584 2966 606164
2561 2966 606178
2537 2962 606192
2513 2962 606206
2486 2958 606220
2458 2950 606234
2430 2942 606248
2406 2931 606262
2379 2915 606276
2355 2895 606290
2331 2875 606304
2311 2848 606318
2296 2820 606332
2284 2792 606346
2272 2757 606360
2264 2721 606374
2264 2686 606388
2264 2650 606402
2268 2615 606416
2280 2575 606430
2296 2543 606444
2311 2508 606458
2335 2476 606472
2363 2449 606486
2394 2425 606500
2426 2405 606514
2462 2393 606528
2501 2385 606542
2545 2385 606556
2592 2389 606570
2636 2401 606584
2683 2417 606598
2727 2441 606612
2775 2472 606626
.PEN_UP
