.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4596
.WRITER_ID kw

.PEN_DOWN
1884 2524 1103003
1884 2524 1103017
1888 2524 1103031
1892 2524 1103045
1896 2528 1103059
1900 2528 1103073
1908 2532 1103087
1919 2536 1103101
1927 2540 1103115
1943 2551 1103129
2022 2607 1103143
2046 2626 1103157
2066 2650 1103171
2090 2674 1103185
2109 2701 1103199
2129 2729 1103213
2145 2757 1103227
2157 2784 1103241
2169 2812 1103255
2173 2840 1103269
2177 2863 1103283
2181 2887 1103297
2177 2907 1103311
2173 2923 1103325
2165 2939 1103339
2157 2946 1103353
2145 2950 1103367
2133 2950 1103381
2121 2946 1103395
2106 2939 1103409
2094 2931 1103423
2082 2919 1103437
2070 2907 1103451
2058 2887 1103465
2046 2863 1103479
2038 2840 1103493
2030 2816 1103507
2026 2788 1103521
2022 2761 1103535
2022 2737 1103549
2026 2709 1103563
2030 2686 1103577
2038 2662 1103591
2050 2642 1103605
2062 2622 1103619
2082 2611 1103633
2106 2599 1103647
2133 2591 1103661
2165 2595 1103675
2197 2603 1103689
2232 2619 1103703
2268 2638 1103717
2307 2674 1103731
.PEN_UP
