.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4711
.WRITER_ID kw

.PEN_DOWN
1797 2583 1751613
1797 2583 1751627
1797 2583 1751641
1797 2587 1751655
1801 2595 1751669
1801 2607 1751683
1809 2622 1751697
1809 2646 1751711
1813 2670 1751725
1824 2698 1751739
1836 2729 1751753
1848 2765 1751767
1864 2796 1751781
1884 2836 1751795
1904 2871 1751809
1927 2907 1751823
1951 2942 1751837
1975 2974 1751851
2003 3002 1751865
2034 3029 1751879
2062 3053 1751893
2094 3073 1751907
2121 3089 1751921
2145 3097 1751935
2173 3104 1751949
2197 3108 1751963
2220 3108 1751977
2244 3108 1751991
2264 3104 1752005
2284 3097 1752019
2299 3089 1752033
2311 3077 1752047
2323 3073 1752061
2331 3065 1752075
2339 3053 1752089
2335 3049 1752103
2327 3053 1752117
2323 3053 1752131
2307 3057 1752145
2292 3065 1752159
2272 3073 1752173
2252 3081 1752187
2232 3085 1752201
2204 3089 1752215
2181 3093 1752229
2153 3093 1752243
2125 3093 1752257
2102 3093 1752271
2074 3089 1752285
2050 3077 1752299
2022 3065 1752313
1999 3049 1752327
1979 3025 1752341
1963 3002 1752355
1943 2978 1752369
1931 2954 1752383
1923 2927 1752397
1915 2895 1752411
1915 2863 1752425
1919 2836 1752439
1923 2804 1752453
1935 2781 1752467
1951 2757 1752481
1967 2733 1752495
1987 2717 1752509
2003 2705 1752523
2026 2698 1752537
2050 2694 1752551
2074 2698 1752565
2102 2701 1752579
2125 2717 1752593
2149 2733 1752607
2173 2753 1752621
2193 2777 1752635
2216 2804 1752649
2232 2836 1752663
2248 2863 1752677
2264 2895 1752691
2276 2923 1752705
2284 2950 1752719
2292 2978 1752733
2296 3002 1752747
2296 3018 1752761
2296 3029 1752775
2299 3041 1752789
2296 3049 1752803
2296 3053 1752817
2296 3049 1752831
2296 3041 1752845
2296 3025 1752859
2292 3002 1752873
2292 2974 1752887
2292 2939 1752901
2292 2899 1752915
2292 2852 1752929
2292 2804 1752943
2288 2745 1752957
2288 2682 1752971
2288 2619 1752985
2284 2555 1752999
2284 2492 1753013
2280 2429 1753027
2276 2370 1753041
2272 2314 1753055
2268 2263 1753069
2260 2216 1753083
2252 2176 1753097
2244 2140 1753111
2232 2117 1753125
2220 2097 1753139
2204 2085 1753153
2189 2073 1753167
2173 2069 1753181
2153 2073 1753195
2133 2077 1753209
2109 2089 1753223
2086 2105 1753237
2062 2121 1753251
2038 2137 1753265
2018 2160 1753279
1995 2180 1753293
1983 2204 1753307
1967 2227 1753321
1955 2255 1753335
1951 2283 1753349
1947 2314 1753363
1951 2342 1753377
1959 2374 1753391
1975 2409 1753405
1995 2441 1753419
2018 2476 1753433
2046 2504 1753447
2082 2540 1753461
2117 2575 1753475
2161 2607 1753489
2208 2642 1753503
2260 2682 1753517
2311 2717 1753531
2359 2757 1753545
.PEN_UP
