.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4578
.WRITER_ID kw

.PEN_DOWN
2145 2370 821018
2145 2366 821032
2145 2366 821046
2145 2366 821060
2145 2370 821074
2145 2370 821088
2145 2378 821102
2141 2385 821116
2141 2393 821130
2137 2405 821144
2137 2421 821158
2137 2441 821172
2137 2464 821186
2141 2488 821200
2145 2512 821214
2153 2543 821228
2161 2571 821242
2173 2603 821256
2185 2638 821270
2197 2674 821284
2216 2709 821298
2236 2745 821312
2260 2777 821326
2284 2812 821340
2311 2840 821354
2339 2871 821368
2363 2895 821382
2391 2923 821396
2418 2942 821410
2446 2958 821424
2474 2966 821438
2501 2974 821452
2600 2958 821466
2624 2950 821480
2644 2942 821494
2664 2931 821508
2683 2915 821522
2699 2907 821536
2711 2899 821550
2723 2891 821564
2731 2887 821578
2735 2883 821592
2739 2883 821606
2743 2887 821620
2739 2887 821634
2735 2891 821648
2731 2895 821662
2723 2903 821676
2715 2911 821690
2703 2919 821704
2691 2927 821718
2680 2935 821732
2668 2939 821746
2652 2946 821760
2636 2954 821774
2624 2958 821788
2604 2962 821802
2588 2966 821816
2565 2966 821830
2549 2966 821844
2525 2962 821858
2505 2958 821872
2486 2954 821886
2466 2946 821900
2446 2942 821914
2426 2931 821928
2410 2923 821942
2387 2911 821956
2371 2899 821970
2355 2887 821984
2339 2875 821998
2327 2863 822012
2311 2848 822026
2299 2832 822040
2292 2820 822054
2280 2800 822068
2276 2784 822082
2268 2765 822096
2260 2745 822110
2256 2725 822124
2256 2705 822138
2252 2686 822152
2252 2662 822166
2256 2642 822180
2260 2619 822194
2268 2603 822208
2276 2583 822222
2288 2563 822236
2303 2547 822250
2315 2532 822264
2331 2516 822278
2351 2504 822292
2371 2488 822306
2394 2476 822320
2418 2468 822334
2442 2460 822348
2466 2457 822362
2489 2453 822376
2513 2453 822390
2541 2453 822404
2565 2457 822418
2592 2464 822432
2620 2472 822446
2648 2484 822460
2676 2500 822474
2703 2520 822488
2727 2540 822502
2759 2567 822516
.PEN_UP
