.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4634
.WRITER_ID kw

.PEN_DOWN
1836 2460 1368126
1836 2460 1368140
1836 2460 1368154
1840 2460 1368168
1844 2460 1368182
1844 2460 1368196
1848 2468 1368210
1852 2476 1368224
1860 2484 1368238
1868 2492 1368252
1880 2508 1368266
1892 2528 1368280
1908 2547 1368294
1923 2567 1368308
1943 2595 1368322
1963 2626 1368336
1979 2658 1368350
2003 2694 1368364
2022 2733 1368378
2042 2773 1368392
2066 2812 1368406
2082 2856 1368420
2102 2903 1368434
2113 2942 1368448
2125 2986 1368462
2137 3025 1368476
2141 3061 1368490
2145 3101 1368504
2153 3128 1368518
2149 3164 1368532
2149 3191 1368546
2145 3215 1368560
2141 3231 1368574
2137 3251 1368588
2129 3263 1368602
2121 3270 1368616
2117 3274 1368630
2109 3274 1368644
2106 3266 1368658
2098 3259 1368672
2094 3243 1368686
2090 3219 1368700
2086 3191 1368714
2082 3160 1368728
2074 3128 1368742
2070 3089 1368756
2062 3045 1368770
2058 2998 1368784
2050 2950 1368798
2046 2899 1368812
2042 2852 1368826
2038 2800 1368840
2038 2749 1368854
2034 2705 1368868
2030 2666 1368882
2030 2622 1368896
2026 2587 1368910
2026 2555 1368924
2026 2528 1368938
2026 2504 1368952
2026 2484 1368966
2026 2476 1368980
2026 2468 1368994
2026 2464 1369008
2026 2468 1369022
2030 2480 1369036
2030 2488 1369050
2034 2508 1369064
2034 2528 1369078
2042 2551 1369092
2046 2579 1369106
2054 2607 1369120
2062 2634 1369134
2070 2662 1369148
2082 2690 1369162
2090 2717 1369176
2102 2741 1369190
2117 2761 1369204
2129 2777 1369218
2141 2792 1369232
2157 2804 1369246
2165 2812 1369260
2181 2816 1369274
2193 2816 1369288
2201 2816 1369302
2212 2808 1369316
2220 2800 1369330
2228 2792 1369344
2236 2777 1369358
2240 2765 1369372
2244 2749 1369386
2248 2729 1369400
2252 2709 1369414
2252 2690 1369428
2256 2666 1369442
2256 2646 1369456
2256 2622 1369470
2260 2603 1369484
2264 2579 1369498
2268 2559 1369512
2276 2540 1369526
2288 2520 1369540
2299 2508 1369554
2315 2496 1369568
2331 2488 1369582
2351 2484 1369596
2371 2488 1369610
2394 2500 1369624
.PEN_UP
