.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4587
.WRITER_ID kw

.PEN_DOWN
1789 2366 937734
1793 2366 937748
1797 2366 937762
1805 2370 937776
1813 2374 937790
1824 2381 937804
1832 2393 937818
1848 2413 937832
1864 2433 937846
1880 2460 937860
1896 2492 937874
1915 2532 937888
1935 2575 937902
1959 2619 937916
1979 2670 937930
2003 2717 937944
2022 2773 937958
2042 2828 937972
2062 2883 937986
2078 2939 938000
2090 2986 938014
2102 3033 938028
2109 3073 938042
2117 3108 938056
2117 3132 938070
2117 3156 938084
2117 3168 938098
2113 3172 938112
2106 3168 938126
2102 3152 938140
2094 3128 938154
2082 3101 938168
2074 3061 938182
2062 3022 938196
2058 2978 938210
2050 2927 938224
2046 2875 938238
2046 2824 938252
2046 2773 938266
2046 2725 938280
2054 2678 938294
2058 2638 938308
2066 2599 938322
2078 2567 938336
2086 2543 938350
2102 2524 938364
2117 2508 938378
2133 2504 938392
2149 2504 938406
2165 2512 938420
2177 2524 938434
2189 2540 938448
2201 2563 938462
2208 2587 938476
2220 2619 938490
2224 2650 938504
2228 2686 938518
2232 2717 938532
2228 2745 938546
2224 2773 938560
2220 2796 938574
2216 2816 938588
2204 2828 938602
2197 2836 938616
2189 2840 938630
2181 2840 938644
2177 2832 938658
2173 2820 938672
2169 2804 938686
2173 2788 938700
2177 2773 938714
2185 2757 938728
2197 2745 938742
2208 2737 938756
2228 2729 938770
2252 2729 938784
2272 2733 938798
2296 2737 938812
2319 2753 938826
2343 2769 938840
2363 2792 938854
2387 2816 938868
.PEN_UP
