.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4575
.WRITER_ID kw

.PEN_DOWN
2018 2283 774717
2022 2275 774731
2026 2275 774745
2030 2275 774759
2038 2279 774773
2046 2283 774787
2054 2295 774801
2066 2310 774815
2078 2330 774829
2098 2362 774843
2117 2393 774857
2137 2433 774871
2161 2480 774885
2189 2536 774899
2216 2595 774913
2244 2658 774927
2272 2721 774941
2303 2788 774955
2331 2856 774969
2355 2919 774983
2375 2978 774997
2391 3033 775011
2402 3081 775025
2410 3120 775039
2414 3156 775053
2410 3176 775067
2398 3187 775081
2387 3191 775095
2375 3184 775109
2355 3168 775123
2339 3144 775137
2319 3112 775151
2303 3077 775165
2292 3033 775179
2276 2982 775193
2264 2931 775207
2252 2875 775221
2244 2816 775235
2240 2753 775249
2240 2698 775263
2240 2638 775277
2244 2583 775291
2252 2536 775305
2260 2492 775319
2272 2453 775333
2284 2421 775347
2299 2397 775361
2315 2378 775375
2331 2370 775389
2351 2370 775403
2367 2374 775417
2387 2389 775431
2402 2413 775445
2414 2437 775459
2422 2464 775473
2434 2496 775487
2438 2528 775501
2442 2563 775515
2438 2595 775529
2438 2626 775543
2434 2654 775557
2430 2682 775571
2422 2701 775585
2414 2713 775599
2406 2725 775613
2398 2729 775627
2394 2729 775641
2391 2725 775655
2387 2721 775669
2387 2709 775683
2391 2694 775697
2394 2682 775711
2406 2670 775725
2418 2654 775739
2430 2642 775753
2450 2634 775767
2466 2626 775781
2482 2622 775795
2497 2622 775809
2517 2626 775823
2533 2630 775837
2549 2638 775851
2565 2650 775865
2581 2666 775879
2588 2682 775893
2600 2701 775907
2608 2721 775921
.PEN_UP
