.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4715
.WRITER_ID kw

.PEN_DOWN
1630 2587 1769079
1627 2583 1769093
1630 2579 1769107
1634 2583 1769121
1638 2587 1769135
1646 2595 1769149
1654 2607 1769163
1666 2630 1769177
1682 2654 1769191
1702 2682 1769205
1722 2713 1769219
1741 2749 1769233
1765 2792 1769247
1789 2832 1769261
1813 2879 1769275
1836 2923 1769289
1860 2970 1769303
1880 3018 1769317
1900 3061 1769331
1915 3097 1769345
1927 3132 1769359
1935 3160 1769373
1939 3187 1769387
1943 3207 1769401
1947 3227 1769415
1947 3239 1769429
1951 3247 1769443
1951 3255 1769457
1951 3255 1769471
1951 3251 1769485
1959 3243 1769499
1967 3235 1769513
1975 3223 1769527
1983 3211 1769541
1999 3195 1769555
2014 3180 1769569
2030 3160 1769583
2050 3136 1769597
2070 3116 1769611
2090 3093 1769625
2109 3069 1769639
2129 3045 1769653
2145 3018 1769667
2161 2998 1769681
2173 2970 1769695
2185 2946 1769709
2197 2923 1769723
2204 2895 1769737
2204 2875 1769751
2204 2852 1769765
2197 2832 1769779
2189 2812 1769793
2177 2788 1769807
2161 2773 1769821
2141 2761 1769835
2117 2741 1769849
2094 2725 1769863
2066 2709 1769877
2038 2698 1769891
2010 2686 1769905
1983 2678 1769919
1959 2670 1769933
.PEN_UP
