.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4630
.WRITER_ID kw

.PEN_DOWN
1983 2528 1350715
1987 2528 1350729
1987 2528 1350743
1991 2528 1350757
1991 2532 1350771
1995 2536 1350785
1999 2540 1350799
2003 2547 1350813
2010 2559 1350827
2018 2571 1350841
2030 2591 1350855
2038 2615 1350869
2050 2642 1350883
2062 2674 1350897
2078 2705 1350911
2094 2741 1350925
2109 2777 1350939
2125 2820 1350953
2141 2860 1350967
2153 2899 1350981
2165 2939 1350995
2177 2978 1351009
2189 3010 1351023
2197 3041 1351037
2201 3065 1351051
2208 3089 1351065
2212 3108 1351079
2212 3120 1351093
2212 3128 1351107
2212 3132 1351121
2208 3132 1351135
2204 3128 1351149
2204 3116 1351163
2204 3101 1351177
2201 3085 1351191
2197 3065 1351205
2193 3041 1351219
2189 3010 1351233
2189 2978 1351247
2185 2942 1351261
2185 2907 1351275
2185 2871 1351289
2189 2836 1351303
2193 2800 1351317
2197 2765 1351331
2201 2733 1351345
2208 2701 1351359
2216 2678 1351373
2228 2654 1351387
2244 2634 1351401
2260 2622 1351415
2276 2611 1351429
2288 2607 1351443
2307 2603 1351457
2327 2607 1351471
2347 2619 1351485
2367 2634 1351499
2383 2654 1351513
2402 2678 1351527
2418 2701 1351541
2438 2733 1351555
2454 2765 1351569
2470 2800 1351583
2486 2836 1351597
2501 2871 1351611
2509 2911 1351625
2521 2946 1351639
2525 2978 1351653
2533 3006 1351667
2541 3029 1351681
2545 3049 1351695
2549 3069 1351709
2549 3081 1351723
2549 3093 1351737
2549 3097 1351751
2549 3097 1351765
2545 3089 1351779
2545 3077 1351793
2541 3061 1351807
2541 3041 1351821
2537 3018 1351835
2537 2994 1351849
2533 2962 1351863
2533 2927 1351877
2533 2895 1351891
2529 2856 1351905
2529 2820 1351919
2533 2784 1351933
2537 2753 1351947
2545 2721 1351961
2557 2694 1351975
2573 2670 1351989
2588 2654 1352003
2604 2642 1352017
2624 2638 1352031
2644 2646 1352045
2668 2658 1352059
.PEN_UP
