.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4563
.WRITER_ID kw

.PEN_DOWN
1777 2389 713256
1781 2389 713270
1785 2389 713284
1793 2393 713298
1805 2397 713312
1817 2409 713326
1828 2421 713340
1844 2437 713354
1864 2457 713368
1884 2484 713382
1904 2516 713396
1927 2555 713410
1951 2595 713424
1975 2642 713438
1999 2698 713452
2022 2753 713466
2046 2808 713480
2066 2863 713494
2086 2919 713508
2106 2978 713522
2121 3029 713536
2133 3081 713550
2141 3124 713564
2149 3164 713578
2149 3199 713592
2149 3223 713606
2149 3239 713620
2141 3243 713634
2133 3247 713648
2125 3239 713662
2113 3223 713676
2102 3195 713690
2090 3168 713704
2078 3132 713718
2066 3089 713732
2054 3041 713746
2046 2990 713760
2038 2939 713774
2030 2887 713788
2026 2836 713802
2026 2781 713816
2026 2733 713830
2026 2686 713844
2034 2642 713858
2042 2603 713872
2050 2567 713886
2058 2540 713900
2070 2516 713914
2086 2500 713928
2094 2488 713942
2109 2480 713956
2121 2484 713970
2133 2492 713984
2145 2504 713998
2157 2520 714012
2165 2540 714026
2169 2563 714040
2177 2591 714054
2177 2619 714068
2177 2646 714082
2173 2674 714096
2169 2701 714110
2161 2725 714124
2153 2749 714138
2141 2769 714152
2133 2784 714166
2125 2792 714180
2113 2800 714194
2106 2804 714208
2098 2804 714222
2094 2804 714236
2090 2800 714250
2094 2792 714264
2098 2784 714278
2102 2773 714292
2109 2761 714306
2121 2745 714320
2133 2737 714334
2149 2725 714348
2165 2713 714362
2185 2705 714376
2201 2698 714390
2220 2694 714404
2240 2694 714418
2260 2694 714432
2276 2694 714446
2292 2698 714460
2303 2705 714474
2315 2709 714488
2327 2717 714502
2339 2733 714516
2343 2745 714530
2347 2757 714544
2347 2769 714558
.PEN_UP
