.VERSION 1.0
.INCLUDE kai/word.lex
.INCLUDE kai/kai2.doc
.INCLUDE kai/data/kai2/ykryu4.dat
.SEGMENT CHARACTER 12:0-12:38 OK  "u"
.SEGMENT CHARACTER 13:0-13:43 OK  "n"
.SEGMENT CHARACTER 14:0-15:22 OK  "t"
.SEGMENT CHARACTER 16:0-17:2 OK  "i"
.SEGMENT CHARACTER 18:0-18:43 OK  "l"
.SEGMENT CHARACTER 51:0-51:39 OK  "e"
.SEGMENT CHARACTER 52:0-53:4 OK  "i"
.SEGMENT CHARACTER 54:0-54:53 OK  "g"
.SEGMENT CHARACTER 54:56-54:113 OK  "h"
.SEGMENT CHARACTER 55:0-56:19 OK  "t"
.SEGMENT CHARACTER 57:0-57:21 OK  "e"
.SEGMENT CHARACTER 57:24-57:47 OK  "e"
.SEGMENT CHARACTER 57:54-57:85 OK  "n"
.SEGMENT CHARACTER 58:0-59:23 OK  "i"
.SEGMENT CHARACTER 59:30-59:61 OK  "n"
.SEGMENT CHARACTER 60:0-60:31 OK  "v"
.SEGMENT CHARACTER 61:0-62:2 OK  "i"
.SEGMENT CHARACTER 63:0-64:19 OK  "t"
.SEGMENT CHARACTER 65:0-65:26 OK  "e"
.SEGMENT CHARACTER 124:0-124:48 OK  "y"
.SEGMENT CHARACTER 125:0-125:23 OK  "o"
.SEGMENT CHARACTER 126:0-126:29 OK  "u"
.SEGMENT CHARACTER 127:0-127:17 OK  "r"
.SEGMENT CHARACTER 128:0-128:19 OK  "s"
.SEGMENT CHARACTER 129:0-130:25 OK  "t"
.SEGMENT CHARACTER 131:0-131:58 OK  "h"
.SEGMENT CHARACTER 132:0-132:22 OK  "r"
.SEGMENT CHARACTER 133:0-133:24 OK  "o"
.SEGMENT CHARACTER 134:0-134:33 OK  "u"
.SEGMENT CHARACTER 135:0-135:62 OK  "g"
.SEGMENT CHARACTER 135:64-135:129 OK  "h"
.SEGMENT CHARACTER 136:0-137:9 OK  "j"
.SEGMENT CHARACTER 138:0-138:38 OK  "u"
.SEGMENT CHARACTER 138:45-140:11 OK  "m"
.SEGMENT CHARACTER 141:0-142:20 OK  "p"
.SEGMENT CHARACTER 143:0-143:64 OK  "m"
.SEGMENT CHARACTER 144:0-144:34 OK  "e"
.SEGMENT CHARACTER 145:0-145:34 OK  "a"
.SEGMENT CHARACTER 145:43-146:11 OK  "n"
.SEGMENT CHARACTER 151:0-151:48 OK  "a"
.SEGMENT CHARACTER 152:0-152:52 OK  "n"
.SEGMENT CHARACTER 162:0-163:18 OK  "p"
.SEGMENT CHARACTER 164:0-164:41 OK  "a"
.SEGMENT CHARACTER 165:0-166:19 OK  "p"
.SEGMENT CHARACTER 167:0-167:45 OK  "e"
.SEGMENT CHARACTER 168:0-168:26 OK  "r"
.SEGMENT CHARACTER 169:0-170:23 OK  "b"
.SEGMENT CHARACTER 171:0-171:46 OK  "l"
.SEGMENT CHARACTER 172:0-172:27 OK  "a"
.SEGMENT CHARACTER 173:0-173:17 OK  "c"
.SEGMENT CHARACTER 174:0-175:8 OK  "k"
.SEGMENT CHARACTER 176:0-177:21 OK  "b"
.SEGMENT CHARACTER 178:0-178:20 OK  "o"
.SEGMENT CHARACTER 179:0-179:29 OK  "a"
.SEGMENT CHARACTER 180:0-180:17 OK  "r"
.SEGMENT CHARACTER 181:0-181:39 OK  "d"
.SEGMENT CHARACTER 182:0-182:19 OK  "c"
.SEGMENT CHARACTER 183:0-184:21 OK  "r"
.SEGMENT CHARACTER 185:0-189:0 OK  "y"
