.VERSION 1.0
.INCLUDE kai/word.lex
.INCLUDE kai/kai2.doc
.INCLUDE kai/data/kai2/yklyu5.dat
.SEGMENT CHARACTER 12:0-12:42 OK  "g"
.SEGMENT CHARACTER 13:0-13:20 OK  "o"
.SEGMENT CHARACTER 22:0-22:26 OK  "a"
.SEGMENT CHARACTER 23:0-23:19 OK  "c"
.SEGMENT CHARACTER 24:0-26:6 OK  "k"
.SEGMENT CHARACTER 35:0-36:7 OK  "u"
.SEGMENT CHARACTER 37:0-38:20 OK  "t"
.SEGMENT CHARACTER 40:0-40:25 OK  "a"
.SEGMENT CHARACTER 41:0-41:27 OK  "n"
.SEGMENT CHARACTER 43:0-44:1 OK  "i"
.SEGMENT CHARACTER 45:0-46:15 OK  "t"
.SEGMENT CHARACTER 47:0-47:44 OK  "y"
.SEGMENT CHARACTER 54:0-54:20 OK  "a"
.SEGMENT CHARACTER 55:0-55:38 OK  "y"
.SEGMENT CHARACTER 58:0-58:19 OK  "o"
.SEGMENT CHARACTER 87:0-87:25 OK  "a"
.SEGMENT CHARACTER 88:0-88:15 OK  "s"
.SEGMENT CHARACTER 89:0-90:18 OK  "t"
.SEGMENT CHARACTER 95:0-95:16 OK  "l"
.SEGMENT CHARACTER 96:0-96:46 OK  "y"
.SEGMENT CHARACTER 126:0-126:36 OK  "e"
.SEGMENT CHARACTER 127:0-127:18 OK  "l"
.SEGMENT CHARACTER 128:0-129:25 OK  "p"
.SEGMENT CHARACTER 144:0-144:28 OK  "s"
.SEGMENT CHARACTER 159:0-159:22 OK  "o"
.SEGMENT CHARACTER 160:0-160:43 OK  "y"
.SEGMENT CHARACTER 171:0-172:4 OK  "i"
.SEGMENT CHARACTER 173:0-173:27 OK  "n"
.SEGMENT CHARACTER 174:0-174:51 OK  "d"
.SEGMENT CHARACTER 185:0-185:28 OK  "n"
.SEGMENT CHARACTER 186:0-186:23 OK  "o"
.SEGMENT CHARACTER 187:0-187:35 OK  "w"
.SEGMENT CHARACTER 205:0-205:25 OK  "a"
