.VERSION 1.0
.INCLUDE kai/word.lex
.INCLUDE kai/kai2.doc
.INCLUDE kai/data/kai2/swlee4.dat
.SEGMENT CHARACTER 7:0-7:33 OK  "e"
.SEGMENT CHARACTER 9:0-9:26 OK  "v"
.SEGMENT CHARACTER 10:0-10:34 OK  "e"
.SEGMENT CHARACTER 11:0-12:6 OK  "n"
.SEGMENT CHARACTER 13:0-13:35 OK  "i"
.SEGMENT CHARACTER 14:0-14:56 OK  "n"
.SEGMENT CHARACTER 26:0-26:23 OK  "a"
.SEGMENT CHARACTER 26:25-26:64 OK  "l"
.SEGMENT CHARACTER 27:0-27:17 OK  "r"
.SEGMENT CHARACTER 28:0-28:23 OK  "e"
.SEGMENT CHARACTER 29:0-29:32 OK  "a"
.SEGMENT CHARACTER 30:0-31:16 OK  "d"
.SEGMENT CHARACTER 32:0-32:47 OK  "y"
.SEGMENT CHARACTER 33:0-33:24 OK  "s"
.SEGMENT CHARACTER 34:0-34:22 OK  "o"
.SEGMENT CHARACTER 35:0-35:25 OK  "o"
.SEGMENT CHARACTER 36:0-36:30 OK  "n"
.SEGMENT CHARACTER 37:0-37:51 OK  "m"
.SEGMENT CHARACTER 38:0-38:28 OK  "a"
.SEGMENT CHARACTER 38:31-39:4 OK  "i"
.SEGMENT CHARACTER 40:0-40:33 OK  "n"
.SEGMENT CHARACTER 53:0-53:37 OK  "a"
.SEGMENT CHARACTER 54:0-54:21 OK  "s"
.SEGMENT CHARACTER 55:0-56:22 OK  "k"
.SEGMENT CHARACTER 57:0-57:30 OK  "a"
.SEGMENT CHARACTER 58:0-59:9 OK  "f"
.SEGMENT CHARACTER 60:0-61:20 OK  "t"
.SEGMENT CHARACTER 62:0-62:23 OK  "e"
.SEGMENT CHARACTER 62:29-62:47 OK  "r"
.SEGMENT CHARACTER 63:0-63:32 OK  "a"
.SEGMENT CHARACTER 63:33-64:48 OK  "g"
.SEGMENT CHARACTER 65:0-65:25 OK  "o"
.SEGMENT CHARACTER 66:0-67:25 OK  "t"
.SEGMENT CHARACTER 68:0-68:41 OK  "w"
.SEGMENT CHARACTER 69:0-69:27 OK  "e"
.SEGMENT CHARACTER 69:29-69:74 OK  "l"
.SEGMENT CHARACTER 70:0-70:22 OK  "v"
.SEGMENT CHARACTER 71:0-71:32 OK  "e"
.SEGMENT CHARACTER 81:0-81:27 OK  "o"
.SEGMENT CHARACTER 82:0-82:40 OK  "u"
.SEGMENT CHARACTER 83:0-83:20 OK  "r"
.SEGMENT CHARACTER 84:0-84:19 OK  "s"
.SEGMENT CHARACTER 85:0-85:26 OK  "e"
.SEGMENT CHARACTER 86:0-86:19 OK  "l"
.SEGMENT CHARACTER 87:0-87:25 OK  "v"
.SEGMENT CHARACTER 88:0-88:27 OK  "e"
.SEGMENT CHARACTER 89:0-89:23 OK  "s"
.SEGMENT CHARACTER 90:0-90:22 OK  "s"
.SEGMENT CHARACTER 91:0-92:17 OK  "t"
.SEGMENT CHARACTER 93:0-94:3 OK  "i"
.SEGMENT CHARACTER 95:0-95:41 OK  "l"
.SEGMENT CHARACTER 95:44-95:83 OK  "l"
.SEGMENT CHARACTER 101:0-102:24 OK  "t"
.SEGMENT CHARACTER 103:0-103:32 OK  "w"
.SEGMENT CHARACTER 104:0-104:31 OK  "e"
.SEGMENT CHARACTER 105:0-105:34 OK  "n"
.SEGMENT CHARACTER 106:0-107:20 OK  "t"
.SEGMENT CHARACTER 108:0-109:21 OK  "y"
.SEGMENT CHARACTER 122:0-122:58 OK  "g"
.SEGMENT CHARACTER 123:0-123:36 OK  "u"
.SEGMENT CHARACTER 124:0-124:38 OK  "a"
.SEGMENT CHARACTER 125:0-125:18 OK  "r"
.SEGMENT CHARACTER 126:0-127:19 OK  "d"
.SEGMENT CHARACTER 152:0-152:23 OK  "s"
.SEGMENT CHARACTER 153:0-153:38 OK  "h"
.SEGMENT CHARACTER 154:0-154:27 OK  "a"
.SEGMENT CHARACTER 154:29-154:63 OK  "l"
.SEGMENT CHARACTER 154:66-154:102 OK  "l"
.SEGMENT CHARACTER 155:0-155:37 OK  "w"
.SEGMENT CHARACTER 156:0-156:30 OK  "a"
.SEGMENT CHARACTER 157:0-157:19 OK  "l"
.SEGMENT CHARACTER 158:0-159:20 OK  "k"
.SEGMENT CHARACTER 200:0-200:22 OK  "v"
.SEGMENT CHARACTER 201:0-201:33 OK  "a"
.SEGMENT CHARACTER 202:0-202:14 OK  "c"
.SEGMENT CHARACTER 203:0-203:27 OK  "a"
.SEGMENT CHARACTER 204:0-205:19 OK  "t"
.SEGMENT CHARACTER 206:0-207:5 OK  "i"
.SEGMENT CHARACTER 207:6-208:20 OK  "o"
.SEGMENT CHARACTER 209:0-209:34 OK  "n"
.SEGMENT CHARACTER 210:0-210:29 OK  "n"
.SEGMENT CHARACTER 211:0-211:19 OK  "e"
.SEGMENT CHARACTER 212:0-212:24 OK  "w"
.SEGMENT CHARACTER 213:0-213:15 OK  "s"
.SEGMENT CHARACTER 214:0-215:16 OK  "p"
.SEGMENT CHARACTER 216:0-216:24 OK  "a"
.SEGMENT CHARACTER 217:0-218:16 OK  "p"
.SEGMENT CHARACTER 219:0-219:20 OK  "e"
.SEGMENT CHARACTER 219:27-219:49 OK  "r"
.SEGMENT CHARACTER 220:0-220:42 OK  "m"
.SEGMENT CHARACTER 221:0-221:30 OK  "a"
.SEGMENT CHARACTER 222:0-222:31 OK  "n"
.SEGMENT CHARACTER 234:0-235:30 OK  "t"
.SEGMENT CHARACTER 236:0-236:38 OK  "h"
.SEGMENT CHARACTER 237:0-238:5 OK  "i"
.SEGMENT CHARACTER 239:0-239:18 OK  "r"
.SEGMENT CHARACTER 239:19-241:20 OK  "t"
.SEGMENT CHARACTER 242:0-243:23 OK  "y"
.SEGMENT CHARACTER 267:0-267:27 OK  "e"
.SEGMENT CHARACTER 268:0-268:37 OK  "a"
.SEGMENT CHARACTER 269:0-269:19 OK  "s"
.SEGMENT CHARACTER 270:0-271:22 OK  "t"
.SEGMENT CHARACTER 272:0-272:17 OK  "c"
.SEGMENT CHARACTER 273:0-273:21 OK  "l"
.SEGMENT CHARACTER 274:0-274:26 OK  "e"
.SEGMENT CHARACTER 275:0-275:36 OK  "a"
.SEGMENT CHARACTER 276:0-276:34 OK  "n"
.SEGMENT CHARACTER 294:0-294:21 OK  "s"
.SEGMENT CHARACTER 295:0-295:18 OK  "c"
.SEGMENT CHARACTER 296:0-297:4 OK  "i"
.SEGMENT CHARACTER 298:0-298:21 OK  "e"
.SEGMENT CHARACTER 299:0-299:29 OK  "n"
.SEGMENT CHARACTER 300:0-300:13 OK  "c"
.SEGMENT CHARACTER 301:0-301:22 OK  "e"
.SEGMENT CHARACTER 307:0-307:25 OK  "o"
.SEGMENT CHARACTER 308:0-308:28 OK  "u"
.SEGMENT CHARACTER 308:30-309:8 OK  "t"
.SEGMENT CHARACTER 323:0-323:22 OK  "l"
.SEGMENT CHARACTER 324:0-324:23 OK  "e"
.SEGMENT CHARACTER 325:0-325:33 OK  "a"
.SEGMENT CHARACTER 326:0-327:15 OK  "f"
.SEGMENT CHARACTER 328:0-329:19 OK  "p"
.SEGMENT CHARACTER 330:0-330:34 OK  "u"
.SEGMENT CHARACTER 331:0-332:24 OK  "t"
.SEGMENT CHARACTER 346:0-346:24 OK  "s"
.SEGMENT CHARACTER 347:0-347:39 OK  "h"
.SEGMENT CHARACTER 348:0-348:26 OK  "e"
.SEGMENT CHARACTER 349:0-350:19 OK  "t"
.SEGMENT CHARACTER 351:0-352:19 OK  "y"
.SEGMENT CHARACTER 353:0-354:16 OK  "p"
.SEGMENT CHARACTER 355:0-355:29 OK  "e"
.SEGMENT CHARACTER 361:0-361:42 OK  "b"
.SEGMENT CHARACTER 362:0-362:33 OK  "a"
.SEGMENT CHARACTER 363:0-363:29 OK  "n"
.SEGMENT CHARACTER 364:0-365:21 OK  "d"
.SEGMENT CHARACTER 366:0-367:21 OK  "k"
.SEGMENT CHARACTER 368:0-368:26 OK  "n"
.SEGMENT CHARACTER 369:0-369:22 OK  "o"
.SEGMENT CHARACTER 370:0-370:38 OK  "w"
.SEGMENT CHARACTER 382:0-382:15 OK  "c"
.SEGMENT CHARACTER 383:0-383:21 OK  "o"
.SEGMENT CHARACTER 384:0-384:18 OK  "l"
.SEGMENT CHARACTER 385:0-385:21 OK  "o"
.SEGMENT CHARACTER 386:0-386:19 OK  "r"
.SEGMENT CHARACTER 401:0-402:10 OK  "f"
.SEGMENT CHARACTER 403:0-403:31 OK  "a"
.SEGMENT CHARACTER 404:0-404:19 OK  "r"
.SEGMENT CHARACTER 405:0-405:40 OK  "m"
.SEGMENT CHARACTER 406:0-406:24 OK  "e"
.SEGMENT CHARACTER 406:30-406:54 OK  "r"
.SEGMENT CHARACTER 407:0-407:20 OK  "v"
.SEGMENT CHARACTER 408:0-409:4 OK  "i"
.SEGMENT CHARACTER 410:0-410:18 OK  "s"
.SEGMENT CHARACTER 411:0-412:3 OK  "i"
.SEGMENT CHARACTER 413:0-414:23 OK  "t"
.SEGMENT CHARACTER 415:0-415:43 OK  "h"
.SEGMENT CHARACTER 418:0-418:21 OK  "i"
.SEGMENT CHARACTER 419:0-420:18 OK  "s"
.SEGMENT CHARACTER 421:0-421:21 OK  "t"
.SEGMENT CHARACTER 422:0-422:16 OK  "o"
.SEGMENT CHARACTER 423:0-424:22 OK  "r"
.SEGMENT CHARACTER 425:0-425:38 OK  "n"
.SEGMENT CHARACTER 426:0-426:26 OK  "e"
.SEGMENT CHARACTER 427:0-427:22 OK  "e"
.SEGMENT CHARACTER 428:0-429:21 OK  "d"
.SEGMENT CHARACTER 430:0-430:16 OK  "c"
.SEGMENT CHARACTER 431:0-431:19 OK  "l"
.SEGMENT CHARACTER 432:0-432:29 OK  "a"
