.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID OABA4734
.WRITER_ID oa

.PEN_DOWN
2078 3504 2271259
2082 3504 2271273
2086 3511 2271287
2094 3519 2271301
2102 3523 2271315
2109 3531 2271329
2121 3539 2271343
2137 3551 2271357
2153 3559 2271371
2169 3571 2271385
2185 3583 2271399
2204 3594 2271413
2224 3606 2271427
2240 3614 2271441
2260 3622 2271455
2280 3630 2271469
2296 3638 2271483
2311 3642 2271497
2323 3646 2271511
2335 3650 2271525
2347 3650 2271539
2355 3654 2271553
2363 3654 2271567
2371 3654 2271581
2375 3654 2271595
2375 3654 2271609
2379 3654 2271623
2379 3654 2271637
2379 3654 2271651
2375 3654 2271665
2375 3658 2271679
2371 3658 2271693
2367 3658 2271707
2359 3662 2271721
2351 3662 2271735
2347 3662 2271749
2339 3658 2271763
2331 3658 2271777
2323 3658 2271791
2311 3654 2271805
2303 3650 2271819
2296 3650 2271833
2284 3646 2271847
2272 3642 2271861
2264 3638 2271875
2256 3630 2271889
2248 3626 2271903
2240 3618 2271917
2232 3610 2271931
2228 3598 2271945
2224 3586 2271959
2220 3579 2271973
2216 3567 2271987
2216 3555 2272001
2212 3543 2272015
2216 3531 2272029
2216 3519 2272043
2220 3507 2272057
2228 3500 2272071
2236 3488 2272085
2244 3484 2272099
2256 3480 2272113
2268 3476 2272127
2284 3472 2272141
2299 3472 2272155
2315 3476 2272169
2331 3480 2272183
2347 3492 2272197
2359 3504 2272211
.PEN_UP
