.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID OABA4726
.WRITER_ID oa

.PEN_DOWN
1753 3306 2231438
1757 3310 2231452
1761 3314 2231466
1769 3322 2231480
1773 3326 2231494
1785 3338 2231508
1797 3349 2231522
1809 3365 2231536
1828 3381 2231550
1844 3405 2231564
1860 3425 2231578
1880 3444 2231592
1900 3468 2231606
1915 3488 2231620
1931 3504 2231634
1947 3519 2231648
1959 3539 2231662
1971 3551 2231676
1983 3567 2231690
1991 3575 2231704
1995 3583 2231718
1999 3590 2231732
2003 3594 2231746
1999 3594 2231760
1999 3590 2231774
1995 3586 2231788
1995 3583 2231802
1991 3571 2231816
1983 3559 2231830
1975 3547 2231844
1967 3531 2231858
1959 3515 2231872
1951 3500 2231886
1943 3476 2231900
1935 3456 2231914
1927 3436 2231928
1923 3417 2231942
1919 3401 2231956
1915 3385 2231970
1915 3369 2231984
1915 3361 2231998
1919 3353 2232012
1927 3345 2232026
1935 3342 2232040
1943 3342 2232054
1955 3345 2232068
1967 3349 2232082
1983 3357 2232096
1995 3369 2232110
2010 3381 2232124
2026 3397 2232138
2042 3413 2232152
2058 3425 2232166
2070 3444 2232180
2086 3460 2232194
2102 3476 2232208
2113 3492 2232222
2121 3507 2232236
2133 3519 2232250
2141 3535 2232264
2149 3543 2232278
2153 3551 2232292
2161 3559 2232306
2165 3567 2232320
2169 3571 2232334
2169 3575 2232348
2169 3575 2232362
2169 3575 2232376
2169 3575 2232390
2165 3571 2232404
2161 3567 2232418
2157 3555 2232432
2153 3547 2232446
2145 3539 2232460
2141 3527 2232474
2129 3515 2232488
2125 3500 2232502
2117 3488 2232516
2109 3468 2232530
2106 3452 2232544
2102 3432 2232558
2098 3417 2232572
2094 3397 2232586
2098 3385 2232600
2098 3369 2232614
2106 3357 2232628
2117 3353 2232642
2129 3349 2232656
2145 3349 2232670
2165 3353 2232684
2185 3361 2232698
2204 3381 2232712
2228 3397 2232726
.PEN_UP
