.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID OABA4532
.WRITER_ID oa

.PEN_DOWN
1575 3610 1026988
1575 3606 1027002
1575 3606 1027016
1579 3606 1027030
1583 3610 1027044
1587 3610 1027058
1595 3614 1027072
1607 3622 1027086
1615 3630 1027100
1627 3638 1027114
1638 3646 1027128
1650 3654 1027142
1662 3666 1027156
1674 3673 1027170
1686 3681 1027184
1694 3685 1027198
1706 3689 1027212
1714 3693 1027226
1718 3693 1027240
1722 3693 1027254
1725 3689 1027268
1725 3685 1027282
1725 3673 1027296
1725 3666 1027310
1725 3654 1027324
1722 3638 1027338
1718 3626 1027352
1710 3610 1027366
1706 3590 1027380
1702 3575 1027394
1694 3555 1027408
1686 3539 1027422
1682 3523 1027436
1674 3507 1027450
1670 3496 1027464
1666 3484 1027478
1658 3472 1027492
1654 3468 1027506
1654 3460 1027520
1654 3456 1027534
1650 3456 1027548
1654 3460 1027562
1654 3464 1027576
1658 3468 1027590
1662 3476 1027604
1666 3488 1027618
1674 3504 1027632
1682 3519 1027646
1694 3531 1027660
1702 3547 1027674
1714 3567 1027688
1722 3583 1027702
1733 3598 1027716
1741 3614 1027730
1753 3626 1027744
1761 3642 1027758
1769 3650 1027772
1781 3662 1027786
1789 3666 1027800
1793 3669 1027814
1797 3673 1027828
1801 3673 1027842
1805 3677 1027856
1809 3677 1027870
1813 3673 1027884
1817 3669 1027898
1820 3666 1027912
1824 3658 1027926
1824 3650 1027940
1820 3642 1027954
1820 3630 1027968
1820 3618 1027982
1817 3606 1027996
1817 3590 1028010
1813 3575 1028024
1809 3559 1028038
1805 3547 1028052
1797 3531 1028066
1793 3515 1028080
1789 3504 1028094
1785 3492 1028108
1781 3480 1028122
1777 3472 1028136
1773 3464 1028150
1773 3456 1028164
1773 3448 1028178
1769 3444 1028192
1769 3440 1028206
1769 3440 1028220
1765 3440 1028234
1769 3444 1028248
1769 3448 1028262
1773 3456 1028276
1773 3464 1028290
1777 3472 1028304
1785 3484 1028318
1793 3496 1028332
1797 3511 1028346
1805 3523 1028360
1809 3539 1028374
1820 3555 1028388
1828 3567 1028402
1836 3583 1028416
1844 3594 1028430
1852 3602 1028444
1860 3614 1028458
1868 3622 1028472
1876 3630 1028486
1880 3638 1028500
1888 3642 1028514
1896 3646 1028528
1904 3646 1028542
1908 3650 1028556
1912 3650 1028570
1915 3650 1028584
1919 3646 1028598
1927 3646 1028612
1931 3646 1028626
1931 3642 1028640
1935 3638 1028654
1935 3630 1028668
1935 3626 1028682
1935 3614 1028696
1935 3606 1028710
1935 3598 1028724
1935 3586 1028738
1931 3575 1028752
1931 3563 1028766
1927 3547 1028780
1923 3531 1028794
1919 3519 1028808
1919 3507 1028822
1919 3496 1028836
1915 3484 1028850
1915 3476 1028864
1919 3464 1028878
1923 3456 1028892
1927 3452 1028906
1939 3448 1028920
1947 3452 1028934
1959 3456 1028948
1971 3464 1028962
1983 3480 1028976
1999 3500 1028990
.PEN_UP
