.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID OABA4730
.WRITER_ID oa

.PEN_DOWN
1919 3417 2250223
1931 3425 2250237
1951 3436 2250251
1971 3452 2250265
1991 3468 2250279
2014 3484 2250293
2042 3504 2250307
2070 3527 2250321
2094 3551 2250335
2121 3575 2250349
2149 3602 2250363
2173 3626 2250377
2197 3654 2250391
2216 3681 2250405
2240 3705 2250419
2256 3729 2250433
2272 3748 2250447
2284 3772 2250461
2296 3792 2250475
2303 3808 2250489
2311 3824 2250503
2315 3839 2250517
2319 3855 2250531
2319 3867 2250545
2323 3875 2250559
2319 3883 2250573
2319 3891 2250587
2315 3895 2250601
2315 3903 2250615
2311 3907 2250629
2307 3907 2250643
2303 3907 2250657
2288 3903 2250671
2280 3895 2250685
2272 3887 2250699
2256 3875 2250713
2248 3859 2250727
2236 3843 2250741
2224 3824 2250755
2212 3804 2250769
2201 3788 2250783
2189 3764 2250797
2177 3741 2250811
2165 3721 2250825
2153 3697 2250839
2141 3673 2250853
2129 3650 2250867
2117 3626 2250881
2109 3602 2250895
2098 3583 2250909
2090 3559 2250923
2078 3539 2250937
2070 3519 2250951
2062 3500 2250965
2054 3484 2250979
2046 3468 2250993
2042 3452 2251007
2038 3440 2251021
2034 3428 2251035
2030 3421 2251049
2030 3413 2251063
2026 3405 2251077
2022 3401 2251091
2022 3397 2251105
2022 3397 2251119
2022 3401 2251133
2022 3401 2251147
2026 3405 2251161
2030 3413 2251175
2034 3421 2251189
2042 3432 2251203
2046 3444 2251217
2058 3460 2251231
2066 3476 2251245
2082 3496 2251259
2094 3511 2251273
2109 3527 2251287
2121 3547 2251301
2137 3563 2251315
2149 3579 2251329
2161 3590 2251343
2173 3598 2251357
2185 3606 2251371
2193 3610 2251385
2201 3610 2251399
2204 3606 2251413
2208 3602 2251427
2212 3594 2251441
2212 3586 2251455
2212 3575 2251469
2212 3563 2251483
2212 3547 2251497
2208 3535 2251511
2208 3519 2251525
2204 3504 2251539
2201 3488 2251553
2201 3472 2251567
2201 3456 2251581
2201 3440 2251595
2201 3428 2251609
2204 3421 2251623
2212 3413 2251637
2224 3409 2251651
2236 3409 2251665
2256 3409 2251679
2272 3417 2251693
2292 3428 2251707
2311 3440 2251721
.PEN_UP
