.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID OABA4538
.WRITER_ID oa

.PEN_DOWN
1737 3334 1059394
1749 3342 1059408
1765 3353 1059422
1781 3365 1059436
1801 3377 1059450
1820 3393 1059464
1844 3409 1059478
1872 3428 1059492
1892 3444 1059506
1919 3464 1059520
1943 3484 1059534
1963 3504 1059548
1987 3523 1059562
2010 3543 1059576
2030 3563 1059590
2050 3583 1059604
2066 3602 1059618
2078 3622 1059632
2094 3642 1059646
2106 3658 1059660
2113 3673 1059674
2121 3689 1059688
2129 3705 1059702
2137 3721 1059716
2141 3733 1059730
2145 3745 1059744
2145 3756 1059758
2149 3768 1059772
2145 3776 1059786
2145 3788 1059800
2145 3796 1059814
2141 3804 1059828
2141 3812 1059842
2137 3820 1059856
2133 3828 1059870
2129 3828 1059884
2125 3831 1059898
2121 3831 1059912
2117 3828 1059926
2109 3828 1059940
2102 3824 1059954
2094 3816 1059968
2086 3808 1059982
2078 3800 1059996
2066 3784 1060010
2058 3772 1060024
2046 3756 1060038
2034 3741 1060052
2022 3725 1060066
2010 3705 1060080
1999 3689 1060094
1983 3666 1060108
1975 3646 1060122
1963 3626 1060136
1951 3606 1060150
1943 3583 1060164
1931 3563 1060178
1919 3543 1060192
1912 3523 1060206
1904 3504 1060220
1896 3484 1060234
1888 3464 1060248
1880 3444 1060262
1876 3428 1060276
1868 3417 1060290
1864 3401 1060304
1856 3389 1060318
1852 3377 1060332
1848 3365 1060346
1844 3353 1060360
1840 3345 1060374
1836 3338 1060388
1836 3330 1060402
1832 3326 1060416
1832 3322 1060430
1828 3318 1060444
1828 3318 1060458
1824 3314 1060472
1828 3314 1060486
1828 3322 1060500
1832 3326 1060514
1832 3334 1060528
1840 3345 1060542
1848 3353 1060556
1852 3365 1060570
1864 3377 1060584
1876 3393 1060598
1888 3409 1060612
1900 3421 1060626
1915 3436 1060640
1927 3452 1060654
1943 3468 1060668
1955 3476 1060682
1967 3488 1060696
1979 3500 1060710
1991 3511 1060724
2003 3515 1060738
2007 3523 1060752
2014 3527 1060766
2022 3531 1060780
2026 3535 1060794
2030 3535 1060808
2034 3535 1060822
2038 3535 1060836
2038 3531 1060850
2038 3527 1060864
2038 3519 1060878
2038 3515 1060892
2038 3507 1060906
2038 3500 1060920
2034 3488 1060934
2034 3476 1060948
2030 3464 1060962
2030 3452 1060976
2026 3440 1060990
2022 3428 1061004
2022 3417 1061018
2022 3405 1061032
2022 3393 1061046
2022 3381 1061060
2022 3373 1061074
2026 3365 1061088
2034 3361 1061102
2042 3357 1061116
2054 3357 1061130
2066 3361 1061144
2082 3365 1061158
2098 3373 1061172
2117 3389 1061186
2133 3413 1061200
2149 3432 1061214
.PEN_UP
