.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID OABA4632
.WRITER_ID oa

.PEN_DOWN
1991 3484 1682957
1991 3480 1682971
1991 3472 1682985
1991 3468 1682999
1995 3468 1683013
1999 3464 1683027
2003 3464 1683041
2010 3464 1683055
2018 3464 1683069
2026 3468 1683083
2042 3476 1683097
2054 3484 1683111
2070 3492 1683125
2086 3504 1683139
2102 3511 1683153
2117 3527 1683167
2133 3539 1683181
2149 3551 1683195
2165 3563 1683209
2181 3579 1683223
2193 3590 1683237
2204 3602 1683251
2216 3614 1683265
2224 3622 1683279
2228 3634 1683293
2236 3642 1683307
2236 3654 1683321
2240 3662 1683335
2240 3666 1683349
2240 3673 1683363
2240 3681 1683377
2240 3685 1683391
2236 3689 1683405
2232 3697 1683419
2232 3701 1683433
2228 3705 1683447
2224 3705 1683461
2216 3705 1683475
2208 3705 1683489
2204 3705 1683503
2201 3701 1683517
2193 3701 1683531
2185 3697 1683545
2177 3689 1683559
2165 3681 1683573
2157 3677 1683587
2149 3666 1683601
2137 3654 1683615
2129 3642 1683629
2117 3630 1683643
2113 3614 1683657
2106 3602 1683671
2098 3586 1683685
2094 3571 1683699
2090 3559 1683713
2090 3543 1683727
2086 3531 1683741
2086 3519 1683755
2090 3507 1683769
2094 3500 1683783
2102 3488 1683797
2113 3484 1683811
2125 3480 1683825
2137 3480 1683839
2153 3480 1683853
2169 3484 1683867
2185 3496 1683881
2201 3511 1683895
2216 3531 1683909
.PEN_UP
