.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID OABA4695
.WRITER_ID oa

.PEN_DOWN
2014 3263 2024591
2018 3259 2024605
2022 3263 2024619
2026 3270 2024633
2038 3278 2024647
2050 3290 2024661
2062 3306 2024675
2082 3326 2024689
2102 3349 2024703
2121 3373 2024717
2145 3401 2024731
2173 3432 2024745
2197 3464 2024759
2220 3500 2024773
2248 3531 2024787
2276 3563 2024801
2296 3590 2024815
2319 3618 2024829
2335 3646 2024843
2355 3673 2024857
2371 3697 2024871
2387 3721 2024885
2394 3741 2024899
2402 3756 2024913
2410 3772 2024927
2418 3788 2024941
2418 3804 2024955
2422 3812 2024969
2422 3824 2024983
2422 3831 2024997
2422 3835 2025011
2418 3839 2025025
2410 3843 2025039
2402 3839 2025053
2398 3835 2025067
2387 3828 2025081
2379 3820 2025095
2367 3804 2025109
2355 3792 2025123
2339 3776 2025137
2327 3760 2025151
2315 3741 2025165
2299 3721 2025179
2284 3697 2025193
2268 3669 2025207
2252 3646 2025221
2240 3622 2025235
2224 3594 2025249
2212 3571 2025263
2201 3543 2025277
2193 3519 2025291
2181 3492 2025305
2173 3464 2025319
2169 3436 2025333
2161 3413 2025347
2161 3385 2025361
2161 3361 2025375
2157 3342 2025389
2161 3322 2025403
2165 3306 2025417
2169 3290 2025431
2177 3278 2025445
2185 3270 2025459
2193 3266 2025473
2204 3270 2025487
2212 3274 2025501
2224 3282 2025515
2236 3298 2025529
2248 3314 2025543
2260 3330 2025557
2268 3349 2025571
2276 3365 2025585
2284 3385 2025599
2288 3401 2025613
2296 3413 2025627
2296 3425 2025641
2299 3428 2025655
2303 3436 2025669
2303 3436 2025683
2303 3436 2025697
2307 3436 2025711
2311 3436 2025725
2323 3436 2025739
2335 3436 2025753
2347 3440 2025767
2363 3448 2025781
2379 3464 2025795
.PEN_UP
