.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID OABA4701
.WRITER_ID oa

.PEN_DOWN
1983 3622 2065400
1987 3626 2065414
1991 3634 2065428
1999 3642 2065442
2007 3650 2065456
2014 3658 2065470
2022 3666 2065484
2030 3673 2065498
2042 3677 2065512
2050 3685 2065526
2058 3689 2065540
2070 3693 2065554
2078 3693 2065568
2086 3693 2065582
2090 3689 2065596
2094 3685 2065610
2098 3673 2065624
2098 3662 2065638
2098 3646 2065652
2098 3630 2065666
2094 3610 2065680
2090 3590 2065694
2086 3571 2065708
2082 3547 2065722
2074 3527 2065736
2066 3507 2065750
2062 3492 2065764
2058 3476 2065778
2054 3464 2065792
2050 3456 2065806
2046 3448 2065820
2042 3440 2065834
2042 3440 2065848
2042 3440 2065862
2042 3444 2065876
2042 3452 2065890
2046 3460 2065904
2054 3472 2065918
2058 3488 2065932
2062 3504 2065946
2074 3519 2065960
2082 3535 2065974
2090 3551 2065988
2102 3571 2066002
2113 3586 2066016
2121 3606 2066030
2133 3622 2066044
2145 3634 2066058
2157 3650 2066072
2165 3658 2066086
2177 3666 2066100
2185 3669 2066114
2193 3673 2066128
2201 3677 2066142
2204 3677 2066156
2212 3677 2066170
2216 3677 2066184
2220 3673 2066198
2224 3666 2066212
2228 3662 2066226
2228 3654 2066240
2228 3646 2066254
2228 3634 2066268
2224 3622 2066282
2220 3610 2066296
2216 3590 2066310
2216 3575 2066324
2208 3559 2066338
2204 3543 2066352
2201 3523 2066366
2197 3507 2066380
2197 3492 2066394
2193 3476 2066408
2197 3464 2066422
2201 3452 2066436
2204 3444 2066450
2212 3440 2066464
2220 3440 2066478
2236 3440 2066492
2248 3444 2066506
2264 3452 2066520
2276 3468 2066534
2292 3484 2066548
2303 3500 2066562
.PEN_UP
