.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID OABA4588
.WRITER_ID oa

.PEN_DOWN
2014 3523 1398830
2014 3523 1398844
2018 3527 1398858
2018 3527 1398872
2022 3531 1398886
2026 3535 1398900
2034 3539 1398914
2046 3547 1398928
2054 3555 1398942
2066 3563 1398956
2078 3571 1398970
2090 3583 1398984
2106 3594 1398998
2125 3602 1399012
2141 3610 1399026
2161 3622 1399040
2177 3630 1399054
2193 3642 1399068
2208 3650 1399082
2224 3654 1399096
2236 3662 1399110
2252 3666 1399124
2260 3669 1399138
2272 3669 1399152
2280 3673 1399166
2284 3673 1399180
2288 3677 1399194
2292 3677 1399208
2296 3677 1399222
2296 3677 1399236
2299 3681 1399250
2296 3681 1399264
2296 3681 1399278
2292 3681 1399292
2292 3681 1399306
2284 3681 1399320
2280 3681 1399334
2276 3681 1399348
2272 3681 1399362
2264 3681 1399376
2252 3677 1399390
2240 3677 1399404
2228 3673 1399418
2216 3669 1399432
2208 3666 1399446
2197 3658 1399460
2185 3654 1399474
2173 3646 1399488
2157 3634 1399502
2145 3626 1399516
2137 3614 1399530
2129 3602 1399544
2125 3590 1399558
2121 3579 1399572
2117 3567 1399586
2117 3555 1399600
2117 3543 1399614
2121 3535 1399628
2129 3523 1399642
2133 3519 1399656
2145 3511 1399670
2153 3511 1399684
2165 3511 1399698
2177 3515 1399712
2189 3519 1399726
2201 3527 1399740
2212 3535 1399754
2228 3547 1399768
2236 3559 1399782
2244 3571 1399796
2256 3586 1399810
2280 3634 1399824
2284 3642 1399838
2288 3650 1399852
2292 3658 1399866
2292 3662 1399880
2296 3666 1399894
2299 3669 1399908
2299 3673 1399922
2299 3673 1399936
2303 3677 1399950
2303 3677 1399964
2303 3681 1399978
2303 3677 1399992
2303 3681 1400006
2303 3681 1400020
2303 3681 1400034
2303 3677 1400048
2299 3677 1400062
2296 3673 1400076
2296 3669 1400090
2292 3662 1400104
2288 3654 1400118
2284 3646 1400132
2280 3634 1400146
2272 3626 1400160
2268 3614 1400174
2264 3602 1400188
2260 3586 1400202
2260 3575 1400216
2256 3563 1400230
2256 3551 1400244
2256 3543 1400258
2260 3531 1400272
2260 3527 1400286
2268 3519 1400300
2276 3515 1400314
2284 3515 1400328
2296 3515 1400342
2307 3515 1400356
2319 3523 1400370
2331 3535 1400384
2347 3547 1400398
2359 3567 1400412
.PEN_UP
