.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID OABA4728
.WRITER_ID oa

.PEN_DOWN
1912 3365 2241599
1919 3365 2241613
1927 3365 2241627
1935 3369 2241641
1947 3373 2241655
1959 3381 2241669
1975 3385 2241683
1991 3393 2241697
2007 3401 2241711
2026 3413 2241725
2042 3425 2241739
2058 3440 2241753
2078 3452 2241767
2094 3468 2241781
2109 3484 2241795
2125 3500 2241809
2141 3511 2241823
2153 3523 2241837
2161 3535 2241851
2169 3551 2241865
2177 3563 2241879
2181 3571 2241893
2189 3579 2241907
2193 3583 2241921
2193 3590 2241935
2193 3598 2241949
2193 3602 2241963
2189 3610 2241977
2189 3610 2241991
2185 3618 2242005
2181 3618 2242019
2177 3618 2242033
2173 3614 2242047
2169 3614 2242061
2161 3614 2242075
2157 3610 2242089
2149 3606 2242103
2141 3598 2242117
2129 3590 2242131
2125 3579 2242145
2117 3571 2242159
2106 3555 2242173
2098 3543 2242187
2090 3531 2242201
2082 3519 2242215
2074 3504 2242229
2066 3488 2242243
2062 3476 2242257
2058 3460 2242271
2054 3444 2242285
2050 3432 2242299
2046 3421 2242313
2050 3409 2242327
2050 3401 2242341
2058 3393 2242355
2066 3385 2242369
2074 3381 2242383
2086 3381 2242397
2098 3377 2242411
2113 3381 2242425
2129 3385 2242439
2145 3393 2242453
2157 3409 2242467
.PEN_UP
