.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID OABA4654
.WRITER_ID oa

.PEN_DOWN
2010 3349 1820874
2022 3361 1820888
2034 3377 1820902
2050 3389 1820916
2066 3405 1820930
2082 3425 1820944
2094 3444 1820958
2109 3464 1820972
2125 3480 1820986
2141 3500 1821000
2153 3519 1821014
2165 3539 1821028
2177 3551 1821042
2185 3563 1821056
2189 3575 1821070
2197 3583 1821084
2201 3590 1821098
2201 3594 1821112
2204 3594 1821126
2201 3594 1821140
2181 3563 1821154
2173 3551 1821168
2165 3539 1821182
2157 3523 1821196
2149 3507 1821210
2145 3496 1821224
2137 3480 1821238
2133 3464 1821252
2129 3444 1821266
2125 3432 1821280
2125 3421 1821294
2121 3405 1821308
2121 3397 1821322
2125 3389 1821336
2129 3381 1821350
2137 3373 1821364
2145 3369 1821378
2153 3369 1821392
2161 3365 1821406
2173 3369 1821420
2189 3377 1821434
2201 3385 1821448
2216 3393 1821462
2232 3405 1821476
2248 3417 1821490
2260 3428 1821504
2272 3444 1821518
2284 3460 1821532
2296 3476 1821546
2307 3488 1821560
2319 3504 1821574
2327 3515 1821588
2335 3527 1821602
2339 3535 1821616
2343 3543 1821630
2347 3551 1821644
2351 3559 1821658
2351 3563 1821672
2355 3567 1821686
2355 3571 1821700
2359 3575 1821714
2355 3579 1821728
2355 3575 1821742
2355 3579 1821756
2355 3579 1821770
2355 3575 1821784
2355 3571 1821798
2351 3571 1821812
2347 3563 1821826
2343 3555 1821840
2339 3547 1821854
2335 3535 1821868
2327 3523 1821882
2323 3507 1821896
2319 3496 1821910
2311 3480 1821924
2307 3464 1821938
2303 3448 1821952
2299 3432 1821966
2299 3421 1821980
2299 3409 1821994
2303 3397 1822008
2307 3389 1822022
2311 3385 1822036
2319 3381 1822050
2331 3381 1822064
2343 3381 1822078
2359 3389 1822092
2375 3401 1822106
2394 3413 1822120
2410 3432 1822134
.PEN_UP
