.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID OABA4569
.WRITER_ID oa

.PEN_DOWN
2109 3602 1261078
2109 3602 1261092
2113 3602 1261106
2117 3602 1261120
2121 3606 1261134
2125 3610 1261148
2129 3614 1261162
2137 3618 1261176
2145 3622 1261190
2157 3630 1261204
2165 3634 1261218
2177 3642 1261232
2185 3646 1261246
2193 3650 1261260
2204 3654 1261274
2212 3654 1261288
2220 3654 1261302
2224 3650 1261316
2232 3646 1261330
2236 3642 1261344
2236 3630 1261358
2236 3618 1261372
2236 3606 1261386
2232 3590 1261400
2228 3571 1261414
2220 3555 1261428
2216 3535 1261442
2208 3519 1261456
2204 3500 1261470
2197 3484 1261484
2189 3472 1261498
2185 3464 1261512
2181 3452 1261526
2177 3448 1261540
2177 3444 1261554
2177 3448 1261568
2181 3452 1261582
2181 3460 1261596
2189 3468 1261610
2193 3480 1261624
2197 3492 1261638
2204 3507 1261652
2216 3523 1261666
2228 3535 1261680
2236 3551 1261694
2248 3567 1261708
2260 3583 1261722
2268 3598 1261736
2280 3610 1261750
2288 3622 1261764
2296 3630 1261778
2303 3638 1261792
2311 3646 1261806
2319 3650 1261820
2323 3654 1261834
2331 3654 1261848
2335 3658 1261862
2335 3654 1261876
2343 3654 1261890
2343 3650 1261904
2347 3646 1261918
2347 3642 1261932
2347 3634 1261946
2351 3626 1261960
2351 3618 1261974
2347 3606 1261988
2347 3594 1262002
2347 3583 1262016
2343 3567 1262030
2343 3551 1262044
2339 3539 1262058
2335 3519 1262072
2331 3504 1262086
2327 3492 1262100
2323 3476 1262114
2323 3464 1262128
2323 3452 1262142
2323 3440 1262156
2323 3432 1262170
2323 3428 1262184
2327 3421 1262198
2335 3417 1262212
2343 3417 1262226
2355 3417 1262240
2367 3417 1262254
2383 3421 1262268
2398 3425 1262282
2414 3432 1262296
2430 3448 1262310
2446 3464 1262324
2462 3484 1262338
.PEN_UP
