.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID OABA4627
.WRITER_ID oa

.PEN_DOWN
2014 3456 1659065
2022 3464 1659079
2030 3472 1659093
2038 3480 1659107
2050 3492 1659121
2066 3504 1659135
2082 3515 1659149
2102 3531 1659163
2121 3547 1659177
2141 3559 1659191
2165 3575 1659205
2185 3586 1659219
2201 3598 1659233
2220 3610 1659247
2240 3618 1659261
2252 3626 1659275
2268 3630 1659289
2280 3634 1659303
2288 3634 1659317
2296 3634 1659331
2299 3634 1659345
2303 3634 1659359
2307 3634 1659373
2307 3634 1659387
2307 3638 1659401
2307 3638 1659415
2307 3638 1659429
2303 3638 1659443
2299 3638 1659457
2296 3638 1659471
2292 3638 1659485
2284 3638 1659499
2280 3638 1659513
2268 3638 1659527
2260 3638 1659541
2216 3626 1659555
2204 3622 1659569
2193 3618 1659583
2181 3610 1659597
2169 3602 1659611
2161 3594 1659625
2153 3583 1659639
2145 3575 1659653
2141 3563 1659667
2133 3551 1659681
2129 3539 1659695
2129 3527 1659709
2129 3515 1659723
2133 3504 1659737
2137 3496 1659751
2141 3484 1659765
2145 3476 1659779
2157 3472 1659793
2165 3468 1659807
2173 3464 1659821
2185 3460 1659835
2197 3460 1659849
2208 3464 1659863
2220 3464 1659877
2228 3472 1659891
2240 3476 1659905
2252 3484 1659919
2260 3496 1659933
2268 3504 1659947
2276 3515 1659961
2284 3523 1659975
2292 3535 1659989
2296 3547 1660003
2299 3555 1660017
2299 3567 1660031
2303 3575 1660045
2311 3583 1660059
2311 3586 1660073
2311 3594 1660087
2311 3598 1660101
2311 3602 1660115
2311 3606 1660129
2311 3610 1660143
2311 3614 1660157
2311 3614 1660171
2311 3618 1660185
2311 3618 1660199
2307 3618 1660213
2307 3618 1660227
2303 3618 1660241
2303 3614 1660255
2303 3614 1660269
2299 3610 1660283
2299 3602 1660297
2296 3594 1660311
2292 3586 1660325
2292 3579 1660339
2284 3567 1660353
2280 3555 1660367
2276 3539 1660381
2272 3527 1660395
2268 3511 1660409
2260 3492 1660423
2256 3476 1660437
2248 3456 1660451
2244 3440 1660465
2236 3421 1660479
2232 3397 1660493
2224 3377 1660507
2216 3357 1660521
2208 3342 1660535
2201 3322 1660549
2193 3306 1660563
2185 3286 1660577
2181 3270 1660591
2173 3259 1660605
2165 3247 1660619
2157 3235 1660633
2149 3231 1660647
2137 3223 1660661
2129 3223 1660675
2121 3223 1660689
2117 3223 1660703
2113 3227 1660717
2109 3235 1660731
2109 3247 1660745
2106 3259 1660759
2106 3270 1660773
2109 3286 1660787
2113 3302 1660801
2125 3318 1660815
2137 3338 1660829
2157 3357 1660843
2173 3377 1660857
2193 3397 1660871
2212 3421 1660885
2236 3440 1660899
2260 3464 1660913
2288 3484 1660927
2315 3511 1660941
.PEN_UP
