.VERSION 1.0
.INCLUDE kai/word.lex
.INCLUDE kai/kai2.doc
.INCLUDE kai/data/kai2/swlee5.dat
.SEGMENT CHARACTER 0:0-2:8 OK  "A"
.SEGMENT CHARACTER 3:0-6:8 OK  "F"
.SEGMENT CHARACTER 7:0-8:17 OK  "T"
.SEGMENT CHARACTER 9:0-11:8 OK  "E"
.SEGMENT CHARACTER 12:0-13:34 OK  "R"
.SEGMENT CHARACTER 14:0-16:7 OK  "A"
.SEGMENT CHARACTER 17:0-18:20 OK  "G"
.SEGMENT CHARACTER 19:0-19:27 OK  "O"
.SEGMENT CHARACTER 20:0-22:8 OK  "A"
.SEGMENT CHARACTER 23:0-23:23 OK  "L"
.SEGMENT CHARACTER 24:0-24:32 OK  "S"
.SEGMENT CHARACTER 25:0-25:43 OK  "O"
.SEGMENT CHARACTER 26:0-27:46 OK  "B"
.SEGMENT CHARACTER 28:0-30:6 OK  "A"
.SEGMENT CHARACTER 31:0-31:27 OK  "C"
.SEGMENT CHARACTER 32:0-33:23 OK  "K"
.SEGMENT CHARACTER 34:0-35:45 OK  "B"
.SEGMENT CHARACTER 36:0-36:37 OK  "O"
.SEGMENT CHARACTER 37:0-38:17 OK  "T"
.SEGMENT CHARACTER 39:0-41:20 OK  "H"
.SEGMENT CHARACTER 47:0-47:29 OK  "C"
.SEGMENT CHARACTER 48:0-50:6 OK  "A"
.SEGMENT CHARACTER 51:0-52:35 OK  "N"
.SEGMENT CHARACTER 53:0-53:29 OK  "C"
.SEGMENT CHARACTER 54:0-55:26 OK  "I"
.SEGMENT CHARACTER 56:0-57:17 OK  "T"
.SEGMENT CHARACTER 58:0-59:22 OK  "Y"
.SEGMENT CHARACTER 67:0-68:30 OK  "D"
.SEGMENT CHARACTER 69:0-71:7 OK  "A"
.SEGMENT CHARACTER 72:0-73:24 OK  "Y"
.SEGMENT CHARACTER 93:0-95:8 OK  "E"
.SEGMENT CHARACTER 96:0-97:31 OK  "N"
.SEGMENT CHARACTER 98:0-99:32 OK  "D"
