.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID hwaa1195
.WRITER_ID hw

.PEN_DOWN
2411 3174 1835978
2405 3168 1835993
2383 3124 1836008
2345 3060 1836023
2285 2958 1836038
2245 2900 1836053
2223 2861 1836068
2223 2851 1836083
.PEN_UP
.PEN_DOWN
2267 3140 1836188
2243 3154 1836203
2245 3158 1836218
2277 3166 1836233
2319 3172 1836248
2377 3182 1836263
2471 3206 1836278
2520 3212 1836293
.PEN_UP
.PEN_DOWN
2413 2886 1836473
2441 2894 1836488
2485 2926 1836503
2526 2956 1836518
2564 2994 1836533
2610 3034 1836548
2652 3082 1836563
2670 3104 1836578
2674 3112 1836593
2674 3112 1836608
2670 3110 1836623
2650 3090 1836638
2614 3042 1836653
2562 2984 1836668
2512 2924 1836683
2502 2904 1836698
2502 2900 1836713
2508 2900 1836728
2526 2908 1836743
2554 2926 1836758
2578 2938 1836773
2584 2938 1836788
2588 2924 1836803
2588 2908 1836818
2588 2886 1836833
2594 2867 1836848
2604 2853 1836863
2616 2851 1836878
2644 2863 1836893
2692 2896 1836908
2726 2928 1836923
2748 2952 1836938
2762 2970 1836953
2766 2974 1836968
2760 2978 1836983
2752 2972 1836998
2738 2954 1837013
2708 2924 1837028
2702 2900 1837043
2702 2886 1837058
2708 2879 1837073
2740 2884 1837088
2774 2906 1837103
2818 2928 1837118
2856 2950 1837133
2882 2962 1837148
2886 2964 1837163
2884 2962 1837178
2876 2948 1837193
2860 2920 1837208
2852 2910 1837223
2852 2898 1837238
2860 2894 1837253
2884 2898 1837268
2914 2912 1837283
2944 2926 1837298
2958 2932 1837313
2962 2932 1837328
2962 2930 1837343
2962 2924 1837358
2962 2916 1837373
2956 2900 1837388
2966 2898 1837403
2982 2898 1837418
3006 2906 1837433
3018 2910 1837448
3018 2908 1837463
3020 2900 1837478
3020 2892 1837493
3028 2884 1837508
3042 2884 1837523
3062 2884 1837538
.PEN_UP
.PEN_DOWN
3190 2942 1837628
3190 2942 1837643
3186 2946 1837658
3172 2942 1837673
3138 2916 1837688
3112 2898 1837703
3112 2896 1837718
3128 2890 1837733
3154 2908 1837748
3178 2914 1837763
3182 2916 1837778
3182 2912 1837793
3182 2900 1837808
3190 2888 1837823
3208 2888 1837838
3250 2902 1837853
.PEN_UP
