.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID hwaa1302
.WRITER_ID hw

.PEN_DOWN
3210 2888 3326368
3210 2886 3326383
3196 2849 3326398
3172 2781 3326413
3128 2701 3326428
3090 2643 3326443
3082 2597 3326458
.PEN_UP
.PEN_DOWN
3140 2873 3326578
3164 2888 3326593
3202 2896 3326608
3234 2896 3326623
3244 2873 3326638
3244 2833 3326653
3218 2789 3326668
3184 2743 3326683
3140 2707 3326698
3124 2701 3326713
3122 2701 3326728
3122 2703 3326743
3152 2721 3326758
3190 2733 3326773
3232 2733 3326788
3256 2721 3326803
3272 2695 3326818
3268 2673 3326833
3250 2649 3326848
3220 2633 3326863
3164 2615 3326878
3128 2611 3326893
3102 2613 3326908
3088 2629 3326923
.PEN_UP
.PEN_DOWN
3262 2633 3327058
3284 2641 3327073
3320 2663 3327088
3363 2701 3327103
3387 2725 3327118
3389 2739 3327133
3383 2743 3327148
3363 2739 3327163
3341 2715 3327178
3323 2693 3327193
3316 2669 3327208
3321 2653 3327223
3347 2651 3327238
3397 2659 3327253
3453 2683 3327268
3515 2705 3327283
3541 2705 3327298
3543 2697 3327313
3539 2675 3327328
3513 2647 3327343
3483 2631 3327358
3467 2627 3327373
.PEN_UP
