.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID hwaa1273
.WRITER_ID hw

.PEN_DOWN
3190 2617 3184277
3218 2643 3184292
3224 2675 3184307
3230 2703 3184322
3226 2725 3184337
3210 2749 3184352
3168 2763 3184367
3124 2757 3184382
3082 2715 3184397
3054 2669 3184412
3044 2619 3184427
3050 2609 3184442
3084 2613 3184457
3128 2651 3184472
3198 2727 3184487
3234 2791 3184502
3264 2857 3184517
3284 2900 3184532
3284 2918 3184547
3284 2920 3184562
3272 2908 3184577
3244 2857 3184592
3194 2761 3184607
3170 2705 3184622
3170 2669 3184637
3174 2649 3184652
3208 2647 3184667
3238 2669 3184682
3266 2695 3184697
3292 2725 3184712
3296 2729 3184727
3298 2729 3184742
3294 2717 3184757
3282 2675 3184772
3282 2651 3184787
3286 2637 3184802
3306 2637 3184817
3361 2671 3184832
3395 2701 3184847
3411 2717 3184862
3411 2717 3184877
3403 2701 3184892
3397 2671 3184907
3399 2647 3184922
3425 2641 3184937
3505 2661 3184952
.PEN_UP
