.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID hwaa1211
.WRITER_ID hw

.PEN_DOWN
2626 2635 1913587
2642 2651 1913602
2656 2671 1913617
2674 2701 1913632
2680 2747 1913647
2680 2781 1913662
2664 2805 1913677
2636 2811 1913692
2572 2767 1913707
2520 2679 1913722
2485 2595 1913737
2479 2539 1913752
2506 2535 1913767
2552 2575 1913782
2602 2643 1913797
2656 2715 1913812
2712 2835 1913827
2726 2902 1913842
2726 2912 1913857
2724 2912 1913872
2682 2837 1913887
2634 2743 1913902
2600 2665 1913917
2592 2615 1913932
2598 2587 1913947
2620 2587 1913962
2654 2597 1913977
.PEN_UP
.PEN_DOWN
2850 2749 1914052
2850 2759 1914067
2840 2761 1914082
2828 2761 1914097
2794 2737 1914112
2750 2671 1914127
2738 2643 1914142
2744 2637 1914157
2770 2647 1914172
2796 2677 1914187
2822 2705 1914202
2830 2729 1914217
2830 2729 1914232
2820 2715 1914247
2806 2677 1914262
2806 2657 1914277
2854 2651 1914292
2922 2673 1914307
2984 2687 1914322
3032 2687 1914337
3048 2675 1914352
3046 2657 1914367
3018 2629 1914382
2982 2603 1914397
2934 2595 1914412
2912 2605 1914427
2912 2635 1914442
2944 2685 1914457
.PEN_UP
