.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID hwaa1320
.WRITER_ID hw

.PEN_DOWN
2335 2475 3461264
2309 2473 3461279
2307 2463 3461294
2307 2463 3461309
2325 2467 3461324
2365 2511 3461339
2447 2597 3461354
2510 2665 3461369
2570 2721 3461384
2616 2777 3461399
2660 2823 3461414
2674 2835 3461429
2674 2837 3461444
2674 2837 3461459
2672 2837 3461474
2666 2817 3461489
2636 2763 3461504
2604 2691 3461519
2546 2571 3461534
2510 2489 3461549
2502 2445 3461564
2502 2432 3461579
2502 2437 3461594
.PEN_UP
.PEN_DOWN
2469 2577 3461654
2467 2577 3461669
2467 2577 3461684
2477 2563 3461699
2510 2557 3461714
2562 2573 3461729
2616 2595 3461744
2662 2619 3461759
2708 2631 3461774
2710 2631 3461789
2710 2613 3461804
2698 2573 3461819
2668 2475 3461834
2634 2390 3461849
2602 2320 3461864
2592 2276 3461879
2590 2270 3461894
2594 2272 3461909
2604 2322 3461924
2626 2420 3461939
2654 2529 3461954
2690 2613 3461969
2728 2657 3461984
2774 2661 3461999
2798 2647 3462014
2798 2615 3462029
2782 2573 3462044
2748 2529 3462059
2704 2507 3462074
2676 2503 3462089
2664 2507 3462104
.PEN_UP
.PEN_DOWN
2880 2605 3462209
2864 2569 3462224
2846 2509 3462239
2844 2485 3462254
2848 2479 3462269
2862 2483 3462284
2878 2523 3462299
2886 2569 3462314
2886 2605 3462329
2884 2621 3462344
2876 2621 3462359
2876 2597 3462374
2884 2575 3462389
2916 2569 3462404
2976 2591 3462419
3024 2631 3462434
3070 2677 3462449
3104 2717 3462464
3128 2765 3462479
3132 2773 3462494
3130 2771 3462509
3108 2721 3462524
3064 2651 3462539
3016 2577 3462554
2998 2519 3462569
2996 2495 3462584
2996 2495 3462599
3000 2521 3462614
3010 2565 3462629
3012 2601 3462644
3010 2601 3462659
3010 2601 3462674
3016 2589 3462689
3050 2583 3462704
3092 2591 3462719
3146 2621 3462734
3206 2663 3462749
3252 2703 3462764
3272 2729 3462779
3274 2743 3462794
3274 2743 3462809
3254 2723 3462824
3212 2679 3462839
3156 2631 3462854
3120 2587 3462869
3116 2569 3462884
3130 2569 3462899
3166 2587 3462914
3192 2595 3462929
3210 2591 3462944
3210 2569 3462959
3216 2547 3462974
3228 2531 3462989
3252 2537 3463004
3282 2567 3463019
3312 2599 3463034
3312 2619 3463049
3308 2619 3463064
3304 2613 3463079
3300 2591 3463094
3302 2565 3463109
3316 2549 3463124
3339 2547 3463139
3377 2567 3463154
3437 2615 3463169
3477 2655 3463184
3515 2693 3463199
3543 2747 3463214
3557 2775 3463229
3557 2775 3463244
3543 2759 3463259
3515 2723 3463274
3465 2655 3463289
3419 2601 3463304
3389 2561 3463319
3383 2545 3463334
3389 2547 3463349
3423 2569 3463364
3475 2603 3463379
3521 2625 3463394
3543 2633 3463409
3543 2633 3463424
3537 2633 3463439
3521 2615 3463454
3497 2585 3463469
3495 2565 3463484
3497 2549 3463499
3501 2549 3463514
3547 2571 3463529
3585 2603 3463544
3603 2617 3463559
3601 2617 3463574
3583 2591 3463589
3579 2571 3463604
3583 2553 3463619
3615 2551 3463634
.PEN_UP
