.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID hwaa1144
.WRITER_ID hw

.PEN_DOWN
2898 3136 1569592
2918 3146 1569607
2922 3146 1569622
2928 3146 1569637
2922 3148 1569652
2890 3138 1569667
2836 3100 1569682
2780 3052 1569697
2742 3004 1569712
2734 2978 1569727
2748 2976 1569742
2768 2982 1569757
2798 2998 1569772
2826 3012 1569787
2826 3012 1569802
2820 3006 1569817
2792 2986 1569832
2752 2942 1569847
2734 2906 1569862
2724 2877 1569877
2724 2849 1569892
2744 2841 1569907
2768 2843 1569922
2808 2865 1569937
2860 2898 1569952
2886 2922 1569967
2902 2934 1569982
2914 2944 1569997
2914 2946 1570012
2914 2946 1570027
2914 2944 1570042
2912 2938 1570057
2910 2922 1570072
2898 2904 1570087
2888 2882 1570102
2882 2867 1570117
2882 2865 1570132
2886 2867 1570147
2900 2879 1570162
2928 2896 1570177
2970 2914 1570192
3002 2918 1570207
3020 2918 1570222
3032 2908 1570237
3038 2896 1570252
3018 2869 1570267
3006 2849 1570282
3002 2841 1570297
2998 2841 1570312
3002 2843 1570327
3018 2859 1570342
3054 2882 1570357
3114 2894 1570372
3144 2896 1570387
3156 2890 1570402
3160 2877 1570417
3148 2861 1570432
3126 2843 1570447
3108 2835 1570462
3104 2835 1570477
3108 2835 1570492
3120 2837 1570507
3152 2853 1570522
3202 2879 1570537
3236 2898 1570552
3270 2912 1570567
3270 2918 1570582
3262 2914 1570597
3238 2904 1570612
3222 2882 1570627
3202 2861 1570642
3194 2847 1570657
3194 2839 1570672
3210 2843 1570687
3240 2857 1570702
3294 2879 1570717
3316 2888 1570732
3323 2888 1570747
3323 2884 1570762
3327 2867 1570777
3335 2865 1570792
3357 2863 1570807
3383 2861 1570822
3407 2857 1570837
3421 2855 1570852
.PEN_UP
