.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID hwaa1133
.WRITER_ID hw

.PEN_DOWN
2768 2695 1518237
2784 2719 1518252
2794 2749 1518267
2798 2781 1518282
2792 2801 1518297
2782 2819 1518312
2762 2823 1518327
2708 2793 1518342
2654 2725 1518357
2616 2663 1518372
2608 2619 1518387
2620 2607 1518402
2652 2627 1518417
2708 2679 1518432
2752 2739 1518447
2802 2833 1518462
2830 2886 1518477
2834 2898 1518492
2832 2898 1518507
2808 2865 1518522
2772 2803 1518537
2740 2743 1518552
2738 2705 1518567
2746 2691 1518582
2770 2693 1518597
2806 2717 1518612
2848 2747 1518627
2882 2773 1518642
2884 2773 1518657
2884 2769 1518672
2868 2731 1518687
2858 2685 1518702
2858 2675 1518717
2886 2675 1518732
2934 2693 1518747
2988 2729 1518762
3002 2739 1518777
3002 2737 1518792
2998 2713 1518807
2994 2667 1518822
3010 2651 1518837
3050 2655 1518852
.PEN_UP
