.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID hwaa1235
.WRITER_ID hw

.PEN_DOWN
1805 3320 3005167
1811 3341 3005182
1829 3361 3005197
1853 3363 3005212
1877 3363 3005227
1911 3343 3005242
1967 3318 3005257
2015 3310 3005272
2059 3310 3005287
2097 3312 3005302
2141 3322 3005317
2155 3329 3005332
.PEN_UP
.PEN_DOWN
2003 3337 3005482
1995 3318 3005497
1995 3270 3005512
1985 3208 3005527
1967 3148 3005542
1947 3074 3005557
1933 3034 3005572
1917 3008 3005587
1905 3002 3005602
1879 3008 3005617
1849 3032 3005632
1837 3070 3005647
1837 3108 3005662
.PEN_UP
.PEN_DOWN
2083 3062 3005887
2099 3096 3005902
2129 3132 3005917
2169 3172 3005932
2193 3206 3005947
2231 3248 3005962
2253 3280 3005977
2261 3304 3005992
2261 3306 3006007
2261 3304 3006022
2247 3280 3006037
2225 3226 3006052
2193 3172 3006067
2149 3102 3006082
2129 3070 3006097
2129 3058 3006112
2131 3058 3006127
2157 3088 3006142
2181 3120 3006157
2203 3140 3006172
2209 3142 3006187
2209 3124 3006202
2207 3102 3006217
2205 3072 3006232
2205 3050 3006247
2213 3032 3006262
2237 3026 3006277
2251 3028 3006292
2271 3050 3006307
2309 3088 3006322
2337 3120 3006337
2357 3148 3006352
2367 3168 3006367
2367 3168 3006382
2361 3170 3006397
2351 3166 3006412
2335 3138 3006427
2319 3108 3006442
2317 3082 3006457
2317 3056 3006472
2329 3040 3006487
2339 3040 3006502
2363 3044 3006517
2387 3058 3006532
2429 3094 3006547
2457 3116 3006562
2473 3128 3006577
2481 3130 3006592
2485 3126 3006607
2485 3114 3006622
2485 3088 3006637
2485 3072 3006652
2489 3054 3006667
2500 3046 3006682
2508 3046 3006697
2526 3052 3006712
2552 3084 3006727
2574 3104 3006742
2596 3116 3006757
2602 3118 3006772
2604 3118 3006787
2604 3104 3006802
2598 3084 3006817
2598 3072 3006832
2604 3064 3006847
2616 3064 3006862
2636 3076 3006877
2656 3088 3006892
2676 3092 3006907
2680 3090 3006922
2688 3082 3006937
2696 3064 3006952
2700 3052 3006967
2708 3048 3006982
.PEN_UP
.PEN_DOWN
2860 3124 3007087
2864 3130 3007102
2864 3132 3007117
2848 3126 3007132
2824 3102 3007147
2796 3070 3007162
2788 3050 3007177
2788 3042 3007192
2802 3042 3007207
2832 3062 3007222
2848 3084 3007237
2856 3090 3007252
2856 3090 3007267
2848 3078 3007282
2838 3052 3007297
2836 3026 3007312
2840 3016 3007327
2860 3010 3007342
2880 3010 3007357
2914 3012 3007372
.PEN_UP
