.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID hwaa1397
.WRITER_ID hw

.PEN_DOWN
3058 2533 4090705
3056 2535 4090720
3056 2533 4090735
3046 2531 4090750
3026 2503 4090765
3006 2463 4090780
2972 2416 4090795
2934 2362 4090810
2888 2300 4090825
2876 2286 4090840
.PEN_UP
.PEN_DOWN
2854 2535 4090960
2854 2539 4090975
2924 2547 4090990
2992 2563 4091005
3044 2579 4091020
3092 2591 4091035
.PEN_UP
.PEN_DOWN
3164 2396 4091290
3172 2410 4091305
3174 2420 4091320
3174 2426 4091335
3156 2426 4091350
3128 2408 4091365
3096 2376 4091380
3072 2342 4091395
3068 2316 4091410
3082 2310 4091425
3102 2318 4091440
3130 2352 4091455
3166 2374 4091470
3172 2382 4091485
3174 2384 4091500
3172 2380 4091515
3166 2360 4091530
3166 2336 4091545
3172 2320 4091560
.PEN_UP
.PEN_DOWN
3367 2414 4091710
3365 2418 4091725
3365 2420 4091740
3359 2424 4091755
3357 2424 4091770
3353 2426 4091785
3335 2420 4091800
3316 2386 4091815
3288 2356 4091830
3284 2328 4091845
3284 2298 4091860
3286 2256 4091875
3286 2218 4091890
3274 2184 4091905
3268 2162 4091920
3252 2150 4091935
3242 2154 4091950
3226 2162 4091965
3220 2174 4091980
3228 2204 4091995
3246 2226 4092010
3266 2248 4092025
3320 2286 4092040
3363 2318 4092055
3403 2346 4092070
3433 2376 4092085
3463 2402 4092100
3467 2406 4092115
3467 2406 4092130
3457 2400 4092145
3433 2382 4092160
3413 2360 4092175
3405 2332 4092190
3397 2310 4092205
3403 2288 4092220
3417 2284 4092235
3443 2294 4092250
3475 2312 4092265
3509 2344 4092280
3529 2370 4092295
3537 2380 4092310
3543 2384 4092325
3541 2384 4092340
3531 2376 4092355
3521 2360 4092370
3515 2336 4092385
3517 2320 4092400
3521 2310 4092415
3543 2310 4092430
3567 2324 4092445
3615 2354 4092460
3641 2370 4092475
3655 2376 4092490
3655 2376 4092505
3655 2372 4092520
3647 2354 4092535
3641 2340 4092550
3641 2328 4092565
3649 2324 4092580
3679 2332 4092595
3703 2346 4092610
3725 2354 4092625
3729 2354 4092640
3729 2352 4092655
3729 2344 4092670
3737 2330 4092685
3745 2326 4092700
3765 2324 4092715
.PEN_UP
.PEN_DOWN
3851 2368 4092790
3861 2380 4092805
3855 2380 4092820
3839 2360 4092835
3831 2328 4092850
3813 2272 4092865
3813 2230 4092880
3809 2190 4092895
3799 2162 4092910
3785 2142 4092925
3771 2140 4092940
3759 2144 4092955
3751 2156 4092970
3753 2200 4092985
3791 2256 4093000
.PEN_UP
